time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
9166.59372	   1.00000	20004.45300	   0.29312	  -0.01334	   0.29342	   2.60481
9166.73672	   1.00000	15829.12600	   0.29999	   0.00516	   0.30004	  -0.98510
9166.87872	   1.00000	12516.70300	   0.30920	   0.02219	   0.31000	  -4.10503
9167.02072	   1.00000	9909.44240	   0.31791	   0.03841	   0.32023	  -6.88865
9167.18472	   1.00000	7835.48000	   0.32990	   0.04925	   0.33356	  -8.49058
9167.38572	   1.00000	6217.24610	   0.34038	   0.06039	   0.34569	 -10.06085
9167.62372	   1.00000	4905.29100	   0.35270	   0.07176	   0.35993	 -11.50097
9167.86272	   1.00000	3881.27370	   0.36460	   0.08241	   0.37380	 -12.73577
9168.10072	   1.00000	3070.98270	   0.37948	   0.09335	   0.39079	 -13.82015
9168.33872	   1.00000	2430.77780	   0.39621	   0.10152	   0.40901	 -14.37150
9168.57672	   1.00000	1923.15370	   0.41187	   0.11171	   0.42675	 -15.17553
9168.81372	   1.00000	1522.43580	   0.43008	   0.12079	   0.44672	 -15.68718
9169.05272	   1.00000	1203.84460	   0.44832	   0.12895	   0.46650	 -16.04621
9169.29072	   1.00000	 952.86591	   0.46972	   0.13914	   0.48990	 -16.49960
9169.52972	   1.00000	 754.27557	   0.48955	   0.14653	   0.51101	 -16.66284
9169.76672	   1.00000	 596.71857	   0.51341	   0.15663	   0.53677	 -16.96633
9170.00372	   1.00000	 471.96338	   0.53732	   0.16532	   0.56218	 -17.10153
9170.24272	   1.00000	 373.20856	   0.56200	   0.17456	   0.58848	 -17.25478
9170.48072	   1.00000	 295.47278	   0.58940	   0.18294	   0.61714	 -17.24338
9170.71972	   1.00000	 233.87738	   0.61689	   0.19205	   0.64610	 -17.29186
9170.95772	   1.00000	 185.05922	   0.64548	   0.20229	   0.67644	 -17.40076
9171.19372	   1.00000	 146.35823	   0.67704	   0.21133	   0.70925	 -17.33515
9171.43072	   1.00000	 115.77804	   0.71156	   0.21873	   0.74442	 -17.08755
9171.66472	   1.00000	  91.67210	   0.74730	   0.22679	   0.78096	 -16.88216
9171.91072	   1.00000	  72.51701	   0.78217	   0.23599	   0.81700	 -16.78938
9172.13972	   1.00000	  57.36816	   0.82174	   0.24216	   0.85667	 -16.41990
9172.37572	   1.00000	  45.36290	   0.86076	   0.24611	   0.89526	 -15.95602
9172.60872	   1.00000	  35.93134	   0.90059	   0.24975	   0.93458	 -15.49968
9172.85872	   1.00000	  28.40909	   0.94290	   0.25120	   0.97579	 -14.91786
9173.07272	   1.00000	  22.48202	   0.98554	   0.25269	   1.01742	 -14.38071
