time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
13817.04180	   1.00000	20004.45300	   0.33296	  -0.01406	   0.33325	   2.41846
13817.18380	   1.00000	15829.12600	   0.33724	   0.00309	   0.33725	  -0.52569
13817.32580	   1.00000	12516.70300	   0.34619	   0.02189	   0.34689	  -3.61876
13817.46780	   1.00000	9909.44240	   0.35396	   0.03404	   0.35559	  -5.49250
13817.63280	   1.00000	7835.48000	   0.36682	   0.04654	   0.36976	  -7.23066
13817.83280	   1.00000	6217.24610	   0.37553	   0.05633	   0.37974	  -8.53093
13818.07180	   1.00000	4905.29100	   0.38782	   0.06887	   0.39389	 -10.06964
13818.30980	   1.00000	3881.27370	   0.39887	   0.07527	   0.40591	 -10.68600
13818.54780	   1.00000	3070.98270	   0.41231	   0.08516	   0.42101	 -11.67009
13818.78580	   1.00000	2430.77780	   0.42633	   0.09284	   0.43632	 -12.28495
13819.02380	   1.00000	1923.15370	   0.43877	   0.10118	   0.45029	 -12.98563
13819.26180	   1.00000	1522.43580	   0.45413	   0.10884	   0.46699	 -13.47765
13819.72080	   1.00000	1203.84460	   0.47023	   0.11870	   0.48498	 -14.16738
13819.95880	   1.00000	 952.86591	   0.48753	   0.12622	   0.50360	 -14.51545
13820.19780	   1.00000	 754.27557	   0.50735	   0.13243	   0.52435	 -14.62885
13820.43480	   1.00000	 596.71857	   0.52860	   0.14486	   0.54809	 -15.32580
13820.67180	   1.00000	 471.96338	   0.54687	   0.15218	   0.56765	 -15.55056
13820.91080	   1.00000	 373.20856	   0.56945	   0.16096	   0.59176	 -15.78388
13821.14880	   1.00000	 295.47278	   0.59628	   0.17420	   0.62120	 -16.28566
13821.38780	   1.00000	 233.87738	   0.62382	   0.18591	   0.65093	 -16.59526
13821.62580	   1.00000	 185.05922	   0.65054	   0.19710	   0.67974	 -16.85565
13821.86280	   1.00000	 146.35823	   0.67311	   0.20381	   0.70328	 -16.84593
13822.09880	   1.00000	 115.77804	   0.70346	   0.21662	   0.73606	 -17.11563
13822.33280	   1.00000	  91.67210	   0.73683	   0.22949	   0.77174	 -17.29962
13822.57880	   1.00000	  72.51701	   0.76442	   0.23455	   0.79959	 -17.05782
13822.80780	   1.00000	  57.36816	   0.81552	   0.23330	   0.84823	 -15.96443
13823.04480	   1.00000	  45.36290	   0.84840	   0.24035	   0.88179	 -15.81743
13823.27680	   1.00000	  35.93134	   0.86576	   0.27751	   0.90915	 -17.77261
13823.52680	   1.00000	  28.40909	   0.89316	   0.26212	   0.93083	 -16.35574
13823.74180	   1.00000	  22.48202	   0.91671	   0.28731	   0.96068	 -17.40176
13824.00680	   1.00000	  17.79613	   0.96514	   0.33934	   1.02306	 -19.37159
13824.25880	   1.00000	  14.06813	   1.05523	   0.32295	   1.10354	 -17.01656
13824.47480	   1.00000	  11.14480	   1.02341	   0.38912	   1.09489	 -20.81795
13824.74180	   1.00000	   8.81772	   1.13533	   0.34604	   1.18689	 -16.95074
