time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
9391.45992	   1.00000	20004.45300	   0.27511	  -0.02356	   0.27611	   4.89516
9391.60292	   1.00000	15829.12600	   0.28172	  -0.00097	   0.28172	   0.19665
9391.74492	   1.00000	12516.70300	   0.28929	   0.01750	   0.28982	  -3.46181
9391.88692	   1.00000	9909.44240	   0.29862	   0.03236	   0.30037	  -6.18390
9392.05092	   1.00000	7835.48000	   0.30913	   0.04669	   0.31264	  -8.58889
9392.25192	   1.00000	6217.24610	   0.32097	   0.05963	   0.32646	 -10.52370
9392.48992	   1.00000	4905.29100	   0.33410	   0.06990	   0.34133	 -11.81667
9392.72892	   1.00000	3881.27370	   0.34843	   0.08283	   0.35814	 -13.37228
9392.96692	   1.00000	3070.98270	   0.36085	   0.09231	   0.37247	 -14.34984
9393.20492	   1.00000	2430.77780	   0.37716	   0.10305	   0.39099	 -15.28203
9393.44292	   1.00000	1923.15370	   0.39297	   0.11339	   0.40900	 -16.09506
9393.68092	   1.00000	1522.43580	   0.41296	   0.12285	   0.43085	 -16.56737
9393.91892	   1.00000	1203.84460	   0.43038	   0.13303	   0.45048	 -17.17612
9394.15792	   1.00000	 952.86591	   0.45170	   0.14123	   0.47326	 -17.36202
9394.39592	   1.00000	 754.27557	   0.47500	   0.15313	   0.49907	 -17.86847
9394.63292	   1.00000	 596.71857	   0.49659	   0.16183	   0.52230	 -18.05001
9394.87092	   1.00000	 471.96338	   0.52167	   0.17163	   0.54918	 -18.21105
9395.10992	   1.00000	 373.20856	   0.54806	   0.18155	   0.57734	 -18.32818
9395.34792	   1.00000	 295.47278	   0.57545	   0.19182	   0.60658	 -18.43497
9395.58692	   1.00000	 233.87738	   0.60358	   0.20189	   0.63645	 -18.49428
9395.82492	   1.00000	 185.05922	   0.63573	   0.21235	   0.67025	 -18.47063
9396.06092	   1.00000	 146.35823	   0.66840	   0.22176	   0.70422	 -18.35502
9396.29792	   1.00000	 115.77804	   0.70350	   0.23431	   0.74150	 -18.42095
9396.53192	   1.00000	  91.67210	   0.74138	   0.24293	   0.78017	 -18.14259
9396.77692	   1.00000	  72.51701	   0.78067	   0.25197	   0.82033	 -17.88781
9397.00592	   1.00000	  57.36816	   0.82150	   0.26101	   0.86197	 -17.62601
9397.24292	   1.00000	  45.36290	   0.86383	   0.26692	   0.90413	 -17.17096
9397.47492	   1.00000	  35.93134	   0.90663	   0.27150	   0.94641	 -16.67057
9397.72592	   1.00000	  28.40909	   0.95361	   0.27416	   0.99224	 -16.03981
9397.93992	   1.00000	  22.48202	   0.99919	   0.27784	   1.03710	 -15.53930
9398.20492	   1.00000	  17.79613	   1.04500	   0.27541	   1.08069	 -14.76468
9398.45692	   1.00000	  14.06813	   1.09550	   0.27294	   1.12899	 -13.99012
9398.67292	   1.00000	  11.14480	   1.14100	   0.26333	   1.17099	 -12.99590
9398.93992	   1.00000	   8.81772	   1.18766	   0.25102	   1.21390	 -11.93423
9399.11892	   1.00000	   6.97545	   1.22979	   0.23828	   1.25266	 -10.96536
9399.33692	   1.00000	   5.51730	   1.26590	   0.21679	   1.28433	  -9.71769
9399.60592	   1.00000	   4.36941	   1.29684	   0.19582	   1.31154	  -8.58676
9399.94092	   1.00000	   3.45686	   1.32776	   0.17379	   1.33908	  -7.45688
9400.35992	   1.00000	   2.73547	   1.35259	   0.15942	   1.36195	  -6.72220
