time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
15438.97465	   1.00000	20004.45300	   0.31134	  -0.01154	   0.31155	   2.12266
15439.11765	   1.00000	15829.12600	   0.31953	   0.00800	   0.31963	  -1.43351
15439.25965	   1.00000	12516.70300	   0.32881	   0.02335	   0.32964	  -4.06153
15439.40165	   1.00000	9909.44240	   0.33828	   0.03867	   0.34048	  -6.52122
15439.56565	   1.00000	7835.48000	   0.34932	   0.04964	   0.35283	  -8.08709
15439.76665	   1.00000	6217.24610	   0.36167	   0.06141	   0.36685	  -9.63659
15440.00465	   1.00000	4905.29100	   0.37201	   0.07195	   0.37890	 -10.94625
15440.24365	   1.00000	3881.27370	   0.38492	   0.08264	   0.39369	 -12.11758
15440.48065	   1.00000	3070.98270	   0.40042	   0.09211	   0.41088	 -12.95379
15440.71865	   1.00000	2430.77780	   0.41386	   0.10001	   0.42577	 -13.58559
15440.95765	   1.00000	1923.15370	   0.42975	   0.10883	   0.44332	 -14.21110
15441.19565	   1.00000	1522.43580	   0.44758	   0.11942	   0.46324	 -14.93898
15441.43365	   1.00000	1203.84460	   0.46661	   0.12627	   0.48339	 -15.14270
15441.67165	   1.00000	 952.86591	   0.48683	   0.13522	   0.50526	 -15.52313
15441.91065	   1.00000	 754.27557	   0.50762	   0.14678	   0.52841	 -16.12793
15442.14765	   1.00000	 596.71857	   0.52881	   0.15323	   0.55056	 -16.15951
15442.38565	   1.00000	 471.96338	   0.55237	   0.16473	   0.57641	 -16.60601
15442.62465	   1.00000	 373.20856	   0.57444	   0.17439	   0.60033	 -16.88717
15442.86165	   1.00000	 295.47278	   0.60099	   0.18498	   0.62881	 -17.10815
15443.10165	   1.00000	 233.87738	   0.62983	   0.19679	   0.65985	 -17.35147
15443.33865	   1.00000	 185.05922	   0.65906	   0.20909	   0.69144	 -17.60175
15443.57465	   1.00000	 146.35823	   0.69292	   0.22053	   0.72717	 -17.65403
15443.81165	   1.00000	 115.77804	   0.72753	   0.23176	   0.76355	 -17.66986
15444.04465	   1.00000	  91.67210	   0.76184	   0.24226	   0.79943	 -17.64063
15444.29065	   1.00000	  72.51701	   0.80120	   0.25182	   0.83984	 -17.44835
15444.51965	   1.00000	  57.36816	   0.84081	   0.26143	   0.88052	 -17.27192
15444.75565	   1.00000	  45.36290	   0.87987	   0.26906	   0.92009	 -17.00346
15444.98865	   1.00000	  35.93134	   0.91757	   0.27760	   0.95864	 -16.83269
15445.23865	   1.00000	  28.40909	   0.95767	   0.28393	   0.99887	 -16.51428
15445.45365	   1.00000	  22.48202	   0.99615	   0.29731	   1.03957	 -16.61812
15445.71865	   1.00000	  17.79613	   1.03674	   0.31077	   1.08232	 -16.68656
15445.97065	   1.00000	  14.06813	   1.07936	   0.32652	   1.12767	 -16.83116
15446.18665	   1.00000	  11.14480	   1.12801	   0.34671	   1.18009	 -17.08578
15446.45365	   1.00000	   8.81772	   1.17989	   0.37138	   1.23696	 -17.47186
15446.63165	   1.00000	   6.97545	   1.25276	   0.39253	   1.31281	 -17.39749
15446.84965	   1.00000	   5.51730	   1.31200	   0.40456	   1.37296	 -17.13715
15447.11965	   1.00000	   4.36941	   1.40110	   0.42597	   1.46442	 -16.91043
15447.45465	   1.00000	   3.45686	   1.47330	   0.43005	   1.53479	 -16.27230
15447.87265	   1.00000	   2.73547	   1.56079	   0.41213	   1.61428	 -14.79150
15448.39865	   1.00000	   2.16054	   1.64509	   0.39574	   1.69202	 -13.52609
15449.05765	   1.00000	   1.70952	   1.71034	   0.36611	   1.74908	 -12.08224
15449.88565	   1.00000	   1.35352	   1.76890	   0.32595	   1.79868	 -10.44052
15450.92865	   1.00000	   1.07079	   1.81910	   0.28684	   1.84157	  -8.96086
15452.24265	   1.00000	   0.84734	   1.85615	   0.25270	   1.87327	  -7.75272
15453.89865	   1.00000	   0.67072	   1.88382	   0.22170	   1.89682	  -6.71208
15455.98665	   1.00000	   0.53067	   1.90347	   0.19509	   1.91344	  -5.85191
15458.62365	   1.00000	   0.41976	   1.91963	   0.17322	   1.92743	  -5.15634
15461.95565	   1.00000	   0.33183	   1.93328	   0.15716	   1.93966	  -4.64734
15466.16065	   1.00000	   0.26261	   1.94511	   0.14664	   1.95063	  -4.31123
15471.46965	   1.00000	   0.20791	   1.95484	   0.14125	   1.95994	  -4.13294
15478.17365	   1.00000	   0.16452	   1.96546	   0.14009	   1.97045	  -4.07688
15486.64965	   1.00000	   0.13007	   1.97800	   0.14499	   1.98330	  -4.19232
15497.34065	   1.00000	   0.10309	   1.99234	   0.15717	   1.99853	  -4.51063
15510.85365	   1.00000	   0.08153	   2.00740	   0.17866	   2.01534	  -5.08602
15527.95165	   1.00000	   0.06443	   2.02086	   0.20625	   2.03136	  -5.82731
15549.53865	   1.00000	   0.05102	   2.03072	   0.23352	   2.04411	  -6.55992
