time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12970.43118	   1.00000	20004.45300	   0.26666	  -0.01748	   0.26724	   3.75029
12970.57418	   1.00000	15829.12600	   0.27312	   0.00401	   0.27315	  -0.84215
12970.71618	   1.00000	12516.70300	   0.28197	   0.02037	   0.28271	  -4.13154
12970.85818	   1.00000	9909.44240	   0.28941	   0.03415	   0.29142	  -6.72921
12971.02218	   1.00000	7835.48000	   0.29944	   0.04672	   0.30307	  -8.86839
12971.22318	   1.00000	6217.24610	   0.31210	   0.06026	   0.31787	 -10.92766
12971.46118	   1.00000	4905.29100	   0.32217	   0.07105	   0.32991	 -12.43693
12971.69918	   1.00000	3881.27370	   0.33687	   0.08227	   0.34677	 -13.72340
12971.93818	   1.00000	3070.98270	   0.35090	   0.09087	   0.36248	 -14.51914
12972.17518	   1.00000	2430.77780	   0.36492	   0.10223	   0.37897	 -15.64968
12972.41418	   1.00000	1923.15370	   0.38216	   0.11009	   0.39770	 -16.07083
12972.65218	   1.00000	1522.43580	   0.39960	   0.11916	   0.41699	 -16.60439
12972.89018	   1.00000	1203.84460	   0.41923	   0.13098	   0.43921	 -17.35034
12973.12918	   1.00000	 952.86591	   0.43810	   0.13908	   0.45965	 -17.61241
12973.36718	   1.00000	 754.27557	   0.46000	   0.14685	   0.48287	 -17.70584
12973.60418	   1.00000	 596.71857	   0.48267	   0.15628	   0.50734	 -17.94097
12973.84218	   1.00000	 471.96338	   0.50613	   0.16624	   0.53273	 -18.18272
12974.08118	   1.00000	 373.20856	   0.53014	   0.17598	   0.55859	 -18.36397
12974.31818	   1.00000	 295.47278	   0.55793	   0.18515	   0.58785	 -18.35810
12974.55818	   1.00000	 233.87738	   0.58709	   0.19388	   0.61828	 -18.27522
12974.79618	   1.00000	 185.05922	   0.61718	   0.20409	   0.65005	 -18.29777
12975.03218	   1.00000	 146.35823	   0.64493	   0.21475	   0.67974	 -18.41721
12975.26818	   1.00000	 115.77804	   0.67785	   0.22433	   0.71401	 -18.31171
12975.50318	   1.00000	  91.67210	   0.71570	   0.23321	   0.75274	 -18.04822
12975.74818	   1.00000	  72.51701	   0.75149	   0.23950	   0.78873	 -17.67725
12975.97718	   1.00000	  57.36816	   0.79498	   0.24093	   0.83069	 -16.86006
12976.21418	   1.00000	  45.36290	   0.83145	   0.24455	   0.86667	 -16.38983
12976.44618	   1.00000	  35.93134	   0.86771	   0.25887	   0.90551	 -16.61183
12976.69618	   1.00000	  28.40909	   0.90377	   0.25363	   0.93869	 -15.67577
12976.91118	   1.00000	  22.48202	   0.94553	   0.26107	   0.98091	 -15.43521
12977.17518	   1.00000	  17.79613	   0.99320	   0.27375	   1.03024	 -15.40963
12977.42818	   1.00000	  14.06813	   1.05404	   0.25330	   1.08405	 -13.51248
12977.64418	   1.00000	  11.14480	   1.07365	   0.27070	   1.10725	 -14.15097
12977.91118	   1.00000	   8.81772	   1.13349	   0.22701	   1.15600	 -11.32522
12978.08918	   1.00000	   6.97545	   1.20584	   0.23942	   1.22938	 -11.22983
12978.30718	   1.00000	   5.51730	   1.21032	   0.25809	   1.23754	 -12.03764
12978.57718	   1.00000	   4.36941	   1.20832	   0.21373	   1.22708	 -10.03078
12978.91218	   1.00000	   3.45686	   1.24774	   0.14072	   1.25565	  -6.43440
12979.33018	   1.00000	   2.73547	   1.33370	   0.09743	   1.33726	  -4.17800
12979.85618	   1.00000	   2.16054	   1.41668	   0.11977	   1.42173	  -4.83260
12980.51518	   1.00000	   1.70952	   1.44122	   0.18840	   1.45348	  -7.44782
12981.34318	   1.00000	   1.35352	   1.38988	   0.24765	   1.41177	 -10.10286
12982.38618	   1.00000	   1.07079	   1.28819	   0.24243	   1.31080	 -10.65814
12983.70018	   1.00000	   0.84734	   1.19614	   0.14868	   1.20535	  -7.08571
12985.35518	   1.00000	   0.67072	   1.17401	   0.00703	   1.17403	  -0.34296
12987.44418	   1.00000	   0.53067	   1.27578	  -0.16855	   1.28687	   7.52627
12990.08118	   1.00000	   0.41976	   1.49705	  -0.25122	   1.51798	   9.52601
12993.41218	   1.00000	   0.33183	   1.76218	  -0.16144	   1.76956	   5.23456
12997.61818	   1.00000	   0.26261	   1.93506	   0.10699	   1.93802	  -3.16480
13002.92618	   1.00000	   0.20791	   1.90077	   0.45922	   1.95545	 -13.58219
13009.63018	   1.00000	   0.16452	   1.63622	   0.73751	   1.79476	 -24.26311
13018.10718	   1.00000	   0.13007	   1.22799	   0.78471	   1.45730	 -32.57937
13028.79718	   1.00000	   0.10309	   0.87078	   0.53598	   1.02252	 -31.61282
13042.31118	   1.00000	   0.08153	   0.75903	   0.07531	   0.76276	  -5.66635
13059.40918	   1.00000	   0.06443	   0.94661	  -0.35493	   1.01097	  20.55351
13080.99518	   1.00000	   0.05102	   1.50454	  -0.68988	   1.65517	  24.63305
13108.23818	   1.00000	   0.04042	   2.30642	  -0.65823	   2.39851	  15.92830
13142.73319	   1.00000	   0.03192	   3.11954	  -0.11272	   3.12158	   2.06943
13186.28119	   1.00000	   0.02528	   3.55791	   0.93267	   3.67812	 -14.68899
13241.34619	   1.00000	   0.01999	   3.28194	   2.13380	   3.91461	 -33.03045
28894.69949	   2.00000	20004.45300	   0.26900	  -0.01839	   0.26963	   3.91146
28894.84249	   2.00000	15829.12600	   0.27568	   0.00345	   0.27570	  -0.71778
28894.98449	   2.00000	12516.70300	   0.28299	   0.02096	   0.28377	  -4.23529
28895.12649	   2.00000	9909.44240	   0.29397	   0.03484	   0.29603	  -6.75926
28895.29049	   2.00000	7835.48000	   0.30382	   0.04898	   0.30774	  -9.15814
28895.49149	   2.00000	6217.24610	   0.31317	   0.06064	   0.31898	 -10.95853
28895.72949	   2.00000	4905.29100	   0.32535	   0.07176	   0.33316	 -12.43755
28895.96849	   2.00000	3881.27370	   0.33999	   0.08286	   0.34994	 -13.69721
28896.20649	   2.00000	3070.98270	   0.35332	   0.09274	   0.36528	 -14.70675
28896.44449	   2.00000	2430.77780	   0.36866	   0.10181	   0.38246	 -15.43812
28896.68249	   2.00000	1923.15370	   0.38653	   0.11294	   0.40269	 -16.28812
28896.92049	   2.00000	1522.43580	   0.40445	   0.12106	   0.42218	 -16.66418
28897.15849	   2.00000	1203.84460	   0.42293	   0.13038	   0.44257	 -17.13360
28897.39749	   2.00000	 952.86591	   0.44261	   0.13926	   0.46400	 -17.46507
28897.63549	   2.00000	 754.27557	   0.46591	   0.14906	   0.48917	 -17.74106
28897.87249	   2.00000	 596.71857	   0.48629	   0.15713	   0.51105	 -17.90693
28898.11049	   2.00000	 471.96338	   0.51229	   0.16663	   0.53871	 -18.01802
28898.34949	   2.00000	 373.20856	   0.53663	   0.17789	   0.56535	 -18.34005
28898.58649	   2.00000	 295.47278	   0.56307	   0.18514	   0.59273	 -18.20127
28898.82649	   2.00000	 233.87738	   0.59213	   0.19454	   0.62327	 -18.18729
28899.06449	   2.00000	 185.05922	   0.62119	   0.20558	   0.65432	 -18.31195
28899.30049	   2.00000	 146.35823	   0.65506	   0.21360	   0.68901	 -18.05998
28899.53649	   2.00000	 115.77804	   0.68748	   0.22344	   0.72288	 -18.00525
28899.77149	   2.00000	  91.67210	   0.72461	   0.22958	   0.76011	 -17.58017
28900.01649	   2.00000	  72.51701	   0.76378	   0.24124	   0.80097	 -17.52881
28900.24549	   2.00000	  57.36816	   0.79707	   0.25175	   0.83588	 -17.52853
28900.48249	   2.00000	  45.36290	   0.83745	   0.25747	   0.87613	 -17.08950
28900.71449	   2.00000	  35.93134	   0.88417	   0.25298	   0.91965	 -15.96663
28900.96449	   2.00000	  28.40909	   0.92839	   0.26536	   0.96556	 -15.95126
28901.17949	   2.00000	  22.48202	   0.97342	   0.26373	   1.00851	 -15.15913
28901.44449	   2.00000	  17.79613	   1.01297	   0.25553	   1.04470	 -14.15796
28901.69649	   2.00000	  14.06813	   1.03766	   0.27126	   1.07253	 -14.64997
