time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12895.19258	   1.00000	20004.45300	   0.29867	  -0.01270	   0.29894	   2.43569
12895.33558	   1.00000	15829.12600	   0.30627	   0.00683	   0.30634	  -1.27822
12895.47758	   1.00000	12516.70300	   0.31512	   0.02387	   0.31603	  -4.33130
12895.61958	   1.00000	9909.44240	   0.32586	   0.03942	   0.32824	  -6.89745
12895.78358	   1.00000	7835.48000	   0.33787	   0.05233	   0.34190	  -8.80323
12895.98458	   1.00000	6217.24610	   0.35008	   0.06468	   0.35600	 -10.46731
12896.22258	   1.00000	4905.29100	   0.36184	   0.07473	   0.36947	 -11.66881
12896.46158	   1.00000	3881.27370	   0.37572	   0.08584	   0.38540	 -12.86929
12896.69958	   1.00000	3070.98270	   0.38825	   0.09449	   0.39958	 -13.67906
12896.93758	   1.00000	2430.77780	   0.40478	   0.10395	   0.41792	 -14.40213
12897.17558	   1.00000	1923.15370	   0.42060	   0.11104	   0.43501	 -14.78941
12897.41258	   1.00000	1522.43580	   0.43922	   0.12270	   0.45603	 -15.60848
12897.65158	   1.00000	1203.84460	   0.45389	   0.13076	   0.47235	 -16.07073
12897.88958	   1.00000	 952.86591	   0.47549	   0.13854	   0.49526	 -16.24461
12898.12858	   1.00000	 754.27557	   0.49791	   0.14580	   0.51882	 -16.32118
12898.36558	   1.00000	 596.71857	   0.51784	   0.15619	   0.54089	 -16.78436
12898.60258	   1.00000	 471.96338	   0.54512	   0.16558	   0.56971	 -16.89606
12898.84158	   1.00000	 373.20856	   0.57082	   0.17455	   0.59691	 -17.00251
12899.07958	   1.00000	 295.47278	   0.59677	   0.18470	   0.62470	 -17.19719
12899.31858	   1.00000	 233.87738	   0.62661	   0.19362	   0.65584	 -17.17108
12899.55658	   1.00000	 185.05922	   0.65667	   0.20367	   0.68753	 -17.23171
12899.79258	   1.00000	 146.35823	   0.68917	   0.21200	   0.72104	 -17.09889
12900.02958	   1.00000	 115.77804	   0.72119	   0.22010	   0.75403	 -16.97166
12900.26358	   1.00000	  91.67210	   0.75699	   0.22989	   0.79113	 -16.89285
12900.50958	   1.00000	  72.51701	   0.79108	   0.23412	   0.82500	 -16.48606
12900.73858	   1.00000	  57.36816	   0.83355	   0.23931	   0.86722	 -16.01854
12900.97458	   1.00000	  45.36290	   0.87282	   0.24161	   0.90564	 -15.47320
12901.20758	   1.00000	  35.93134	   0.90129	   0.25296	   0.93611	 -15.67748
12901.45758	   1.00000	  28.40909	   0.94126	   0.24538	   0.97271	 -14.61144
12901.67258	   1.00000	  22.48202	   0.97822	   0.25249	   1.01028	 -14.47259
12901.93658	   1.00000	  17.79613	   1.01766	   0.26647	   1.05197	 -14.67310
12902.18958	   1.00000	  14.06813	   1.08704	   0.26132	   1.11800	 -13.51706
12902.40558	   1.00000	  11.14480	   1.09937	   0.26010	   1.12972	 -13.31100
12902.67258	   1.00000	   8.81772	   1.18044	   0.23347	   1.20331	 -11.18776
