time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7054.09751	   1.00000	20004.45300	   0.30636	  -0.01425	   0.30669	   2.66243
7054.24051	   1.00000	15829.12600	   0.31361	   0.00458	   0.31364	  -0.83658
7054.38251	   1.00000	12516.70300	   0.32219	   0.02130	   0.32289	  -3.78262
7054.52451	   1.00000	9909.44240	   0.33125	   0.03769	   0.33338	  -6.49206
7054.68851	   1.00000	7835.48000	   0.34231	   0.04997	   0.34593	  -8.30496
7054.88951	   1.00000	6217.24610	   0.35522	   0.05935	   0.36015	  -9.48599
7055.12751	   1.00000	4905.29100	   0.36594	   0.07069	   0.37270	 -10.93305
7055.36551	   1.00000	3881.27370	   0.37776	   0.08084	   0.38632	 -12.07934
7055.60351	   1.00000	3070.98270	   0.39167	   0.08990	   0.40185	 -12.92658
7055.84151	   1.00000	2430.77780	   0.40807	   0.09946	   0.42001	 -13.69807
7056.08051	   1.00000	1923.15370	   0.42228	   0.10874	   0.43605	 -14.44047
7056.31851	   1.00000	1522.43580	   0.44006	   0.11539	   0.45494	 -14.69330
7056.55651	   1.00000	1203.84460	   0.45788	   0.12576	   0.47484	 -15.35741
7056.79451	   1.00000	 952.86591	   0.47680	   0.13356	   0.49516	 -15.64843
7057.03351	   1.00000	 754.27557	   0.49679	   0.14426	   0.51731	 -16.19234
7057.27051	   1.00000	 596.71857	   0.51896	   0.15226	   0.54083	 -16.35154
7057.50851	   1.00000	 471.96338	   0.54193	   0.16242	   0.56574	 -16.68354
7057.74751	   1.00000	 373.20856	   0.56643	   0.17461	   0.59273	 -17.13276
7057.98451	   1.00000	 295.47278	   0.59087	   0.18488	   0.61912	 -17.37466
7058.22451	   1.00000	 233.87738	   0.61883	   0.19555	   0.64899	 -17.53637
7058.46251	   1.00000	 185.05922	   0.64882	   0.20687	   0.68100	 -17.68417
7058.69851	   1.00000	 146.35823	   0.68154	   0.21872	   0.71578	 -17.79285
7058.93451	   1.00000	 115.77804	   0.71447	   0.22996	   0.75056	 -17.84122
7059.16951	   1.00000	  91.67210	   0.75176	   0.24148	   0.78959	 -17.80834
7059.41451	   1.00000	  72.51701	   0.78961	   0.25126	   0.82863	 -17.65163
7059.64351	   1.00000	  57.36816	   0.82792	   0.26158	   0.86826	 -17.53359
7059.88051	   1.00000	  45.36290	   0.86757	   0.26928	   0.90840	 -17.24342
7060.11251	   1.00000	  35.93134	   0.90654	   0.27734	   0.94801	 -17.01053
7060.36251	   1.00000	  28.40909	   0.94511	   0.28469	   0.98706	 -16.76358
7060.57751	   1.00000	  22.48202	   0.98383	   0.29927	   1.02834	 -16.91912
7060.84251	   1.00000	  17.79613	   1.02113	   0.31140	   1.06756	 -16.95953
7061.09451	   1.00000	  14.06813	   1.06337	   0.33182	   1.11394	 -17.33031
7061.31051	   1.00000	  11.14480	   1.10969	   0.35803	   1.16602	 -17.88172
7061.57751	   1.00000	   8.81772	   1.15797	   0.38393	   1.21996	 -18.34304
7061.75551	   1.00000	   6.97545	   1.21613	   0.42371	   1.28783	 -19.20858
7061.97351	   1.00000	   5.51730	   1.29258	   0.44563	   1.36724	 -19.02227
7062.24351	   1.00000	   4.36941	   1.36300	   0.48837	   1.44785	 -19.71301
7062.57851	   1.00000	   3.45686	   1.45776	   0.49800	   1.54047	 -18.86135
7062.99651	   1.00000	   2.73547	   1.56763	   0.51976	   1.65154	 -18.34324
7063.52151	   1.00000	   2.16054	   1.66218	   0.51970	   1.74153	 -17.36240
7064.18151	   1.00000	   1.70952	   1.76375	   0.49169	   1.83101	 -15.57715
7065.00951	   1.00000	   1.35352	   1.86179	   0.45837	   1.91738	 -13.83110
7066.05251	   1.00000	   1.07079	   1.93842	   0.41961	   1.98332	 -12.21448
7067.36651	   1.00000	   0.84734	   1.99939	   0.37207	   2.03371	 -10.54175
7069.02152	   1.00000	   0.67072	   2.04920	   0.32635	   2.07502	  -9.04882
7071.11052	   1.00000	   0.53067	   2.08756	   0.28330	   2.10670	  -7.72823
7073.74752	   1.00000	   0.41976	   2.11721	   0.24911	   2.13182	  -6.71062
7077.07852	   1.00000	   0.33183	   2.13936	   0.22198	   2.15084	  -5.92395
7081.28452	   1.00000	   0.26261	   2.15687	   0.20113	   2.16623	  -5.32747
7086.59252	   1.00000	   0.20791	   2.17217	   0.18546	   2.18007	  -4.88005
7093.29652	   1.00000	   0.16452	   2.18712	   0.17718	   2.19429	  -4.63141
7101.77352	   1.00000	   0.13007	   2.20178	   0.17634	   2.20883	  -4.57909
7112.46352	   1.00000	   0.10309	   2.21438	   0.18328	   2.22195	  -4.73138
7125.97752	   1.00000	   0.08153	   2.22770	   0.19482	   2.23620	  -4.99810
7143.07452	   1.00000	   0.06443	   2.24420	   0.21092	   2.25409	  -5.36906
7164.66152	   1.00000	   0.05102	   2.26962	   0.23207	   2.28146	  -5.83826
7191.90352	   1.00000	   0.04042	   2.30030	   0.26611	   2.31564	  -6.59898
7226.39852	   1.00000	   0.03192	   2.33081	   0.30894	   2.35120	  -7.55036
7269.94652	   1.00000	   0.02528	   2.36467	   0.34867	   2.39024	  -8.38780
7325.01153	   1.00000	   0.01999	   2.41751	   0.38890	   2.44859	  -9.13882
22552.47243	   2.00000	20004.45300	   0.30707	  -0.01404	   0.30739	   2.61877
22552.61543	   2.00000	15829.12600	   0.31581	   0.00701	   0.31589	  -1.27171
22552.75743	   2.00000	12516.70300	   0.32540	   0.02424	   0.32631	  -4.26011
22552.89943	   2.00000	9909.44240	   0.33445	   0.03837	   0.33664	  -6.54489
22553.06343	   2.00000	7835.48000	   0.34528	   0.04993	   0.34887	  -8.22822
22553.26443	   2.00000	6217.24610	   0.35664	   0.06253	   0.36208	  -9.94469
22553.50243	   2.00000	4905.29100	   0.36999	   0.07483	   0.37749	 -11.43404
22553.74043	   2.00000	3881.27370	   0.38293	   0.08330	   0.39189	 -12.27302
22553.97843	   2.00000	3070.98270	   0.39578	   0.09234	   0.40641	 -13.13295
22554.21743	   2.00000	2430.77780	   0.41362	   0.10222	   0.42606	 -13.88134
22554.45543	   2.00000	1923.15370	   0.42757	   0.11042	   0.44159	 -14.48029
22554.69343	   2.00000	1522.43580	   0.44467	   0.11891	   0.46029	 -14.97102
22554.93143	   2.00000	1203.84460	   0.46386	   0.12879	   0.48141	 -15.51755
22555.16943	   2.00000	 952.86591	   0.48467	   0.13770	   0.50385	 -15.86005
22555.40843	   2.00000	 754.27557	   0.50464	   0.14678	   0.52555	 -16.21824
22555.64543	   2.00000	 596.71857	   0.52764	   0.15725	   0.55057	 -16.59558
22555.88243	   2.00000	 471.96338	   0.55113	   0.16645	   0.57571	 -16.80497
22556.12243	   2.00000	 373.20856	   0.57567	   0.17793	   0.60253	 -17.17519
22556.35943	   2.00000	 295.47278	   0.60280	   0.18774	   0.63136	 -17.29859
22556.59843	   2.00000	 233.87738	   0.63011	   0.20110	   0.66143	 -17.70046
22556.83743	   2.00000	 185.05922	   0.66156	   0.21036	   0.69420	 -17.63937
22557.07343	   2.00000	 146.35823	   0.69253	   0.22298	   0.72754	 -17.84759
22557.30943	   2.00000	 115.77804	   0.72881	   0.23425	   0.76553	 -17.81823
22557.54443	   2.00000	  91.67210	   0.76389	   0.24385	   0.80187	 -17.70386
22557.78943	   2.00000	  72.51701	   0.80401	   0.25355	   0.84304	 -17.50312
22558.01843	   2.00000	  57.36816	   0.84056	   0.26423	   0.88111	 -17.45067
22558.25543	   2.00000	  45.36290	   0.88098	   0.27142	   0.92185	 -17.12358
22558.48743	   2.00000	  35.93134	   0.92169	   0.27913	   0.96303	 -16.84906
22558.73743	   2.00000	  28.40909	   0.96060	   0.29033	   1.00352	 -16.81683
22558.95243	   2.00000	  22.48202	   1.00088	   0.30221	   1.04551	 -16.80150
22559.21743	   2.00000	  17.79613	   1.04065	   0.31335	   1.08680	 -16.75766
22559.46943	   2.00000	  14.06813	   1.08268	   0.33411	   1.13306	 -17.14987
22559.68543	   2.00000	  11.14480	   1.12847	   0.35728	   1.18367	 -17.56826
22559.95243	   2.00000	   8.81772	   1.18189	   0.38182	   1.24203	 -17.90348
22560.13043	   2.00000	   6.97545	   1.23593	   0.40903	   1.30186	 -18.31190
22560.34943	   2.00000	   5.51730	   1.31652	   0.44199	   1.38874	 -18.55829
22560.61843	   2.00000	   4.36941	   1.38582	   0.45965	   1.46006	 -18.34952
22560.95343	   2.00000	   3.45686	   1.48760	   0.47365	   1.56118	 -17.66154
22561.37243	   2.00000	   2.73547	   1.57680	   0.48646	   1.65014	 -17.14560
22561.89743	   2.00000	   2.16054	   1.66786	   0.46598	   1.73173	 -15.60963
22562.55643	   2.00000	   1.70952	   1.76409	   0.43940	   1.81799	 -13.98670
22563.38443	   2.00000	   1.35352	   1.84372	   0.40794	   1.88831	 -12.47637
22564.42743	   2.00000	   1.07079	   1.90477	   0.36730	   1.93986	 -10.91452
22565.74143	   2.00000	   0.84734	   1.95629	   0.32195	   1.98261	  -9.34545
22567.39743	   2.00000	   0.67072	   1.99628	   0.28293	   2.01623	  -8.06676
22569.48543	   2.00000	   0.53067	   2.02758	   0.24714	   2.04259	  -6.94938
22572.12243	   2.00000	   0.41976	   2.05035	   0.21796	   2.06190	  -6.06802
22575.45443	   2.00000	   0.33183	   2.06829	   0.19518	   2.07748	  -5.39102
22579.65943	   2.00000	   0.26261	   2.08462	   0.17780	   2.09219	  -4.87503
22584.96743	   2.00000	   0.20791	   2.10028	   0.16861	   2.10704	  -4.58976
22591.67243	   2.00000	   0.16452	   2.11495	   0.16806	   2.12162	  -4.54344
22600.14844	   2.00000	   0.13007	   2.12631	   0.17547	   2.13354	  -4.71767
22610.83844	   2.00000	   0.10309	   2.13489	   0.18644	   2.14302	  -4.99084
22624.35244	   2.00000	   0.08153	   2.14519	   0.19855	   2.15436	  -5.28808
22641.45044	   2.00000	   0.06443	   2.16079	   0.21631	   2.17159	  -5.71665
22663.03644	   2.00000	   0.05102	   2.18439	   0.24058	   2.19760	  -6.28503
22690.27944	   2.00000	   0.04042	   2.21100	   0.27164	   2.22762	  -7.00422
22724.77444	   2.00000	   0.03192	   2.24678	   0.30624	   2.26755	  -7.76167
22768.32144	   2.00000	   0.02528	   2.30023	   0.34780	   2.32637	  -8.59803
22823.38645	   2.00000	   0.01999	   2.37123	   0.40951	   2.40633	  -9.79829
37565.11421	   3.00000	20004.45300	   0.30570	  -0.01290	   0.30598	   2.41651
37565.25721	   3.00000	15829.12600	   0.31675	   0.00724	   0.31683	  -1.31013
37565.39921	   3.00000	12516.70300	   0.32392	   0.02424	   0.32483	  -4.27942
37565.54121	   3.00000	9909.44240	   0.33487	   0.03739	   0.33695	  -6.37098
37565.70521	   3.00000	7835.48000	   0.34617	   0.05134	   0.34996	  -8.43528
37565.90621	   3.00000	6217.24610	   0.35732	   0.06381	   0.36297	 -10.12468
37566.14421	   3.00000	4905.29100	   0.37090	   0.07356	   0.37813	 -11.21762
37566.38221	   3.00000	3881.27370	   0.38406	   0.08493	   0.39334	 -12.46882
37566.62121	   3.00000	3070.98270	   0.39890	   0.09532	   0.41013	 -13.43855
37566.85921	   3.00000	2430.77780	   0.41435	   0.10224	   0.42677	 -13.86102
37567.09721	   3.00000	1923.15370	   0.42981	   0.11182	   0.44411	 -14.58308
37567.33521	   3.00000	1522.43580	   0.44752	   0.12025	   0.46340	 -15.03984
37567.57321	   3.00000	1203.84460	   0.46450	   0.12923	   0.48214	 -15.54689
37567.81221	   3.00000	 952.86591	   0.48608	   0.13977	   0.50577	 -16.04200
37568.05021	   3.00000	 754.27557	   0.50662	   0.14808	   0.52782	 -16.29353
37568.28721	   3.00000	 596.71857	   0.52990	   0.15902	   0.55325	 -16.70420
37568.52521	   3.00000	 471.96338	   0.55350	   0.16873	   0.57865	 -16.95340
37568.76421	   3.00000	 373.20856	   0.57789	   0.17878	   0.60491	 -17.19010
