time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
11447.97851	   1.00000	20004.45300	   0.34572	  -0.02799	   0.34685	   4.62932
11448.12051	   1.00000	15829.12600	   0.35152	  -0.00982	   0.35166	   1.60042
11448.26251	   1.00000	12516.70300	   0.35716	   0.00430	   0.35718	  -0.69030
11448.40451	   1.00000	9909.44240	   0.36535	   0.01476	   0.36564	  -2.31379
11448.56951	   1.00000	7835.48000	   0.37213	   0.02654	   0.37307	  -4.07893
11448.76951	   1.00000	6217.24610	   0.37817	   0.03566	   0.37985	  -5.38748
11449.00851	   1.00000	4905.29100	   0.38776	   0.04344	   0.39019	  -6.39220
11449.24651	   1.00000	3881.27370	   0.39675	   0.05004	   0.39990	  -7.18821
11449.48451	   1.00000	3070.98270	   0.40420	   0.05693	   0.40819	  -8.01702
11449.72251	   1.00000	2430.77780	   0.41696	   0.06387	   0.42182	  -8.70861
11449.96051	   1.00000	1923.15370	   0.42819	   0.06954	   0.43380	  -9.22500
11450.19851	   1.00000	1522.43580	   0.43848	   0.07584	   0.44499	  -9.81242
11450.43651	   1.00000	1203.84460	   0.45060	   0.08258	   0.45811	 -10.38530
11450.67551	   1.00000	 952.86591	   0.46228	   0.08695	   0.47038	 -10.65185
11450.91351	   1.00000	 754.27557	   0.47761	   0.09454	   0.48688	 -11.19714
11451.15151	   1.00000	 596.71857	   0.49255	   0.10011	   0.50262	 -11.48904
11451.38851	   1.00000	 471.96338	   0.50750	   0.10495	   0.51824	 -11.68342
11451.62751	   1.00000	 373.20856	   0.52264	   0.11098	   0.53429	 -11.98877
11451.86551	   1.00000	 295.47278	   0.54084	   0.11736	   0.55343	 -12.24254
11452.10451	   1.00000	 233.87738	   0.55965	   0.12018	   0.57241	 -12.11991
11452.34251	   1.00000	 185.05922	   0.57795	   0.12546	   0.59141	 -12.24748
11452.57851	   1.00000	 146.35823	   0.59661	   0.13077	   0.61077	 -12.36346
11452.81551	   1.00000	 115.77804	   0.61664	   0.13717	   0.63171	 -12.54120
11453.04951	   1.00000	  91.67210	   0.63741	   0.14124	   0.65287	 -12.49397
11453.29451	   1.00000	  72.51701	   0.65931	   0.14797	   0.67571	 -12.64955
11453.52451	   1.00000	  57.36816	   0.68287	   0.15288	   0.69978	 -12.61888
11453.76051	   1.00000	  45.36290	   0.71098	   0.15730	   0.72817	 -12.47540
11453.99351	   1.00000	  35.93134	   0.73785	   0.15954	   0.75490	 -12.20085
11454.24351	   1.00000	  28.40909	   0.76611	   0.15962	   0.78256	 -11.76909
11454.45751	   1.00000	  22.48202	   0.79472	   0.15587	   0.80986	 -11.09678
11454.72251	   1.00000	  17.79613	   0.82389	   0.14943	   0.83734	 -10.27987
11454.97451	   1.00000	  14.06813	   0.85037	   0.14176	   0.86211	  -9.46448
11455.19151	   1.00000	  11.14480	   0.87468	   0.12770	   0.88395	  -8.30646
11455.45851	   1.00000	   8.81772	   0.89205	   0.11844	   0.89988	  -7.56314
11455.63651	   1.00000	   6.97545	   0.90875	   0.10378	   0.91466	  -6.51509
11455.85451	   1.00000	   5.51730	   0.92145	   0.09078	   0.92591	  -5.62650
11456.12351	   1.00000	   4.36941	   0.93474	   0.08269	   0.93839	  -5.05528
11456.45951	   1.00000	   3.45686	   0.94225	   0.07820	   0.94549	  -4.74449
11456.87751	   1.00000	   2.73547	   0.94784	   0.06974	   0.95041	  -4.20814
11457.40251	   1.00000	   2.16054	   0.95200	   0.06301	   0.95408	  -3.78681
11458.06251	   1.00000	   1.70952	   0.95943	   0.05630	   0.96108	  -3.35828
11458.89051	   1.00000	   1.35352	   0.96670	   0.05111	   0.96805	  -3.02648
11459.93351	   1.00000	   1.07079	   0.97793	   0.05016	   0.97922	  -2.93639
11461.24751	   1.00000	   0.84734	   0.98826	   0.05391	   0.98973	  -3.12231
11462.90351	   1.00000	   0.67072	   0.99466	   0.06164	   0.99656	  -3.54597
11464.99151	   1.00000	   0.53067	   0.99423	   0.07145	   0.99680	  -4.11050
11467.62851	   1.00000	   0.41976	   0.98988	   0.07671	   0.99285	  -4.43131
11470.95951	   1.00000	   0.33183	   0.98707	   0.07649	   0.99003	  -4.43115
11475.16551	   1.00000	   0.26261	   0.98956	   0.07245	   0.99221	  -4.18754
11480.47351	   1.00000	   0.20791	   1.00009	   0.06812	   1.00241	  -3.89660
11487.17851	   1.00000	   0.16452	   1.01900	   0.07016	   1.02141	  -3.93862
11495.65451	   1.00000	   0.13007	   1.04550	   0.08278	   1.04877	  -4.52702
11506.34551	   1.00000	   0.10309	   1.07089	   0.10995	   1.07652	  -5.86183
11519.85951	   1.00000	   0.08153	   1.08895	   0.15017	   1.09925	  -7.85154
11536.95651	   1.00000	   0.06443	   1.09538	   0.19149	   1.11199	  -9.91581
11558.54351	   1.00000	   0.05102	   1.08786	   0.22852	   1.11161	 -11.86323
11585.78652	   1.00000	   0.04042	   1.08153	   0.25031	   1.11012	 -13.03103
11620.28152	   1.00000	   0.03192	   1.09160	   0.26341	   1.12293	 -13.56662
11663.82952	   1.00000	   0.02528	   1.12091	   0.27726	   1.15469	 -13.89359
11718.89452	   1.00000	   0.01999	   1.16741	   0.29927	   1.20516	 -14.37859
27397.18263	   2.00000	20004.45300	   0.36131	  -0.02720	   0.36233	   4.30473
27397.32463	   2.00000	15829.12600	   0.36680	  -0.01032	   0.36694	   1.61124
27397.46663	   2.00000	12516.70300	   0.37410	   0.00455	   0.37413	  -0.69717
27397.60863	   2.00000	9909.44240	   0.37983	   0.01699	   0.38021	  -2.56133
27397.77363	   2.00000	7835.48000	   0.38790	   0.02578	   0.38876	  -3.80212
27397.97363	   2.00000	6217.24610	   0.39526	   0.03583	   0.39688	  -5.17900
27398.21263	   2.00000	4905.29100	   0.40435	   0.04379	   0.40671	  -6.18044
27398.45063	   2.00000	3881.27370	   0.41382	   0.05049	   0.41689	  -6.95600
27398.68863	   2.00000	3070.98270	   0.42279	   0.05786	   0.42674	  -7.79300
27398.92663	   2.00000	2430.77780	   0.43308	   0.06387	   0.43776	  -8.38914
27399.16463	   2.00000	1923.15370	   0.44280	   0.07027	   0.44834	  -9.01759
27399.40263	   2.00000	1522.43580	   0.45430	   0.07758	   0.46088	  -9.69092
27399.64063	   2.00000	1203.84460	   0.46789	   0.08364	   0.47531	 -10.13475
27399.87963	   2.00000	 952.86591	   0.48016	   0.08859	   0.48827	 -10.45306
27400.11763	   2.00000	 754.27557	   0.49477	   0.09314	   0.50346	 -10.66068
27400.35563	   2.00000	 596.71857	   0.51000	   0.09998	   0.51971	 -11.09187
27400.59263	   2.00000	 471.96338	   0.52438	   0.10588	   0.53496	 -11.41534
27400.83163	   2.00000	 373.20856	   0.54141	   0.11038	   0.55254	 -11.52308
27401.06963	   2.00000	 295.47278	   0.55808	   0.11625	   0.57006	 -11.76679
27401.30863	   2.00000	 233.87738	   0.57518	   0.12188	   0.58795	 -11.96399
27401.54663	   2.00000	 185.05922	   0.59360	   0.12868	   0.60739	 -12.23127
