time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12516.36258	   1.00000	20004.45300	   0.28993	  -0.01456	   0.29029	   2.87523
12516.50558	   1.00000	15829.12600	   0.29652	   0.00626	   0.29658	  -1.20858
12516.64758	   1.00000	12516.70300	   0.30588	   0.02287	   0.30673	  -4.27541
12516.78958	   1.00000	9909.44240	   0.31679	   0.03827	   0.31909	  -6.88854
12516.95358	   1.00000	7835.48000	   0.32528	   0.04916	   0.32898	  -8.59388
12517.15458	   1.00000	6217.24610	   0.33689	   0.06334	   0.34279	 -10.64856
12517.39258	   1.00000	4905.29100	   0.35177	   0.07428	   0.35953	 -11.92306
12517.63058	   1.00000	3881.27370	   0.36597	   0.08374	   0.37543	 -12.88823
12517.86858	   1.00000	3070.98270	   0.37863	   0.09337	   0.38997	 -13.85328
12518.10658	   1.00000	2430.77780	   0.39531	   0.10287	   0.40848	 -14.58611
12518.34558	   1.00000	1923.15370	   0.41037	   0.11117	   0.42516	 -15.15797
12518.58358	   1.00000	1522.43580	   0.42793	   0.11934	   0.44426	 -15.58302
12518.82158	   1.00000	1203.84460	   0.44825	   0.12957	   0.46660	 -16.12216
12519.05958	   1.00000	 952.86591	   0.46758	   0.13739	   0.48734	 -16.37520
12519.29858	   1.00000	 754.27557	   0.48922	   0.14743	   0.51096	 -16.77072
12519.53558	   1.00000	 596.71857	   0.51208	   0.15629	   0.53540	 -16.97215
12519.77258	   1.00000	 471.96338	   0.53612	   0.16387	   0.56060	 -16.99634
12520.01158	   1.00000	 373.20856	   0.56074	   0.17270	   0.58673	 -17.11807
12520.24958	   1.00000	 295.47278	   0.58679	   0.18375	   0.61489	 -17.38777
12520.48858	   1.00000	 233.87738	   0.61317	   0.19254	   0.64269	 -17.43287
12520.72658	   1.00000	 185.05922	   0.64354	   0.20074	   0.67412	 -17.32420
12520.96358	   1.00000	 146.35823	   0.67673	   0.20916	   0.70832	 -17.17520
12521.19958	   1.00000	 115.77804	   0.70877	   0.21538	   0.74077	 -16.90293
12521.43458	   1.00000	  91.67210	   0.74139	   0.22424	   0.77456	 -16.82829
12521.67958	   1.00000	  72.51701	   0.78028	   0.23047	   0.81361	 -16.45537
12521.90858	   1.00000	  57.36816	   0.82105	   0.24318	   0.85631	 -16.49852
12522.14558	   1.00000	  45.36290	   0.85958	   0.24704	   0.89437	 -16.03463
12522.37758	   1.00000	  35.93134	   0.88816	   0.24337	   0.92090	 -15.32410
12522.62758	   1.00000	  28.40909	   0.93676	   0.24878	   0.96923	 -14.87316
12522.84258	   1.00000	  22.48202	   0.97374	   0.25180	   1.00577	 -14.49834
12523.10758	   1.00000	  17.79613	   1.00251	   0.25507	   1.03445	 -14.27477
12523.35958	   1.00000	  14.06813	   1.05579	   0.28343	   1.09317	 -15.02707
12523.57558	   1.00000	  11.14480	   1.09250	   0.25222	   1.12123	 -13.00008
12523.84258	   1.00000	   8.81772	   1.16826	   0.28112	   1.20161	 -13.53014
12524.02058	   1.00000	   6.97545	   1.17974	   0.28513	   1.21371	 -13.58710
12524.23858	   1.00000	   5.51730	   1.20983	   0.23186	   1.23184	 -10.84913
12524.50858	   1.00000	   4.36941	   1.29776	   0.18592	   1.31101	  -8.15279
12524.84358	   1.00000	   3.45686	   1.38466	   0.20476	   1.39972	  -8.41195
12525.26158	   1.00000	   2.73547	   1.40641	   0.25134	   1.42870	 -10.13227
12525.78758	   1.00000	   2.16054	   1.36494	   0.26249	   1.38995	 -10.88577
12526.44658	   1.00000	   1.70952	   1.30813	   0.20671	   1.32436	  -8.97942
12527.27458	   1.00000	   1.35352	   1.29318	   0.09327	   1.29654	  -4.12538
12528.31758	   1.00000	   1.07079	   1.35943	  -0.03018	   1.35976	   1.27195
12529.63158	   1.00000	   0.84734	   1.50515	  -0.09478	   1.50813	   3.60306
12531.28758	   1.00000	   0.67072	   1.66039	  -0.06392	   1.66162	   2.20463
12533.37558	   1.00000	   0.53067	   1.78592	   0.09886	   1.78866	  -3.16848
12536.01258	   1.00000	   0.41976	   1.76757	   0.33467	   1.79897	 -10.72130
12539.34458	   1.00000	   0.33183	   1.57390	   0.52127	   1.65797	 -18.32477
12543.54958	   1.00000	   0.26261	   1.27305	   0.53465	   1.38076	 -22.78117
12548.85758	   1.00000	   0.20791	   1.00642	   0.32425	   1.05736	 -17.85799
12555.56258	   1.00000	   0.16452	   0.93468	  -0.05879	   0.93653	   3.59886
12564.03858	   1.00000	   0.13007	   1.15787	  -0.45260	   1.24318	  21.34984
12574.72859	   1.00000	   0.10309	   1.64475	  -0.64961	   1.76839	  21.55199
12588.24259	   1.00000	   0.08153	   2.23437	  -0.49956	   2.28953	  12.60298
12605.34059	   1.00000	   0.06443	   2.66018	  -0.07505	   2.66123	   1.61606
12626.92659	   1.00000	   0.05102	   2.84453	   0.68249	   2.92526	 -13.49206
12654.16859	   1.00000	   0.04042	   2.60056	   1.50160	   3.00295	 -30.00271
12688.66459	   1.00000	   0.03192	   1.84617	   2.05306	   2.76105	 -48.03721
12732.21159	   1.00000	   0.02528	   0.90328	   1.94689	   2.14623	 -65.11043
12787.27660	   1.00000	   0.01999	   0.20978	   1.13040	   1.14970	 -79.48666
27811.04010	   2.00000	20004.45300	   0.29063	  -0.01445	   0.29099	   2.84736
27811.18310	   2.00000	15829.12600	   0.29939	   0.00637	   0.29945	  -1.21961
27811.32510	   2.00000	12516.70300	   0.30782	   0.02384	   0.30874	  -4.42944
27811.46710	   2.00000	9909.44240	   0.31874	   0.03836	   0.32104	  -6.86275
27811.63110	   2.00000	7835.48000	   0.32901	   0.05177	   0.33306	  -8.94207
27811.83210	   2.00000	6217.24610	   0.34126	   0.06418	   0.34724	 -10.65147
27812.07010	   2.00000	4905.29100	   0.35281	   0.07462	   0.36062	 -11.94150
27812.30910	   2.00000	3881.27370	   0.36770	   0.08398	   0.37716	 -12.86489
27812.54710	   2.00000	3070.98270	   0.38214	   0.09526	   0.39383	 -13.99713
27812.78510	   2.00000	2430.77780	   0.39803	   0.10273	   0.41107	 -14.47195
27813.02310	   2.00000	1923.15370	   0.41301	   0.11253	   0.42807	 -15.24055
27813.26110	   2.00000	1522.43580	   0.43147	   0.12044	   0.44796	 -15.59701
27813.49910	   2.00000	1203.84460	   0.45063	   0.12943	   0.46885	 -16.02532
27813.73810	   2.00000	 952.86591	   0.47198	   0.13927	   0.49209	 -16.43981
27813.97610	   2.00000	 754.27557	   0.49284	   0.14876	   0.51480	 -16.79642
27814.21310	   2.00000	 596.71857	   0.51510	   0.15646	   0.53834	 -16.89647
27814.45110	   2.00000	 471.96338	   0.53919	   0.16702	   0.56447	 -17.21069
27814.69010	   2.00000	 373.20856	   0.56479	   0.17589	   0.59154	 -17.29822
27814.92710	   2.00000	 295.47278	   0.59205	   0.18470	   0.62019	 -17.32632
27815.16710	   2.00000	 233.87738	   0.61961	   0.19279	   0.64891	 -17.28317
27815.40510	   2.00000	 185.05922	   0.65012	   0.20173	   0.68070	 -17.23924
27815.64110	   2.00000	 146.35823	   0.68207	   0.21237	   0.71436	 -17.29477
27815.87710	   2.00000	 115.77804	   0.71692	   0.21966	   0.74981	 -17.03496
27816.11210	   2.00000	  91.67210	   0.75241	   0.22799	   0.78620	 -16.85749
27816.35710	   2.00000	  72.51701	   0.78878	   0.23795	   0.82388	 -16.78688
27816.58610	   2.00000	  57.36816	   0.81960	   0.24267	   0.85478	 -16.49334
27816.82310	   2.00000	  45.36290	   0.85560	   0.25041	   0.89149	 -16.31354
27817.05510	   2.00000	  35.93134	   0.90512	   0.25048	   0.93914	 -15.46838
27817.30510	   2.00000	  28.40909	   0.93895	   0.26503	   0.97563	 -15.76250
27817.52010	   2.00000	  22.48202	   0.98581	   0.27035	   1.02221	 -15.33565
27817.78510	   2.00000	  17.79613	   1.02978	   0.26245	   1.06270	 -14.29814
27818.03710	   2.00000	  14.06813	   1.04768	   0.26488	   1.08064	 -14.18829
27818.25310	   2.00000	  11.14480	   1.13035	   0.27458	   1.16322	 -13.65360
27818.52010	   2.00000	   8.81772	   1.13415	   0.28167	   1.16860	 -13.94740
27818.69810	   2.00000	   6.97545	   1.19194	   0.24037	   1.21594	 -11.40142
27818.91610	   2.00000	   5.51730	   1.28802	   0.23049	   1.30848	 -10.14570
27819.18610	   2.00000	   4.36941	   1.33316	   0.27476	   1.36118	 -11.64547
27819.52110	   2.00000	   3.45686	   1.31747	   0.27699	   1.34628	 -11.87333
27819.94010	   2.00000	   2.73547	   1.29888	   0.21495	   1.31654	  -9.39667
27820.46510	   2.00000	   2.16054	   1.32761	   0.11630	   1.33270	  -5.00654
27821.12410	   2.00000	   1.70952	   1.42069	   0.03807	   1.42120	  -1.53514
27821.95210	   2.00000	   1.35352	   1.54586	   0.03446	   1.54624	  -1.27717
27822.99510	   2.00000	   1.07079	   1.63884	   0.11832	   1.64311	  -4.12933
27824.30910	   2.00000	   0.84734	   1.64008	   0.25409	   1.65965	  -8.80657
27825.96510	   2.00000	   0.67072	   1.54766	   0.36097	   1.58920	 -13.12873
27828.05410	   2.00000	   0.53067	   1.35024	   0.37727	   1.40196	 -15.61068
27830.69010	   2.00000	   0.41976	   1.16499	   0.23422	   1.18830	 -11.36744
27834.02211	   2.00000	   0.33183	   1.10900	  -0.04439	   1.10988	   2.29199
27838.22711	   2.00000	   0.26261	   1.27073	  -0.33944	   1.31528	  14.95578
27843.53511	   2.00000	   0.20791	   1.64126	  -0.49368	   1.71390	  16.74106
27850.24011	   2.00000	   0.16452	   2.09663	  -0.37342	   2.12963	  10.09881
27858.71611	   2.00000	   0.13007	   2.43294	   0.04337	   2.43333	  -1.02136
27869.40611	   2.00000	   0.10309	   2.46493	   0.64090	   2.54689	 -14.57456
27882.92011	   2.00000	   0.08153	   2.13358	   1.13715	   2.41770	 -28.05669
27900.01811	   2.00000	   0.06443	   1.65241	   1.37223	   2.14790	 -39.70770
27921.60411	   2.00000	   0.05102	   1.01022	   1.21239	   1.57812	 -50.19733
27948.84711	   2.00000	   0.04042	   0.59521	   0.63647	   0.87142	 -46.91888
27983.34211	   2.00000	   0.03192	   0.71150	  -0.24482	   0.75244	  18.98775
28026.88911	   2.00000	   0.02528	   1.52932	  -1.02601	   1.84161	  33.85738
28081.95412	   2.00000	   0.01999	   2.96110	  -1.26728	   3.22088	  23.16975
42710.69513	   3.00000	20004.45300	   0.29034	  -0.01291	   0.29063	   2.54595
42710.83813	   3.00000	15829.12600	   0.29990	   0.00380	   0.29992	  -0.72649
42710.98013	   3.00000	12516.70300	   0.30774	   0.02205	   0.30853	  -4.09861
42711.12213	   3.00000	9909.44240	   0.31949	   0.03911	   0.32188	  -6.97970
42711.28613	   3.00000	7835.48000	   0.33114	   0.05164	   0.33514	  -8.86392
42711.48713	   3.00000	6217.24610	   0.34169	   0.06311	   0.34747	 -10.46519
42711.72513	   3.00000	4905.29100	   0.35588	   0.07518	   0.36373	 -11.92879
42711.96313	   3.00000	3881.27370	   0.36881	   0.08598	   0.37870	 -13.12354
42712.20113	   3.00000	3070.98270	   0.38312	   0.09450	   0.39460	 -13.85624
42712.43913	   3.00000	2430.77780	   0.39843	   0.10327	   0.41160	 -14.53038
42712.67813	   3.00000	1923.15370	   0.41522	   0.11412	   0.43062	 -15.36833
42712.91513	   3.00000	1522.43580	   0.43218	   0.12250	   0.44921	 -15.82535
42713.15413	   3.00000	1203.84460	   0.45235	   0.13111	   0.47097	 -16.16409
42713.39213	   3.00000	 952.86591	   0.47211	   0.13962	   0.49232	 -16.47501
42713.63113	   3.00000	 754.27557	   0.49346	   0.14940	   0.51558	 -16.84378
42713.86813	   3.00000	 596.71857	   0.51752	   0.15778	   0.54104	 -16.95515
42714.10513	   3.00000	 471.96338	   0.54107	   0.16715	   0.56630	 -17.16747
42714.34413	   3.00000	 373.20856	   0.56686	   0.17767	   0.59405	 -17.40288
42714.58213	   3.00000	 295.47278	   0.59356	   0.18366	   0.62132	 -17.19342
42714.82113	   3.00000	 233.87738	   0.62302	   0.19368	   0.65243	 -17.26943
42715.05913	   3.00000	 185.05922	   0.65138	   0.20190	   0.68195	 -17.22091
42715.29613	   3.00000	 146.35823	   0.68514	   0.21389	   0.71775	 -17.33738
42715.53213	   3.00000	 115.77804	   0.71927	   0.22027	   0.75224	 -17.02663
42715.76613	   3.00000	  91.67210	   0.75518	   0.22733	   0.78866	 -16.75284
42716.01213	   3.00000	  72.51701	   0.79153	   0.23882	   0.82678	 -16.78982
42716.24113	   3.00000	  57.36816	   0.82239	   0.24411	   0.85785	 -16.53277
42716.47713	   3.00000	  45.36290	   0.85720	   0.25285	   0.89371	 -16.43439
42716.71013	   3.00000	  35.93134	   0.90844	   0.25236	   0.94284	 -15.52480
42716.96013	   3.00000	  28.40909	   0.94269	   0.26729	   0.97985	 -15.83032
42717.17413	   3.00000	  22.48202	   0.98795	   0.26901	   1.02392	 -15.23167
42717.43913	   3.00000	  17.79613	   1.03484	   0.26346	   1.06785	 -14.28338
42717.69113	   3.00000	  14.06813	   1.05072	   0.26883	   1.08456	 -14.35124
42717.90813	   3.00000	  11.14480	   1.13452	   0.27554	   1.16750	 -13.65084
42718.17513	   3.00000	   8.81772	   1.13900	   0.28641	   1.17446	 -14.11479
42718.35313	   3.00000	   6.97545	   1.19451	   0.24324	   1.21902	 -11.50972
42718.57113	   3.00000	   5.51730	   1.29228	   0.23069	   1.31271	 -10.12137
42718.84013	   3.00000	   4.36941	   1.34155	   0.27542	   1.36953	 -11.60159
42719.17513	   3.00000	   3.45686	   1.32679	   0.28318	   1.35667	 -12.04789
42719.59413	   3.00000	   2.73547	   1.30358	   0.22282	   1.32249	  -9.69976
42720.11913	   3.00000	   2.16054	   1.32793	   0.12184	   1.33350	  -5.24222
42720.77813	   3.00000	   1.70952	   1.42075	   0.03574	   1.42120	  -1.44086
42721.60713	   3.00000	   1.35352	   1.55101	   0.02635	   1.55124	  -0.97312
42722.64913	   3.00000	   1.07079	   1.65242	   0.10952	   1.65604	  -3.79201
