time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
8733.17373	   1.00000	20004.45300	   0.28968	  -0.01284	   0.28996	   2.53827
8733.31673	   1.00000	15829.12600	   0.29942	   0.00814	   0.29953	  -1.55768
8733.45873	   1.00000	12516.70300	   0.30966	   0.02463	   0.31064	  -4.54756
8733.60073	   1.00000	9909.44240	   0.31813	   0.03852	   0.32046	  -6.90435
8733.76473	   1.00000	7835.48000	   0.32953	   0.05177	   0.33357	  -8.92846
8733.96573	   1.00000	6217.24610	   0.34019	   0.06199	   0.34579	 -10.32697
8734.20373	   1.00000	4905.29100	   0.35465	   0.07361	   0.36221	 -11.72514
8734.44173	   1.00000	3881.27370	   0.36848	   0.08385	   0.37790	 -12.81912
8734.68073	   1.00000	3070.98270	   0.38379	   0.09240	   0.39476	 -13.53714
8734.91873	   1.00000	2430.77780	   0.39848	   0.10330	   0.41165	 -14.53270
8735.15673	   1.00000	1923.15370	   0.41366	   0.11124	   0.42836	 -15.05156
8735.39473	   1.00000	1522.43580	   0.43303	   0.12058	   0.44951	 -15.56001
8735.63273	   1.00000	1203.84460	   0.45205	   0.12990	   0.47034	 -16.03292
8735.87173	   1.00000	 952.86591	   0.47235	   0.13811	   0.49212	 -16.29842
8736.10973	   1.00000	 754.27557	   0.49299	   0.14639	   0.51426	 -16.53864
8736.34673	   1.00000	 596.71857	   0.51536	   0.15914	   0.53937	 -17.16002
8736.58473	   1.00000	 471.96338	   0.54057	   0.16743	   0.56591	 -17.20887
8736.82373	   1.00000	 373.20856	   0.56488	   0.17506	   0.59138	 -17.21888
8737.06173	   1.00000	 295.47278	   0.59258	   0.18516	   0.62084	 -17.35225
8737.30073	   1.00000	 233.87738	   0.62113	   0.19643	   0.65145	 -17.54924
8737.53873	   1.00000	 185.05922	   0.65002	   0.20565	   0.68178	 -17.55635
8737.77473	   1.00000	 146.35823	   0.68335	   0.21574	   0.71659	 -17.52167
8738.01073	   1.00000	 115.77804	   0.71562	   0.22463	   0.75004	 -17.42706
8738.24473	   1.00000	  91.67210	   0.75251	   0.23350	   0.78791	 -17.23841
8738.49073	   1.00000	  72.51701	   0.78827	   0.24118	   0.82434	 -17.01217
8738.71973	   1.00000	  57.36816	   0.82664	   0.24872	   0.86325	 -16.74539
8738.95573	   1.00000	  45.36290	   0.86503	   0.25392	   0.90153	 -16.35908
8739.18873	   1.00000	  35.93134	   0.90371	   0.25911	   0.94012	 -15.99862
8739.43873	   1.00000	  28.40909	   0.94378	   0.26701	   0.98082	 -15.79726
8739.65273	   1.00000	  22.48202	   0.98521	   0.27445	   1.02272	 -15.56608
8739.91773	   1.00000	  17.79613	   1.02863	   0.28059	   1.06622	 -15.25814
8740.17073	   1.00000	  14.06813	   1.07190	   0.28720	   1.10971	 -14.99929
8740.38673	   1.00000	  11.14480	   1.12186	   0.29231	   1.15931	 -14.60407
8740.65373	   1.00000	   8.81772	   1.17160	   0.29288	   1.20765	 -14.03514
8740.83173	   1.00000	   6.97545	   1.22424	   0.28654	   1.25732	 -13.17330
8741.04973	   1.00000	   5.51730	   1.28111	   0.28391	   1.31220	 -12.49569
8741.31873	   1.00000	   4.36941	   1.32478	   0.26642	   1.35130	 -11.37088
8741.65473	   1.00000	   3.45686	   1.37219	   0.24751	   1.39433	 -10.22468
8742.07273	   1.00000	   2.73547	   1.40848	   0.22387	   1.42617	  -9.03144
8742.59773	   1.00000	   2.16054	   1.44445	   0.19767	   1.45792	  -7.79238
8743.25673	   1.00000	   1.70952	   1.47554	   0.17751	   1.48618	  -6.85982
8744.08573	   1.00000	   1.35352	   1.49815	   0.16558	   1.50727	  -6.30680
8745.12873	   1.00000	   1.07079	   1.51185	   0.15543	   1.51982	  -5.86973
8746.44273	   1.00000	   0.84734	   1.51854	   0.14480	   1.52542	  -5.44708
8748.09773	   1.00000	   0.67072	   1.52263	   0.13246	   1.52838	  -4.97170
8750.18673	   1.00000	   0.53067	   1.52809	   0.11574	   1.53247	  -4.33123
8752.82373	   1.00000	   0.41976	   1.54010	   0.09871	   1.54326	  -3.66742
8756.15473	   1.00000	   0.33183	   1.56295	   0.08561	   1.56529	  -3.13535
8760.36073	   1.00000	   0.26261	   1.59629	   0.08591	   1.59860	  -3.08076
8765.66873	   1.00000	   0.20791	   1.63182	   0.10824	   1.63541	  -3.79482
8772.37273	   1.00000	   0.16452	   1.65408	   0.15294	   1.66114	  -5.28284
8780.84973	   1.00000	   0.13007	   1.64827	   0.20996	   1.66159	  -7.25930
8791.53973	   1.00000	   0.10309	   1.61019	   0.25526	   1.63030	  -9.00790
8805.05373	   1.00000	   0.08153	   1.55227	   0.26529	   1.57477	  -9.69829
8822.15073	   1.00000	   0.06443	   1.50572	   0.24107	   1.52490	  -9.09612
8843.73773	   1.00000	   0.05102	   1.49721	   0.15772	   1.50549	  -6.01349
8870.97973	   1.00000	   0.04042	   1.57578	   0.05621	   1.57679	  -2.04290
8905.47473	   1.00000	   0.03192	   1.76811	  -0.00332	   1.76812	   0.10769
8949.02274	   1.00000	   0.02528	   2.05212	   0.06764	   2.05324	  -1.88786
9004.08774	   1.00000	   0.01999	   2.33396	   0.34762	   2.35971	  -8.47131
24036.69805	   2.00000	20004.45300	   0.29546	  -0.01068	   0.29565	   2.07113
24036.84005	   2.00000	15829.12600	   0.30296	   0.00816	   0.30307	  -1.54290
