time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
9204.97892	   1.00000	20004.45300	   0.26768	  -0.01446	   0.26807	   3.09270
9205.12192	   1.00000	15829.12600	   0.27533	   0.00380	   0.27536	  -0.78999
9205.26392	   1.00000	12516.70300	   0.28455	   0.02016	   0.28526	  -4.05336
9205.40592	   1.00000	9909.44240	   0.29295	   0.03608	   0.29516	  -7.02145
9205.56992	   1.00000	7835.48000	   0.30268	   0.04943	   0.30669	  -9.27484
9205.76992	   1.00000	6217.24610	   0.31405	   0.06098	   0.31991	 -10.98852
9206.00792	   1.00000	4905.29100	   0.32656	   0.07284	   0.33458	 -12.57447
9206.24592	   1.00000	3881.27370	   0.34025	   0.08361	   0.35037	 -13.80549
9206.48392	   1.00000	3070.98270	   0.35337	   0.09225	   0.36522	 -14.63119
9206.72192	   1.00000	2430.77780	   0.36902	   0.10190	   0.38283	 -15.43718
9206.96092	   1.00000	1923.15370	   0.38563	   0.11187	   0.40153	 -16.17693
9207.19892	   1.00000	1522.43580	   0.40332	   0.12121	   0.42114	 -16.72788
9207.43692	   1.00000	1203.84460	   0.42293	   0.13062	   0.44264	 -17.16288
9207.67492	   1.00000	 952.86591	   0.44317	   0.13962	   0.46465	 -17.48716
9207.91392	   1.00000	 754.27557	   0.46538	   0.15001	   0.48896	 -17.86632
9208.15092	   1.00000	 596.71857	   0.48740	   0.15837	   0.51249	 -18.00011
9208.38892	   1.00000	 471.96338	   0.51059	   0.16806	   0.53754	 -18.21857
9208.62792	   1.00000	 373.20856	   0.53647	   0.17784	   0.56518	 -18.33995
9208.86492	   1.00000	 295.47278	   0.56458	   0.18900	   0.59538	 -18.50868
9209.10492	   1.00000	 233.87738	   0.59237	   0.19950	   0.62506	 -18.61227
9209.34292	   1.00000	 185.05922	   0.62356	   0.20967	   0.65787	 -18.58515
9209.57892	   1.00000	 146.35823	   0.65704	   0.21964	   0.69278	 -18.48437
9209.81492	   1.00000	 115.77804	   0.69108	   0.22912	   0.72807	 -18.34218
9210.04992	   1.00000	  91.67210	   0.72731	   0.23947	   0.76571	 -18.22450
9210.29492	   1.00000	  72.51701	   0.76299	   0.24716	   0.80202	 -17.94921
9210.52392	   1.00000	  57.36816	   0.80414	   0.25488	   0.84357	 -17.58657
9210.76092	   1.00000	  45.36290	   0.84430	   0.26134	   0.88382	 -17.19889
9210.99292	   1.00000	  35.93134	   0.88655	   0.26720	   0.92594	 -16.77231
9211.24292	   1.00000	  28.40909	   0.92882	   0.27188	   0.96780	 -16.31539
9211.45792	   1.00000	  22.48202	   0.97229	   0.27626	   1.01078	 -15.86170
9211.72292	   1.00000	  17.79613	   1.01922	   0.27991	   1.05695	 -15.35661
9211.97492	   1.00000	  14.06813	   1.06793	   0.27867	   1.10369	 -14.62474
9212.19092	   1.00000	  11.14480	   1.11328	   0.27804	   1.14748	 -14.02253
9212.45792	   1.00000	   8.81772	   1.16175	   0.27109	   1.19296	 -13.13480
9212.63592	   1.00000	   6.97545	   1.21441	   0.26028	   1.24199	 -12.09700
9212.85392	   1.00000	   5.51730	   1.25177	   0.24616	   1.27574	 -11.12545
9213.12392	   1.00000	   4.36941	   1.29298	   0.22900	   1.31310	 -10.04359
9213.45892	   1.00000	   3.45686	   1.32599	   0.20896	   1.34235	  -8.95530
9213.87792	   1.00000	   2.73547	   1.35931	   0.18424	   1.37174	  -7.71873
9214.40292	   1.00000	   2.16054	   1.38923	   0.16801	   1.39936	  -6.89560
9215.06192	   1.00000	   1.70952	   1.40935	   0.15745	   1.41812	  -6.37434
9215.88992	   1.00000	   1.35352	   1.42152	   0.14709	   1.42911	  -5.90770
9216.93292	   1.00000	   1.07079	   1.42911	   0.13567	   1.43553	  -5.42309
9218.24692	   1.00000	   0.84734	   1.43634	   0.12278	   1.44158	  -4.88569
9219.90292	   1.00000	   0.67072	   1.44489	   0.10943	   1.44903	  -4.33117
9221.99092	   1.00000	   0.53067	   1.45968	   0.09599	   1.46283	  -3.76237
9224.62792	   1.00000	   0.41976	   1.48336	   0.08832	   1.48599	  -3.40724
9227.95892	   1.00000	   0.33183	   1.51359	   0.09361	   1.51648	  -3.53915
9232.16392	   1.00000	   0.26261	   1.54045	   0.11747	   1.54492	  -4.36086
9237.47192	   1.00000	   0.20791	   1.55070	   0.15557	   1.55848	  -5.72900
9244.17692	   1.00000	   0.16452	   1.53765	   0.19389	   1.54983	  -7.18694
9252.65292	   1.00000	   0.13007	   1.50590	   0.21595	   1.52130	  -8.16079
9263.34292	   1.00000	   0.10309	   1.46916	   0.20657	   1.48361	  -8.00348
9276.85692	   1.00000	   0.08153	   1.45320	   0.16460	   1.46250	  -6.46236
9293.95492	   1.00000	   0.06443	   1.47550	   0.11098	   1.47967	  -4.30139
9315.54193	   1.00000	   0.05102	   1.57187	   0.04966	   1.57266	  -1.80963
9342.78393	   1.00000	   0.04042	   1.74532	   0.04945	   1.74602	  -1.62296
9377.27993	   1.00000	   0.03192	   1.95921	   0.17528	   1.96704	  -5.11233
9420.82693	   1.00000	   0.02528	   2.11594	   0.45059	   2.16338	 -12.02154
9475.89193	   1.00000	   0.01999	   2.10641	   0.83157	   2.26461	 -21.54316
25113.96943	   2.00000	20004.45300	   0.27013	  -0.01537	   0.27057	   3.25606
25114.11243	   2.00000	15829.12600	   0.27901	   0.00589	   0.27907	  -1.20952
25114.25443	   2.00000	12516.70300	   0.28848	   0.02150	   0.28928	  -4.26201
25114.39643	   2.00000	9909.44240	   0.29635	   0.03675	   0.29862	  -7.06892
25114.56043	   2.00000	7835.48000	   0.30538	   0.04937	   0.30934	  -9.18395
25114.76143	   2.00000	6217.24610	   0.31721	   0.06261	   0.32333	 -11.16578
25114.99943	   2.00000	4905.29100	   0.32959	   0.07324	   0.33763	 -12.52841
25115.23743	   2.00000	3881.27370	   0.34412	   0.08505	   0.35447	 -13.88277
25115.47543	   2.00000	3070.98270	   0.35749	   0.09425	   0.36971	 -14.76935
25115.71343	   2.00000	2430.77780	   0.37307	   0.10347	   0.38716	 -15.50168
25115.95243	   2.00000	1923.15370	   0.39122	   0.11188	   0.40690	 -15.95927
25116.18943	   2.00000	1522.43580	   0.40766	   0.12327	   0.42589	 -16.82406
25116.42843	   2.00000	1203.84460	   0.42687	   0.13238	   0.44693	 -17.22896
25116.66643	   2.00000	 952.86591	   0.44601	   0.14300	   0.46837	 -17.77654
25116.90543	   2.00000	 754.27557	   0.46879	   0.15215	   0.49287	 -17.98150
25117.14243	   2.00000	 596.71857	   0.49242	   0.16195	   0.51836	 -18.20502
25117.37943	   2.00000	 471.96338	   0.51830	   0.17259	   0.54628	 -18.41736
25117.61843	   2.00000	 373.20856	   0.54252	   0.18146	   0.57206	 -18.49378
25117.85643	   2.00000	 295.47278	   0.57254	   0.19037	   0.60336	 -18.39189
25118.09543	   2.00000	 233.87738	   0.60011	   0.20225	   0.63328	 -18.62446
25118.33343	   2.00000	 185.05922	   0.63271	   0.21335	   0.66771	 -18.63440
25118.56943	   2.00000	 146.35823	   0.66377	   0.22217	   0.69997	 -18.50598
25118.80643	   2.00000	 115.77804	   0.69998	   0.23167	   0.73732	 -18.31274
25119.04043	   2.00000	  91.67210	   0.73763	   0.24242	   0.77645	 -18.19319
25119.28543	   2.00000	  72.51701	   0.77610	   0.24985	   0.81532	 -17.84471
25119.51443	   2.00000	  57.36816	   0.81429	   0.25917	   0.85454	 -17.65480
25119.75043	   2.00000	  45.36290	   0.85679	   0.26428	   0.89662	 -17.14238
25119.98343	   2.00000	  35.93134	   0.89883	   0.27153	   0.93895	 -16.80904
25120.23343	   2.00000	  28.40909	   0.94256	   0.27676	   0.98235	 -16.36362
25120.44743	   2.00000	  22.48202	   0.98760	   0.28002	   1.02653	 -15.82994
25120.71243	   2.00000	  17.79613	   1.03228	   0.28174	   1.07004	 -15.26566
25120.96543	   2.00000	  14.06813	   1.08109	   0.28441	   1.11787	 -14.73935
25121.18143	   2.00000	  11.14480	   1.12724	   0.28038	   1.16159	 -13.96774
25121.44843	   2.00000	   8.81772	   1.17923	   0.27443	   1.21074	 -13.10054
25121.62643	   2.00000	   6.97545	   1.22340	   0.26439	   1.25164	 -12.19457
25121.84443	   2.00000	   5.51730	   1.26915	   0.24857	   1.29326	 -11.08137
25122.11343	   2.00000	   4.36941	   1.30780	   0.22878	   1.32766	  -9.92244
25122.44943	   2.00000	   3.45686	   1.34884	   0.20932	   1.36499	  -8.82096
25122.86743	   2.00000	   2.73547	   1.37961	   0.19482	   1.39330	  -8.03798
25123.39243	   2.00000	   2.16054	   1.40026	   0.17696	   1.41140	  -7.20259
25124.05243	   2.00000	   1.70952	   1.41651	   0.15937	   1.42545	  -6.41940
25124.88043	   2.00000	   1.35352	   1.43121	   0.14210	   1.43824	  -5.67021
25125.92344	   2.00000	   1.07079	   1.44577	   0.12518	   1.45118	  -4.94851
25127.23744	   2.00000	   0.84734	   1.46259	   0.11095	   1.46679	  -4.33825
25128.89344	   2.00000	   0.67072	   1.48336	   0.10409	   1.48701	  -4.01390
25130.98144	   2.00000	   0.53067	   1.50598	   0.10751	   1.50981	  -4.08322
25133.61844	   2.00000	   0.41976	   1.52101	   0.12293	   1.52597	  -4.62049
25136.94944	   2.00000	   0.33183	   1.52384	   0.14273	   1.53051	  -5.35093
25141.15544	   2.00000	   0.26261	   1.51291	   0.15683	   1.52102	  -5.91831
25146.46344	   2.00000	   0.20791	   1.49711	   0.15654	   1.50527	  -5.96933
25153.16844	   2.00000	   0.16452	   1.48755	   0.13873	   1.49401	  -5.32819
25161.64444	   2.00000	   0.13007	   1.50000	   0.10800	   1.50389	  -4.11813
25172.33444	   2.00000	   0.10309	   1.54582	   0.07808	   1.54779	  -2.89161
25185.84844	   2.00000	   0.08153	   1.63120	   0.07275	   1.63282	  -2.55354
25202.94644	   2.00000	   0.06443	   1.73319	   0.11630	   1.73708	  -3.83895
25224.53244	   2.00000	   0.05102	   1.83588	   0.24117	   1.85165	  -7.48390
25251.77544	   2.00000	   0.04042	   1.86359	   0.43858	   1.91451	 -13.24313
25286.27044	   2.00000	   0.03192	   1.76884	   0.63840	   1.88052	 -19.84509
25329.81844	   2.00000	   0.02528	   1.56838	   0.74841	   1.73780	 -25.50994
25384.88345	   2.00000	   0.01999	   1.33007	   0.68496	   1.49608	 -27.24755
40793.73625	   3.00000	20004.45300	   0.27166	  -0.01347	   0.27199	   2.83766
40793.87925	   3.00000	15829.12600	   0.28023	   0.00595	   0.28030	  -1.21560
40794.02125	   3.00000	12516.70300	   0.28756	   0.02187	   0.28839	  -4.35009
40794.16325	   3.00000	9909.44240	   0.29802	   0.03803	   0.30043	  -7.27281
40794.32725	   3.00000	7835.48000	   0.30822	   0.05122	   0.31245	  -9.43445
40794.52825	   3.00000	6217.24610	   0.32000	   0.06207	   0.32597	 -10.97769
40794.76625	   3.00000	4905.29100	   0.33105	   0.07287	   0.33898	 -12.41361
40795.00525	   3.00000	3881.27370	   0.34570	   0.08359	   0.35566	 -13.59242
40795.24325	   3.00000	3070.98270	   0.35878	   0.09487	   0.37111	 -14.81089
40795.48125	   3.00000	2430.77780	   0.37520	   0.10663	   0.39006	 -15.86458
40795.71925	   3.00000	1923.15370	   0.39203	   0.11466	   0.40845	 -16.30320
40795.95725	   3.00000	1522.43580	   0.40995	   0.12429	   0.42838	 -16.86656
40796.19525	   3.00000	1203.84460	   0.42922	   0.13427	   0.44973	 -17.37083
