time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7538.74552	   1.00000	20004.45300	   0.30969	  -0.01164	   0.30991	   2.15308
7538.88852	   1.00000	15829.12600	   0.31618	   0.00579	   0.31624	  -1.04825
7539.03052	   1.00000	12516.70300	   0.32498	   0.02384	   0.32585	  -4.19553
7539.17252	   1.00000	9909.44240	   0.33432	   0.03708	   0.33637	  -6.32969
7539.33652	   1.00000	7835.48000	   0.34485	   0.05020	   0.34848	  -8.28185
7539.53752	   1.00000	6217.24610	   0.35758	   0.06137	   0.36281	  -9.73846
7539.77552	   1.00000	4905.29100	   0.36958	   0.07207	   0.37654	 -11.03462
7540.01452	   1.00000	3881.27370	   0.38234	   0.08091	   0.39081	 -11.94827
7540.25152	   1.00000	3070.98270	   0.39522	   0.08997	   0.40533	 -12.82450
7540.49052	   1.00000	2430.77780	   0.40935	   0.09797	   0.42091	 -13.45931
7540.72852	   1.00000	1923.15370	   0.42662	   0.10661	   0.43974	 -14.03081
7540.96652	   1.00000	1522.43580	   0.44281	   0.11598	   0.45775	 -14.67746
7541.20452	   1.00000	1203.84460	   0.46121	   0.12465	   0.47776	 -15.12425
7541.44352	   1.00000	 952.86591	   0.48074	   0.13493	   0.49932	 -15.67832
7541.68152	   1.00000	 754.27557	   0.50205	   0.14411	   0.52233	 -16.01549
7541.91852	   1.00000	 596.71857	   0.52233	   0.15342	   0.54440	 -16.36849
7542.15652	   1.00000	 471.96338	   0.54551	   0.16265	   0.56924	 -16.60304
7542.39552	   1.00000	 373.20856	   0.56862	   0.17189	   0.59403	 -16.81925
7542.63252	   1.00000	 295.47278	   0.59452	   0.18201	   0.62176	 -17.02212
7542.87252	   1.00000	 233.87738	   0.62231	   0.19626	   0.65253	 -17.50417
7543.11052	   1.00000	 185.05922	   0.65239	   0.20646	   0.68428	 -17.56051
7543.34652	   1.00000	 146.35823	   0.68571	   0.21941	   0.71996	 -17.74313
7543.58252	   1.00000	 115.77804	   0.71869	   0.23041	   0.75472	 -17.77576
7543.81752	   1.00000	  91.67210	   0.75778	   0.24091	   0.79515	 -17.63638
7544.06252	   1.00000	  72.51701	   0.79476	   0.25139	   0.83357	 -17.55233
7544.29152	   1.00000	  57.36816	   0.83240	   0.25683	   0.87112	 -17.14745
7544.52852	   1.00000	  45.36290	   0.87076	   0.26556	   0.91035	 -16.96039
7544.76052	   1.00000	  35.93134	   0.91308	   0.27584	   0.95383	 -16.80922
7545.01052	   1.00000	  28.40909	   0.94919	   0.28433	   0.99086	 -16.67560
7545.22552	   1.00000	  22.48202	   0.99010	   0.29701	   1.03369	 -16.69823
7545.49052	   1.00000	  17.79613	   1.03705	   0.30681	   1.08148	 -16.48085
7545.74252	   1.00000	  14.06813	   1.07396	   0.31466	   1.11911	 -16.32991
7545.95853	   1.00000	  11.14480	   1.12637	   0.34723	   1.17868	 -17.13329
7546.22553	   1.00000	   8.81772	   1.17037	   0.35317	   1.22250	 -16.79162
7546.40353	   1.00000	   6.97545	   1.24370	   0.35969	   1.29467	 -16.13042
7546.62153	   1.00000	   5.51730	   1.32647	   0.39874	   1.38511	 -16.73075
