time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12525.56637	   1.00000	20004.45300	   0.26859	  -0.01511	   0.26901	   3.22020
12525.70937	   1.00000	15829.12600	   0.27977	   0.00508	   0.27982	  -1.04105
12525.85137	   1.00000	12516.70300	   0.28738	   0.02432	   0.28841	  -4.83796
12525.99337	   1.00000	9909.44240	   0.29862	   0.03787	   0.30101	  -7.22722
12526.15737	   1.00000	7835.48000	   0.31003	   0.05486	   0.31484	 -10.03512
12526.35837	   1.00000	6217.24610	   0.32041	   0.06677	   0.32730	 -11.77179
12526.59637	   1.00000	4905.29100	   0.33503	   0.07747	   0.34387	 -13.02036
12526.83437	   1.00000	3881.27370	   0.34957	   0.08963	   0.36088	 -14.38083
12527.07337	   1.00000	3070.98270	   0.36510	   0.09930	   0.37836	 -15.21512
12527.31137	   1.00000	2430.77780	   0.38330	   0.10962	   0.39867	 -15.95957
12527.54937	   1.00000	1923.15370	   0.39976	   0.11992	   0.41736	 -16.69854
12527.78737	   1.00000	1522.43580	   0.41848	   0.12974	   0.43813	 -17.22495
12528.02537	   1.00000	1203.84460	   0.43830	   0.13879	   0.45975	 -17.57083
12528.26437	   1.00000	 952.86591	   0.45966	   0.14978	   0.48344	 -18.04793
12528.50237	   1.00000	 754.27557	   0.48351	   0.15792	   0.50865	 -18.08760
12528.73937	   1.00000	 596.71857	   0.50707	   0.16884	   0.53444	 -18.41599
12528.97737	   1.00000	 471.96338	   0.53350	   0.17827	   0.56250	 -18.47720
12529.21637	   1.00000	 373.20856	   0.55978	   0.18755	   0.59037	 -18.52321
12529.45437	   1.00000	 295.47278	   0.58940	   0.19647	   0.62128	 -18.43556
12529.69337	   1.00000	 233.87738	   0.61997	   0.20653	   0.65346	 -18.42442
12529.93137	   1.00000	 185.05922	   0.65026	   0.21583	   0.68514	 -18.36195
12530.16737	   1.00000	 146.35823	   0.68308	   0.22560	   0.71938	 -18.27698
12530.40437	   1.00000	 115.77804	   0.71904	   0.23724	   0.75717	 -18.25942
12530.63837	   1.00000	  91.67210	   0.75763	   0.24514	   0.79630	 -17.92936
12530.88337	   1.00000	  72.51701	   0.79741	   0.25269	   0.83649	 -17.58299
12531.11237	   1.00000	  57.36816	   0.83676	   0.25878	   0.87586	 -17.18485
12531.34937	   1.00000	  45.36290	   0.87806	   0.26571	   0.91739	 -16.83649
12531.58137	   1.00000	  35.93134	   0.91888	   0.26940	   0.95756	 -16.34043
12531.83237	   1.00000	  28.40909	   0.95951	   0.27304	   0.99760	 -15.88426
12532.04637	   1.00000	  22.48202	   1.00350	   0.27722	   1.04108	 -15.44293
12532.31137	   1.00000	  17.79613	   1.04864	   0.28097	   1.08563	 -14.99924
12532.56337	   1.00000	  14.06813	   1.09427	   0.28509	   1.13080	 -14.60283
12532.77937	   1.00000	  11.14480	   1.14214	   0.28481	   1.17712	 -14.00200
12533.04737	   1.00000	   8.81772	   1.19204	   0.28219	   1.22499	 -13.31850
12533.22537	   1.00000	   6.97545	   1.24275	   0.27051	   1.27185	 -12.28020
12533.44337	   1.00000	   5.51730	   1.28828	   0.26292	   1.31484	 -11.53477
12533.71237	   1.00000	   4.36941	   1.33351	   0.24224	   1.35533	 -10.29572
12534.04737	   1.00000	   3.45686	   1.37606	   0.22576	   1.39446	  -9.31701
12534.46637	   1.00000	   2.73547	   1.40609	   0.20250	   1.42059	  -8.19505
12534.99137	   1.00000	   2.16054	   1.43521	   0.17869	   1.44629	  -7.09707
12535.65037	   1.00000	   1.70952	   1.45768	   0.15968	   1.46640	  -6.25151
12536.47937	   1.00000	   1.35352	   1.47468	   0.14340	   1.48164	  -5.55403
12537.52137	   1.00000	   1.07079	   1.48863	   0.12894	   1.49420	  -4.95025
12538.83537	   1.00000	   0.84734	   1.50163	   0.11673	   1.50616	  -4.44487
12540.49137	   1.00000	   0.67072	   1.51243	   0.10881	   1.51634	  -4.11515
12542.58037	   1.00000	   0.53067	   1.52173	   0.10409	   1.52528	  -3.91297
12545.21637	   1.00000	   0.41976	   1.53019	   0.10139	   1.53354	  -3.79076
12548.54837	   1.00000	   0.33183	   1.53876	   0.10105	   1.54207	  -3.75728
12552.75437	   1.00000	   0.26261	   1.54803	   0.10282	   1.55144	  -3.79982
12558.06237	   1.00000	   0.20791	   1.55841	   0.10824	   1.56216	  -3.97331
12564.76637	   1.00000	   0.16452	   1.56833	   0.11696	   1.57268	  -4.26495
12573.24237	   1.00000	   0.13007	   1.57786	   0.12833	   1.58307	  -4.64975
12583.93237	   1.00000	   0.10309	   1.58956	   0.14085	   1.59578	  -5.06368
12597.44637	   1.00000	   0.08153	   1.60578	   0.15840	   1.61357	  -5.63370
12614.54437	   1.00000	   0.06443	   1.62401	   0.18334	   1.63433	  -6.44118
