time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7412.45971	   1.00000	20004.45300	   0.28679	  -0.02401	   0.28780	   4.78636
7412.60271	   1.00000	15829.12600	   0.29470	  -0.00404	   0.29473	   0.78577
7412.74471	   1.00000	12516.70300	   0.30293	   0.01391	   0.30325	  -2.62817
7412.88671	   1.00000	9909.44240	   0.31197	   0.02909	   0.31332	  -5.32808
7413.05071	   1.00000	7835.48000	   0.32211	   0.04440	   0.32516	  -7.84746
7413.25171	   1.00000	6217.24610	   0.33236	   0.05563	   0.33699	  -9.50211
7413.48871	   1.00000	4905.29100	   0.34519	   0.06929	   0.35208	 -11.34975
7413.72671	   1.00000	3881.27370	   0.35782	   0.07876	   0.36639	 -12.41407
7413.96571	   1.00000	3070.98270	   0.37147	   0.08848	   0.38187	 -13.39678
7414.20371	   1.00000	2430.77780	   0.38578	   0.09892	   0.39826	 -14.38148
7414.44171	   1.00000	1923.15370	   0.40264	   0.10897	   0.41712	 -15.14347
7414.67971	   1.00000	1522.43580	   0.41850	   0.11828	   0.43490	 -15.78207
7414.91771	   1.00000	1203.84460	   0.43706	   0.12710	   0.45517	 -16.21489
7415.15671	   1.00000	 952.86591	   0.45733	   0.13631	   0.47721	 -16.59658
7415.39471	   1.00000	 754.27557	   0.47688	   0.14616	   0.49877	 -17.03985
7415.63171	   1.00000	 596.71857	   0.49993	   0.15576	   0.52363	 -17.30472
7415.86971	   1.00000	 471.96338	   0.52290	   0.16568	   0.54852	 -17.58066
7416.10871	   1.00000	 373.20856	   0.54583	   0.17743	   0.57395	 -18.00742
7416.34671	   1.00000	 295.47278	   0.57331	   0.18976	   0.60389	 -18.31395
7416.58571	   1.00000	 233.87738	   0.60201	   0.20143	   0.63481	 -18.49977
7416.82371	   1.00000	 185.05922	   0.63185	   0.21467	   0.66732	 -18.76492
7417.05971	   1.00000	 146.35823	   0.66442	   0.22971	   0.70301	 -19.07187
7417.29571	   1.00000	 115.77804	   0.69865	   0.24314	   0.73974	 -19.18839
