time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7276.20991	   1.00000	20004.45300	   0.30574	  -0.01529	   0.30613	   2.86375
7276.35291	   1.00000	15829.12600	   0.31337	   0.00369	   0.31339	  -0.67417
7276.49491	   1.00000	12516.70300	   0.32266	   0.02209	   0.32342	  -3.91623
7276.63691	   1.00000	9909.44240	   0.33203	   0.03551	   0.33392	  -6.10533
7276.80091	   1.00000	7835.48000	   0.34188	   0.04718	   0.34512	  -7.85710
7277.00191	   1.00000	6217.24610	   0.35317	   0.05914	   0.35809	  -9.50559
7277.23991	   1.00000	4905.29100	   0.36580	   0.06986	   0.37241	 -10.81229
7277.47891	   1.00000	3881.27370	   0.37838	   0.07986	   0.38672	 -11.91753
7277.71691	   1.00000	3070.98270	   0.39256	   0.08863	   0.40245	 -12.72271
7277.95491	   1.00000	2430.77780	   0.40674	   0.09917	   0.41866	 -13.70193
7278.19291	   1.00000	1923.15370	   0.42207	   0.10721	   0.43547	 -14.25251
7278.43091	   1.00000	1522.43580	   0.44021	   0.11396	   0.45472	 -14.51427
7278.66891	   1.00000	1203.84460	   0.45658	   0.12434	   0.47320	 -15.23401
7278.90691	   1.00000	 952.86591	   0.47455	   0.13192	   0.49255	 -15.53532
7279.14591	   1.00000	 754.27557	   0.49454	   0.14222	   0.51459	 -16.04388
7279.38291	   1.00000	 596.71857	   0.51582	   0.15075	   0.53740	 -16.29141
7279.62091	   1.00000	 471.96338	   0.54134	   0.16147	   0.56491	 -16.60883
7279.85991	   1.00000	 373.20856	   0.56272	   0.17045	   0.58797	 -16.85224
7280.09691	   1.00000	 295.47278	   0.58916	   0.18028	   0.61613	 -17.01399
7280.33691	   1.00000	 233.87738	   0.61763	   0.19103	   0.64650	 -17.18697
7280.57491	   1.00000	 185.05922	   0.64584	   0.20230	   0.67678	 -17.39206
7280.81091	   1.00000	 146.35823	   0.67673	   0.21429	   0.70985	 -17.57096
7281.04691	   1.00000	 115.77804	   0.70973	   0.22499	   0.74454	 -17.58868
7281.28191	   1.00000	  91.67210	   0.74474	   0.23517	   0.78098	 -17.52493
7281.52691	   1.00000	  72.51701	   0.78281	   0.24557	   0.82043	 -17.41666
7281.75591	   1.00000	  57.36816	   0.82186	   0.25348	   0.86006	 -17.14079
7281.99291	   1.00000	  45.36290	   0.86123	   0.26187	   0.90016	 -16.91261
7282.22491	   1.00000	  35.93134	   0.90235	   0.26869	   0.94150	 -16.58174
7282.47491	   1.00000	  28.40909	   0.94087	   0.27612	   0.98055	 -16.35577
7282.68991	   1.00000	  22.48202	   0.98294	   0.28389	   1.02311	 -16.10959
7282.95491	   1.00000	  17.79613	   1.02542	   0.29396	   1.06673	 -15.99619
7283.20691	   1.00000	  14.06813	   1.07046	   0.30497	   1.11305	 -15.90210
7283.42291	   1.00000	  11.14480	   1.11931	   0.31450	   1.16265	 -15.69411
7283.68991	   1.00000	   8.81772	   1.17617	   0.32408	   1.22000	 -15.40479
7283.86891	   1.00000	   6.97545	   1.23940	   0.32287	   1.28077	 -14.60152
7284.08691	   1.00000	   5.51730	   1.29010	   0.32151	   1.32956	 -13.99399
7284.35591	   1.00000	   4.36941	   1.35932	   0.31169	   1.39460	 -12.91464
7284.69091	   1.00000	   3.45686	   1.41090	   0.29755	   1.44193	 -11.90887
7285.10991	   1.00000	   2.73547	   1.46184	   0.27029	   1.48662	 -10.47552
7285.63491	   1.00000	   2.16054	   1.50908	   0.24519	   1.52887	  -9.22842
7286.29391	   1.00000	   1.70952	   1.54410	   0.21807	   1.55943	  -8.03874
7287.12291	   1.00000	   1.35352	   1.57057	   0.19033	   1.58206	  -6.90979
7288.16591	   1.00000	   1.07079	   1.59213	   0.16595	   1.60076	  -5.95046
7289.47891	   1.00000	   0.84734	   1.60882	   0.14529	   1.61536	  -5.16040
7291.13491	   1.00000	   0.67072	   1.62157	   0.12909	   1.62670	  -4.55153
7293.22391	   1.00000	   0.53067	   1.63137	   0.11642	   1.63551	  -4.08180
7295.86091	   1.00000	   0.41976	   1.64038	   0.10679	   1.64386	  -3.72478
7299.19191	   1.00000	   0.33183	   1.64987	   0.10143	   1.65298	  -3.51785
7303.39791	   1.00000	   0.26261	   1.65882	   0.10122	   1.66191	  -3.49186
7308.70591	   1.00000	   0.20791	   1.66629	   0.10569	   1.66964	  -3.62925
