time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
11528.20931	   1.00000	20004.45300	   0.26492	  -0.01616	   0.26541	   3.49152
11528.35131	   1.00000	15829.12600	   0.27165	   0.00266	   0.27166	  -0.56193
11528.49331	   1.00000	12516.70300	   0.27905	   0.01978	   0.27975	  -4.05492
11528.63531	   1.00000	9909.44240	   0.28858	   0.03502	   0.29070	  -6.91936
11528.80031	   1.00000	7835.48000	   0.29928	   0.04833	   0.30316	  -9.17255
11529.00031	   1.00000	6217.24610	   0.31064	   0.06065	   0.31650	 -11.04721
11529.23931	   1.00000	4905.29100	   0.32257	   0.07093	   0.33028	 -12.40113
11529.47731	   1.00000	3881.27370	   0.33652	   0.08158	   0.34627	 -13.62649
11529.71531	   1.00000	3070.98270	   0.34929	   0.09228	   0.36127	 -14.79914
11529.95331	   1.00000	2430.77780	   0.36538	   0.10225	   0.37942	 -15.63471
11530.19131	   1.00000	1923.15370	   0.38223	   0.11282	   0.39853	 -16.44447
11530.42931	   1.00000	1522.43580	   0.39860	   0.12179	   0.41679	 -16.99038
11530.66731	   1.00000	1203.84460	   0.41917	   0.12977	   0.43880	 -17.20123
11530.90631	   1.00000	 952.86591	   0.43882	   0.13845	   0.46014	 -17.51037
11531.14431	   1.00000	 754.27557	   0.45985	   0.14849	   0.48323	 -17.89580
11531.38231	   1.00000	 596.71857	   0.48419	   0.15854	   0.50949	 -18.13026
11531.61931	   1.00000	 471.96338	   0.50741	   0.16866	   0.53470	 -18.38623
11531.85831	   1.00000	 373.20856	   0.53370	   0.17680	   0.56222	 -18.32827
11532.09631	   1.00000	 295.47278	   0.56103	   0.18634	   0.59117	 -18.37316
11532.33531	   1.00000	 233.87738	   0.58865	   0.19789	   0.62102	 -18.58104
11532.57331	   1.00000	 185.05922	   0.62072	   0.20652	   0.65417	 -18.40323
11532.80931	   1.00000	 146.35823	   0.65289	   0.21683	   0.68795	 -18.37165
11533.04631	   1.00000	 115.77804	   0.68634	   0.22614	   0.72264	 -18.23614
11533.28031	   1.00000	  91.67210	   0.72285	   0.23590	   0.76037	 -18.07417
11533.52531	   1.00000	  72.51701	   0.76042	   0.24437	   0.79872	 -17.81561
11533.75431	   1.00000	  57.36816	   0.79994	   0.25258	   0.83887	 -17.52383
11533.99131	   1.00000	  45.36290	   0.84100	   0.25676	   0.87932	 -16.97738
11534.22331	   1.00000	  35.93134	   0.88169	   0.26017	   0.91928	 -16.44008
11534.47331	   1.00000	  28.40909	   0.92490	   0.26299	   0.96157	 -15.87262
11534.68831	   1.00000	  22.48202	   0.96629	   0.26459	   1.00186	 -15.31340
11534.95331	   1.00000	  17.79613	   1.01031	   0.26413	   1.04426	 -14.65130
11535.20531	   1.00000	  14.06813	   1.05426	   0.26387	   1.08678	 -14.05190
11535.42131	   1.00000	  11.14480	   1.09966	   0.25674	   1.12924	 -13.14148
11535.68831	   1.00000	   8.81772	   1.14455	   0.25162	   1.17188	 -12.39863
11535.86731	   1.00000	   6.97545	   1.18537	   0.23674	   1.20878	 -11.29450
11536.08531	   1.00000	   5.51730	   1.22424	   0.22254	   1.24431	 -10.30269
11536.35431	   1.00000	   4.36941	   1.26529	   0.20197	   1.28131	  -9.06938
11536.68931	   1.00000	   3.45686	   1.29644	   0.18825	   1.31003	  -8.26178
11537.10831	   1.00000	   2.73547	   1.31799	   0.17140	   1.32909	  -7.40947
11537.63331	   1.00000	   2.16054	   1.33648	   0.15163	   1.34505	  -6.47285
11538.29231	   1.00000	   1.70952	   1.35095	   0.13342	   1.35752	  -5.64012
11539.12131	   1.00000	   1.35352	   1.36560	   0.11740	   1.37063	  -4.91382
11540.16431	   1.00000	   1.07079	   1.38220	   0.10343	   1.38606	  -4.27943
11541.47731	   1.00000	   0.84734	   1.39947	   0.09760	   1.40287	  -3.98920
11543.13331	   1.00000	   0.67072	   1.41552	   0.09848	   1.41895	  -3.97966
11545.22231	   1.00000	   0.53067	   1.42470	   0.10763	   1.42876	  -4.32011
11547.85931	   1.00000	   0.41976	   1.42586	   0.11635	   1.43060	  -4.66503
11551.19031	   1.00000	   0.33183	   1.42136	   0.11989	   1.42641	  -4.82151
11555.39631	   1.00000	   0.26261	   1.41877	   0.11590	   1.42349	  -4.67018
11560.70431	   1.00000	   0.20791	   1.42535	   0.10773	   1.42941	  -4.32231
11567.40831	   1.00000	   0.16452	   1.44177	   0.10213	   1.44538	  -4.05203
11575.88531	   1.00000	   0.13007	   1.46907	   0.10433	   1.47277	  -4.06232
11586.57531	   1.00000	   0.10309	   1.50299	   0.12171	   1.50791	  -4.62968
11600.08931	   1.00000	   0.08153	   1.53586	   0.15682	   1.54385	  -5.82989
11617.18731	   1.00000	   0.06443	   1.55817	   0.20336	   1.57139	  -7.43568
11638.77331	   1.00000	   0.05102	   1.56359	   0.25833	   1.58479	  -9.38144
11666.01532	   1.00000	   0.04042	   1.55731	   0.30321	   1.58655	 -11.01760
11700.51132	   1.00000	   0.03192	   1.55639	   0.33255	   1.59152	 -12.06077
11744.05832	   1.00000	   0.02528	   1.57586	   0.35379	   1.61509	 -12.65328
11799.12432	   1.00000	   0.01999	   1.61768	   0.38186	   1.66214	 -13.28180
27452.47762	   2.00000	20004.45300	   0.26826	  -0.01579	   0.26872	   3.36793
27452.61962	   2.00000	15829.12600	   0.27427	   0.00414	   0.27431	  -0.86429
27452.76162	   2.00000	12516.70300	   0.28317	   0.02064	   0.28392	  -4.16805
27452.90362	   2.00000	9909.44240	   0.29318	   0.03676	   0.29547	  -7.14761
27453.06862	   2.00000	7835.48000	   0.30236	   0.04906	   0.30631	  -9.21619
27453.26862	   2.00000	6217.24610	   0.31390	   0.06082	   0.31973	 -10.96522
27453.50762	   2.00000	4905.29100	   0.32642	   0.07239	   0.33435	 -12.50351
27453.74562	   2.00000	3881.27370	   0.33956	   0.08277	   0.34951	 -13.69932
27453.98362	   2.00000	3070.98270	   0.35275	   0.09313	   0.36484	 -14.78920
27454.22162	   2.00000	2430.77780	   0.36925	   0.10224	   0.38315	 -15.47715
27454.45962	   2.00000	1923.15370	   0.38532	   0.11255	   0.40142	 -16.28265
27454.69762	   2.00000	1522.43580	   0.40544	   0.12223	   0.42346	 -16.77626
27454.93562	   2.00000	1203.84460	   0.42399	   0.13163	   0.44396	 -17.24721
27455.17462	   2.00000	 952.86591	   0.44325	   0.14105	   0.46515	 -17.65245
27455.41262	   2.00000	 754.27557	   0.46469	   0.15218	   0.48897	 -18.13271
27455.65062	   2.00000	 596.71857	   0.48662	   0.16109	   0.51259	 -18.31594
27455.88762	   2.00000	 471.96338	   0.51187	   0.17095	   0.53966	 -18.46815
27456.12662	   2.00000	 373.20856	   0.54006	   0.18012	   0.56931	 -18.44465
27456.36462	   2.00000	 295.47278	   0.56617	   0.18885	   0.59684	 -18.44652
27456.60362	   2.00000	 233.87738	   0.59607	   0.20001	   0.62873	 -18.54881
27456.84162	   2.00000	 185.05922	   0.62537	   0.20920	   0.65944	 -18.49631
27457.07762	   2.00000	 146.35823	   0.65835	   0.21885	   0.69377	 -18.38816
27457.31462	   2.00000	 115.77804	   0.69357	   0.22871	   0.73031	 -18.25004
27457.54862	   2.00000	  91.67210	   0.72984	   0.23836	   0.76777	 -18.08668
27457.79462	   2.00000	  72.51701	   0.76796	   0.24515	   0.80614	 -17.70398
27458.02362	   2.00000	  57.36816	   0.80788	   0.25264	   0.84646	 -17.36524
27458.25962	   2.00000	  45.36290	   0.84885	   0.25883	   0.88743	 -16.95719
27458.49262	   2.00000	  35.93134	   0.88900	   0.26257	   0.92696	 -16.45499
27458.74262	   2.00000	  28.40909	   0.93186	   0.26555	   0.96895	 -15.90577
27458.95662	   2.00000	  22.48202	   0.97705	   0.26898	   1.01340	 -15.39230
27459.22162	   2.00000	  17.79613	   1.01904	   0.26846	   1.05381	 -14.75909
27459.47362	   2.00000	  14.06813	   1.06633	   0.26706	   1.09926	 -14.06021
27459.69062	   2.00000	  11.14480	   1.11075	   0.26104	   1.14101	 -13.22538
27459.95762	   2.00000	   8.81772	   1.15906	   0.25463	   1.18670	 -12.39009
27460.13562	   2.00000	   6.97545	   1.19918	   0.24444	   1.22384	 -11.52106
27460.35362	   2.00000	   5.51730	   1.24115	   0.22606	   1.26157	 -10.32264
27460.62262	   2.00000	   4.36941	   1.27503	   0.20831	   1.29193	  -9.27898
27460.95762	   2.00000	   3.45686	   1.30990	   0.18685	   1.32316	  -8.11826
27461.37662	   2.00000	   2.73547	   1.33862	   0.17226	   1.34966	  -7.33258
27461.90162	   2.00000	   2.16054	   1.35710	   0.15847	   1.36632	  -6.66040
27462.56062	   2.00000	   1.70952	   1.36952	   0.14191	   1.37685	  -5.91587
27463.38962	   2.00000	   1.35352	   1.38151	   0.12616	   1.38726	  -5.21794
27464.43262	   2.00000	   1.07079	   1.39273	   0.11062	   1.39711	  -4.54132
27465.74662	   2.00000	   0.84734	   1.40688	   0.09771	   1.41027	  -3.97271
27467.40162	   2.00000	   0.67072	   1.42436	   0.09077	   1.42725	  -3.64630
27469.49062	   2.00000	   0.53067	   1.44384	   0.09130	   1.44673	  -3.61821
27472.12762	   2.00000	   0.41976	   1.45888	   0.10283	   1.46250	  -4.03192
27475.45862	   2.00000	   0.33183	   1.46448	   0.11920	   1.46932	  -4.65336
27479.66462	   2.00000	   0.26261	   1.46087	   0.13242	   1.46686	  -5.17959
27484.97262	   2.00000	   0.20791	   1.45387	   0.13696	   1.46031	  -5.38146
27491.67662	   2.00000	   0.16452	   1.45283	   0.13368	   1.45896	  -5.25734
27500.15362	   2.00000	   0.13007	   1.46303	   0.12789	   1.46861	  -4.99582
27510.84363	   2.00000	   0.10309	   1.48649	   0.12664	   1.49188	  -4.86962
27524.35763	   2.00000	   0.08153	   1.52075	   0.13798	   1.52699	  -5.18428
27541.45463	   2.00000	   0.06443	   1.55718	   0.16575	   1.56598	  -6.07574
27563.04163	   2.00000	   0.05102	   1.59699	   0.21194	   1.61100	  -7.55969
27590.28363	   2.00000	   0.04042	   1.62504	   0.27731	   1.64853	  -9.68407
27624.77963	   2.00000	   0.03192	   1.63332	   0.34515	   1.66939	 -11.93223
27668.32663	   2.00000	   0.02528	   1.63271	   0.39699	   1.68028	 -13.66609
27723.39264	   2.00000	   0.01999	   1.64725	   0.43116	   1.70274	 -14.66775
43132.93586	   3.00000	20004.45300	   0.26828	  -0.01582	   0.26874	   3.37486
43133.07786	   3.00000	15829.12600	   0.27683	   0.00456	   0.27686	  -0.94351
43133.21986	   3.00000	12516.70300	   0.28500	   0.02153	   0.28581	  -4.31982
43133.36186	   3.00000	9909.44240	   0.29467	   0.03683	   0.29696	  -7.12383
43133.52686	   3.00000	7835.48000	   0.30551	   0.04855	   0.30934	  -9.02918
43133.72686	   3.00000	6217.24610	   0.31576	   0.06125	   0.32164	 -10.97821
43133.96586	   3.00000	4905.29100	   0.32759	   0.07354	   0.33574	 -12.65187
43134.20386	   3.00000	3881.27370	   0.34098	   0.08342	   0.35104	 -13.74795
43134.44186	   3.00000	3070.98270	   0.35582	   0.09375	   0.36796	 -14.76068
43134.67986	   3.00000	2430.77780	   0.37096	   0.10425	   0.38533	 -15.69659
43134.91786	   3.00000	1923.15370	   0.38727	   0.11263	   0.40332	 -16.21528
43135.15586	   3.00000	1522.43580	   0.40520	   0.12517	   0.42409	 -17.16598
43135.39386	   3.00000	1203.84460	   0.42642	   0.13310	   0.44671	 -17.33433
43135.63286	   3.00000	 952.86591	   0.44507	   0.14110	   0.46690	 -17.59040
43135.87086	   3.00000	 754.27557	   0.46788	   0.15295	   0.49224	 -18.10270
43136.10886	   3.00000	 596.71857	   0.49099	   0.16138	   0.51683	 -18.19462
43136.34586	   3.00000	 471.96338	   0.51692	   0.17097	   0.54446	 -18.30194
43136.58486	   3.00000	 373.20856	   0.54134	   0.18088	   0.57076	 -18.47622
43136.82286	   3.00000	 295.47278	   0.56926	   0.19097	   0.60044	 -18.54486
43137.06186	   3.00000	 233.87738	   0.59959	   0.20179	   0.63264	 -18.60037
43137.29986	   3.00000	 185.05922	   0.63028	   0.21095	   0.66464	 -18.50462
43137.53586	   3.00000	 146.35823	   0.66298	   0.22197	   0.69916	 -18.51101
43137.77286	   3.00000	 115.77804	   0.69837	   0.22973	   0.73519	 -18.20875
43138.00686	   3.00000	  91.67210	   0.73370	   0.24137	   0.77239	 -18.21023
43138.25186	   3.00000	  72.51701	   0.77252	   0.24794	   0.81133	 -17.79370
43138.48186	   3.00000	  57.36816	   0.81331	   0.25626	   0.85272	 -17.48874
43138.71786	   3.00000	  45.36290	   0.85426	   0.26046	   0.89308	 -16.95594
43138.94986	   3.00000	  35.93134	   0.89618	   0.26344	   0.93410	 -16.38141
43139.20086	   3.00000	  28.40909	   0.93948	   0.27029	   0.97759	 -16.05044
43139.41486	   3.00000	  22.48202	   0.98122	   0.27190	   1.01820	 -15.48848
43139.67986	   3.00000	  17.79613	   1.02801	   0.27243	   1.06349	 -14.84240
43139.93186	   3.00000	  14.06813	   1.07322	   0.26897	   1.10641	 -14.06954
43140.14786	   3.00000	  11.14480	   1.11934	   0.26704	   1.15075	 -13.41823
43140.41486	   3.00000	   8.81772	   1.16621	   0.25881	   1.19459	 -12.51270
43140.59386	   3.00000	   6.97545	   1.20764	   0.24286	   1.23182	 -11.37048
43140.81186	   3.00000	   5.51730	   1.25193	   0.23598	   1.27398	 -10.67443
43141.08086	   3.00000	   4.36941	   1.28483	   0.21508	   1.30271	  -9.50314
43141.41586	   3.00000	   3.45686	   1.31774	   0.19328	   1.33184	  -8.34457
43141.83486	   3.00000	   2.73547	   1.34406	   0.17278	   1.35512	  -7.32541
43142.35986	   3.00000	   2.16054	   1.36934	   0.15150	   1.37769	  -6.31332
43143.01887	   3.00000	   1.70952	   1.39267	   0.13758	   1.39945	  -5.64202
43143.84687	   3.00000	   1.35352	   1.40848	   0.13091	   1.41456	  -5.31004
43144.88987	   3.00000	   1.07079	   1.41757	   0.12557	   1.42312	  -5.06220
43146.20387	   3.00000	   0.84734	   1.42165	   0.11959	   1.42667	  -4.80830
43147.85987	   3.00000	   0.67072	   1.42524	   0.11172	   1.42962	  -4.48214
43149.94887	   3.00000	   0.53067	   1.43204	   0.10016	   1.43554	  -4.00104
43152.58487	   3.00000	   0.41976	   1.44324	   0.08961	   1.44602	  -3.55285
43155.91687	   3.00000	   0.33183	   1.46284	   0.08454	   1.46528	  -3.30737
43160.12187	   3.00000	   0.26261	   1.48834	   0.08889	   1.49099	  -3.41789
43165.42987	   3.00000	   0.20791	   1.51190	   0.10776	   1.51574	  -4.07697
43172.13487	   3.00000	   0.16452	   1.52645	   0.13772	   1.53265	  -5.15533
43180.61087	   3.00000	   0.13007	   1.52705	   0.16886	   1.53636	  -6.31020
43191.30087	   3.00000	   0.10309	   1.51794	   0.19260	   1.53011	  -7.23103
43204.81487	   3.00000	   0.08153	   1.51099	   0.20312	   1.52458	  -7.65631
43221.91287	   3.00000	   0.06443	   1.51657	   0.20993	   1.53103	  -7.88110
43243.49887	   3.00000	   0.05102	   1.53825	   0.21449	   1.55313	  -7.93784
43270.74187	   3.00000	   0.04042	   1.57557	   0.22975	   1.59223	  -8.29643
43305.23787	   3.00000	   0.03192	   1.62732	   0.26095	   1.64811	  -9.11010
43348.78488	   3.00000	   0.02528	   1.68973	   0.31333	   1.71853	 -10.50509
43403.84988	   3.00000	   0.01999	   1.75265	   0.39390	   1.79637	 -12.66641
58661.48034	   4.00000	20004.45300	   0.26874	  -0.01412	   0.26911	   3.00769
58661.62234	   4.00000	15829.12600	   0.27655	   0.00375	   0.27657	  -0.77662
58661.76434	   4.00000	12516.70300	   0.28468	   0.02221	   0.28555	  -4.46117
58661.90634	   4.00000	9909.44240	   0.29453	   0.03563	   0.29668	  -6.89746
58662.07134	   4.00000	7835.48000	   0.30362	   0.04850	   0.30747	  -9.07583
58662.27134	   4.00000	6217.24610	   0.31571	   0.06167	   0.32168	 -11.05221
58662.50934	   4.00000	4905.29100	   0.32744	   0.07297	   0.33547	 -12.56348
58662.74834	   4.00000	3881.27370	   0.34186	   0.08339	   0.35188	 -13.70906
58662.98634	   4.00000	3070.98270	   0.35553	   0.09351	   0.36763	 -14.73582
58663.22434	   4.00000	2430.77780	   0.37148	   0.10300	   0.38549	 -15.49786
58663.46234	   4.00000	1923.15370	   0.38937	   0.11259	   0.40532	 -16.12795
58663.70034	   4.00000	1522.43580	   0.40753	   0.12318	   0.42574	 -16.81830
58663.93834	   4.00000	1203.84460	   0.42620	   0.13336	   0.44658	 -17.37455
58664.17734	   4.00000	 952.86591	   0.44693	   0.14221	   0.46901	 -17.65101
58664.41534	   4.00000	 754.27557	   0.46801	   0.15219	   0.49213	 -18.01313
58664.65234	   4.00000	 596.71857	   0.49329	   0.16168	   0.51911	 -18.14727
58664.89034	   4.00000	 471.96338	   0.51795	   0.17083	   0.54540	 -18.25385
58665.12934	   4.00000	 373.20856	   0.54449	   0.18181	   0.57404	 -18.46437
58665.36634	   4.00000	 295.47278	   0.57072	   0.19222	   0.60222	 -18.61373
58665.60634	   4.00000	 233.87738	   0.60062	   0.20133	   0.63346	 -18.53158
58665.84434	   4.00000	 185.05922	   0.63115	   0.21012	   0.66520	 -18.41311
58666.08034	   4.00000	 146.35823	   0.66385	   0.22121	   0.69974	 -18.42963
58666.31634	   4.00000	 115.77804	   0.70026	   0.23083	   0.73732	 -18.24376
58666.55134	   4.00000	  91.67210	   0.73651	   0.23973	   0.77454	 -18.03009
58666.79634	   4.00000	  72.51701	   0.77365	   0.24935	   0.81284	 -17.86461
58667.02534	   4.00000	  57.36816	   0.81454	   0.25676	   0.85405	 -17.49574
58667.26134	   4.00000	  45.36290	   0.85562	   0.26143	   0.89467	 -16.99026
58667.49434	   4.00000	  35.93134	   0.89769	   0.26475	   0.93591	 -16.43189
58667.74434	   4.00000	  28.40909	   0.94115	   0.27012	   0.97914	 -16.01405
58667.95834	   4.00000	  22.48202	   0.98397	   0.27180	   1.02082	 -15.44176
58668.22334	   4.00000	  17.79613	   1.03010	   0.27226	   1.06548	 -14.80494
58668.47634	   4.00000	  14.06813	   1.07555	   0.27282	   1.10961	 -14.23321
58668.69234	   4.00000	  11.14480	   1.12155	   0.26778	   1.15307	 -13.42872
58668.95934	   4.00000	   8.81772	   1.17137	   0.26194	   1.20030	 -12.60501
