time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7325.25793	   1.00000	20004.45300	   0.30372	  -0.01551	   0.30412	   2.92397
7325.40093	   1.00000	15829.12600	   0.31055	   0.00570	   0.31060	  -1.05214
7325.54293	   1.00000	12516.70300	   0.32138	   0.02411	   0.32229	  -4.29094
7325.68493	   1.00000	9909.44240	   0.33015	   0.03777	   0.33230	  -6.52581
7325.84893	   1.00000	7835.48000	   0.34146	   0.04993	   0.34510	  -8.31866
7326.04993	   1.00000	6217.24610	   0.35230	   0.06262	   0.35782	 -10.07890
7326.28793	   1.00000	4905.29100	   0.36491	   0.07171	   0.37189	 -11.11746
7326.52593	   1.00000	3881.27370	   0.37856	   0.08121	   0.38717	 -12.10745
7326.76393	   1.00000	3070.98270	   0.39114	   0.08988	   0.40134	 -12.94147
7327.00293	   1.00000	2430.77780	   0.40596	   0.09821	   0.41767	 -13.59975
7327.24093	   1.00000	1923.15370	   0.42135	   0.10914	   0.43526	 -14.52128
7327.47893	   1.00000	1522.43580	   0.43924	   0.11677	   0.45450	 -14.88690
7327.71693	   1.00000	1203.84460	   0.45639	   0.12690	   0.47371	 -15.53826
7327.95493	   1.00000	 952.86591	   0.47635	   0.13374	   0.49477	 -15.68293
7328.19393	   1.00000	 754.27557	   0.49736	   0.14410	   0.51781	 -16.15799
7328.43093	   1.00000	 596.71857	   0.51903	   0.15331	   0.54119	 -16.45586
7328.66793	   1.00000	 471.96338	   0.54301	   0.16357	   0.56711	 -16.76391
7328.90693	   1.00000	 373.20856	   0.56715	   0.17355	   0.59311	 -17.01378
7329.14493	   1.00000	 295.47278	   0.59112	   0.18387	   0.61906	 -17.27845
7329.38393	   1.00000	 233.87738	   0.62053	   0.19467	   0.65035	 -17.41743
7329.62193	   1.00000	 185.05922	   0.64950	   0.20631	   0.68148	 -17.62203
7329.85893	   1.00000	 146.35823	   0.68348	   0.21935	   0.71782	 -17.79286
7330.09493	   1.00000	 115.77804	   0.71747	   0.22752	   0.75268	 -17.59417
7330.32893	   1.00000	  91.67210	   0.75382	   0.24049	   0.79125	 -17.69449
7330.57493	   1.00000	  72.51701	   0.79269	   0.25011	   0.83121	 -17.51168
7330.80393	   1.00000	  57.36816	   0.82863	   0.26073	   0.86868	 -17.46637
7331.04093	   1.00000	  45.36290	   0.86966	   0.26757	   0.90989	 -17.10173
7331.27293	   1.00000	  35.93134	   0.90942	   0.27114	   0.94898	 -16.60147
7331.52293	   1.00000	  28.40909	   0.95038	   0.28357	   0.99178	 -16.61379
7331.73793	   1.00000	  22.48202	   0.98912	   0.29204	   1.03133	 -16.44927
7332.00293	   1.00000	  17.79613	   1.02696	   0.30159	   1.07033	 -16.36621
7332.25493	   1.00000	  14.06813	   1.06123	   0.32618	   1.11022	 -17.08551
7332.47093	   1.00000	  11.14480	   1.11674	   0.33588	   1.16616	 -16.73951
7332.73793	   1.00000	   8.81772	   1.16120	   0.37835	   1.22128	 -18.04684
7332.91593	   1.00000	   6.97545	   1.22008	   0.38593	   1.27967	 -17.55302
7333.13393	   1.00000	   5.51730	   1.28610	   0.39392	   1.34508	 -17.02948
7333.40393	   1.00000	   4.36941	   1.39665	   0.41821	   1.45792	 -16.66973
7333.73893	   1.00000	   3.45686	   1.46813	   0.45946	   1.53835	 -17.37792
7334.15693	   1.00000	   2.73547	   1.52681	   0.45426	   1.59295	 -16.56888
7334.68293	   1.00000	   2.16054	   1.59052	   0.41976	   1.64498	 -14.78421
7335.34193	   1.00000	   1.70952	   1.66030	   0.35750	   1.69835	 -12.15139
7336.16993	   1.00000	   1.35352	   1.74986	   0.28619	   1.77311	  -9.28860
7337.21293	   1.00000	   1.07079	   1.85066	   0.24080	   1.86626	  -7.41351
7338.52693	   1.00000	   0.84734	   1.93344	   0.23888	   1.94814	  -7.04326
7340.18293	   1.00000	   0.67072	   1.97487	   0.26088	   1.99203	  -7.52524
7342.27093	   1.00000	   0.53067	   1.95518	   0.29942	   1.97797	  -8.70665
7344.90793	   1.00000	   0.41976	   1.88385	   0.30394	   1.90821	  -9.16509
7348.23893	   1.00000	   0.33183	   1.79993	   0.24919	   1.81709	  -7.88223
7352.44493	   1.00000	   0.26261	   1.75089	   0.13691	   1.75623	  -4.47097
7357.75293	   1.00000	   0.20791	   1.77744	   0.00676	   1.77745	  -0.21776
7364.45793	   1.00000	   0.16452	   1.88425	  -0.08666	   1.88624	   2.63337
7372.93393	   1.00000	   0.13007	   2.03493	  -0.09225	   2.03702	   2.59550
7383.62393	   1.00000	   0.10309	   2.17217	   0.00684	   2.17218	  -0.18039
7397.13793	   1.00000	   0.08153	   2.23403	   0.18910	   2.24202	  -4.83831
7414.23493	   1.00000	   0.06443	   2.19800	   0.37916	   2.23046	  -9.78738
7435.82193	   1.00000	   0.05102	   2.02600	   0.55362	   2.10027	 -15.28348
7463.06393	   1.00000	   0.04042	   1.77687	   0.58937	   1.87207	 -18.35023
7497.55894	   1.00000	   0.03192	   1.56158	   0.45045	   1.62525	 -16.09069
7541.10694	   1.00000	   0.02528	   1.50210	   0.18540	   1.51350	  -7.03615
7596.17194	   1.00000	   0.01999	   1.66639	  -0.07447	   1.66806	   2.55895
