time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
14988.32125	   1.00000	20004.45300	   0.30745	  -0.01452	   0.30779	   2.70361
14988.46425	   1.00000	15829.12600	   0.31585	   0.00588	   0.31590	  -1.06577
14988.60625	   1.00000	12516.70300	   0.32548	   0.02263	   0.32627	  -3.97725
14988.74825	   1.00000	9909.44240	   0.33377	   0.03936	   0.33608	  -6.72636
14988.91225	   1.00000	7835.48000	   0.34431	   0.04978	   0.34789	  -8.22611
14989.11325	   1.00000	6217.24610	   0.35682	   0.06244	   0.36224	  -9.92584
14989.35125	   1.00000	4905.29100	   0.36929	   0.07185	   0.37621	 -11.01021
14989.58925	   1.00000	3881.27370	   0.38315	   0.08268	   0.39197	 -12.17735
14989.82825	   1.00000	3070.98270	   0.39604	   0.09147	   0.40647	 -13.00556
14990.06625	   1.00000	2430.77780	   0.41068	   0.10108	   0.42294	 -13.82727
14990.30426	   1.00000	1923.15370	   0.42680	   0.11086	   0.44097	 -14.56071
14990.54226	   1.00000	1522.43580	   0.44497	   0.11851	   0.46048	 -14.91307
14990.78026	   1.00000	1203.84460	   0.46317	   0.12952	   0.48094	 -15.62305
14991.01826	   1.00000	 952.86591	   0.48407	   0.13816	   0.50340	 -15.92907
14991.25726	   1.00000	 754.27557	   0.50313	   0.14720	   0.52422	 -16.30769
14991.49426	   1.00000	 596.71857	   0.52592	   0.15507	   0.54830	 -16.42816
14991.73126	   1.00000	 471.96338	   0.54878	   0.16573	   0.57326	 -16.80439
14991.97126	   1.00000	 373.20856	   0.57278	   0.17700	   0.59950	 -17.17214
14992.20826	   1.00000	 295.47278	   0.59928	   0.18845	   0.62821	 -17.45613
14992.44726	   1.00000	 233.87738	   0.62838	   0.19839	   0.65896	 -17.52139
14992.68626	   1.00000	 185.05922	   0.65807	   0.21097	   0.69106	 -17.77548
14992.92226	   1.00000	 146.35823	   0.69177	   0.22183	   0.72647	 -17.77960
14993.15826	   1.00000	 115.77804	   0.72533	   0.23386	   0.76210	 -17.87015
14993.39226	   1.00000	  91.67210	   0.76192	   0.24390	   0.80001	 -17.75039
14993.63826	   1.00000	  72.51701	   0.79996	   0.25569	   0.83983	 -17.72510
14993.86726	   1.00000	  57.36816	   0.84139	   0.26605	   0.88245	 -17.54736
14994.10426	   1.00000	  45.36290	   0.88052	   0.27250	   0.92172	 -17.19579
14994.33626	   1.00000	  35.93134	   0.92082	   0.28118	   0.96279	 -16.98068
14994.58626	   1.00000	  28.40909	   0.96114	   0.28906	   1.00366	 -16.73877
14994.80126	   1.00000	  22.48202	   1.00039	   0.30239	   1.04509	 -16.81844
14995.06526	   1.00000	  17.79613	   1.03878	   0.31601	   1.08578	 -16.92024
14995.31826	   1.00000	  14.06813	   1.08253	   0.33562	   1.13336	 -17.22530
14995.53426	   1.00000	  11.14480	   1.13109	   0.35973	   1.18691	 -17.64249
14995.80126	   1.00000	   8.81772	   1.17924	   0.38569	   1.24071	 -18.11141
14995.97926	   1.00000	   6.97545	   1.23883	   0.42469	   1.30961	 -18.92263
14996.19726	   1.00000	   5.51730	   1.31721	   0.44239	   1.38952	 -18.56486
14996.46726	   1.00000	   4.36941	   1.38764	   0.48272	   1.46920	 -19.18135
14996.80226	   1.00000	   3.45686	   1.47902	   0.48888	   1.55772	 -18.29094
14997.22026	   1.00000	   2.73547	   1.58780	   0.50391	   1.66584	 -17.60759
