time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12245.20317	   1.00000	20004.45300	   0.28914	  -0.01458	   0.28951	   2.88747
12245.34617	   1.00000	15829.12600	   0.29589	   0.00558	   0.29595	  -1.08065
12245.48817	   1.00000	12516.70300	   0.30454	   0.02354	   0.30545	  -4.41934
12245.63017	   1.00000	9909.44240	   0.31619	   0.03907	   0.31860	  -7.04353
12245.79417	   1.00000	7835.48000	   0.32735	   0.05095	   0.33129	  -8.84739
12245.99517	   1.00000	6217.24610	   0.33671	   0.06378	   0.34269	 -10.72626
12246.23317	   1.00000	4905.29100	   0.35011	   0.07385	   0.35781	 -11.91108
12246.47217	   1.00000	3881.27370	   0.36263	   0.08455	   0.37236	 -13.12396
12246.70917	   1.00000	3070.98270	   0.37775	   0.09491	   0.38949	 -14.10345
12246.94717	   1.00000	2430.77780	   0.39368	   0.10505	   0.40746	 -14.94012
12247.18617	   1.00000	1923.15370	   0.40975	   0.11166	   0.42469	 -15.24325
12247.42317	   1.00000	1522.43580	   0.42726	   0.12166	   0.44424	 -15.89385
12247.66217	   1.00000	1203.84460	   0.44783	   0.12952	   0.46619	 -16.13070
12247.90017	   1.00000	 952.86591	   0.46845	   0.13961	   0.48881	 -16.59560
12248.13917	   1.00000	 754.27557	   0.48784	   0.14887	   0.51005	 -16.96986
12248.37617	   1.00000	 596.71857	   0.51215	   0.15926	   0.53634	 -17.27367
12248.61317	   1.00000	 471.96338	   0.53567	   0.16903	   0.56170	 -17.51284
12248.85217	   1.00000	 373.20856	   0.56180	   0.17565	   0.58862	 -17.36215
12249.09017	   1.00000	 295.47278	   0.58916	   0.18584	   0.61777	 -17.50671
12249.32917	   1.00000	 233.87738	   0.61754	   0.19642	   0.64803	 -17.64446
12249.56717	   1.00000	 185.05922	   0.64852	   0.20505	   0.68017	 -17.54554
12249.80317	   1.00000	 146.35823	   0.68116	   0.21439	   0.71410	 -17.47096
12250.04017	   1.00000	 115.77804	   0.71409	   0.22374	   0.74832	 -17.39670
12250.27417	   1.00000	  91.67210	   0.74817	   0.23227	   0.78340	 -17.24681
12250.52017	   1.00000	  72.51701	   0.78561	   0.23899	   0.82116	 -16.92046
12250.74917	   1.00000	  57.36816	   0.82441	   0.24586	   0.86029	 -16.60563
12250.98517	   1.00000	  45.36290	   0.86346	   0.24992	   0.89890	 -16.14248
12251.21817	   1.00000	  35.93134	   0.90187	   0.25474	   0.93716	 -15.77241
12251.46817	   1.00000	  28.40909	   0.94288	   0.26054	   0.97821	 -15.44687
12251.68217	   1.00000	  22.48202	   0.98315	   0.26359	   1.01788	 -15.00838
12251.94717	   1.00000	  17.79613	   1.02496	   0.26859	   1.05957	 -14.68422
12252.20017	   1.00000	  14.06813	   1.06829	   0.27180	   1.10232	 -14.27468
12252.41617	   1.00000	  11.14480	   1.11189	   0.27497	   1.14538	 -13.89066
12252.68317	   1.00000	   8.81772	   1.16245	   0.27189	   1.19382	 -13.16456
