time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7432.81853	   1.00000	20004.45300	   0.28764	  -0.01397	   0.28798	   2.78090
7432.96153	   1.00000	15829.12600	   0.29412	   0.00521	   0.29417	  -1.01511
7433.10353	   1.00000	12516.70300	   0.30615	   0.02378	   0.30708	  -4.44060
7433.24553	   1.00000	9909.44240	   0.31510	   0.03794	   0.31738	  -6.86592
7433.40953	   1.00000	7835.48000	   0.32585	   0.05394	   0.33028	  -9.40005
7433.61053	   1.00000	6217.24610	   0.33728	   0.06547	   0.34358	 -10.98426
7433.84853	   1.00000	4905.29100	   0.35044	   0.07547	   0.35847	 -12.15424
7434.08653	   1.00000	3881.27370	   0.36414	   0.08689	   0.37436	 -13.42071
7434.32453	   1.00000	3070.98270	   0.37988	   0.09738	   0.39216	 -14.37817
7434.56253	   1.00000	2430.77780	   0.39499	   0.10668	   0.40914	 -15.11398
7434.80153	   1.00000	1923.15370	   0.41379	   0.11650	   0.42988	 -15.72450
7435.03953	   1.00000	1522.43580	   0.43189	   0.12648	   0.45003	 -16.32223
7435.27753	   1.00000	1203.84460	   0.45080	   0.13447	   0.47043	 -16.60953
7435.51553	   1.00000	 952.86591	   0.47183	   0.14362	   0.49321	 -16.92923
7435.75453	   1.00000	 754.27557	   0.49475	   0.15312	   0.51790	 -17.19663
7435.99153	   1.00000	 596.71857	   0.51526	   0.16293	   0.54041	 -17.54766
7436.22953	   1.00000	 471.96338	   0.54246	   0.17395	   0.56967	 -17.77914
7436.46853	   1.00000	 373.20856	   0.56852	   0.18358	   0.59742	 -17.89591
7436.70553	   1.00000	 295.47278	   0.59379	   0.19631	   0.62540	 -18.29442
7436.94553	   1.00000	 233.87738	   0.62352	   0.20547	   0.65650	 -18.23899
7437.18353	   1.00000	 185.05922	   0.65558	   0.21853	   0.69104	 -18.43545
7437.41953	   1.00000	 146.35823	   0.68926	   0.23065	   0.72683	 -18.50222
7437.65553	   1.00000	 115.77804	   0.72450	   0.24300	   0.76417	 -18.54184
7437.89053	   1.00000	  91.67210	   0.76212	   0.25445	   0.80348	 -18.46231
7438.13553	   1.00000	  72.51701	   0.80423	   0.26276	   0.84606	 -18.09325
7438.36453	   1.00000	  57.36816	   0.84426	   0.27441	   0.88773	 -18.00553
7438.60153	   1.00000	  45.36290	   0.88883	   0.28486	   0.93337	 -17.77012
7438.83353	   1.00000	  35.93134	   0.92832	   0.28793	   0.97194	 -17.23199
7439.08353	   1.00000	  28.40909	   0.97302	   0.29975	   1.01814	 -17.12203
7439.29853	   1.00000	  22.48202	   1.01278	   0.30705	   1.05830	 -16.86586
7439.56353	   1.00000	  17.79613	   1.05159	   0.31784	   1.09857	 -16.81707
7439.81553	   1.00000	  14.06813	   1.09103	   0.34528	   1.14436	 -17.56095
7440.03153	   1.00000	  11.14480	   1.14470	   0.35373	   1.19811	 -17.17188
7440.29853	   1.00000	   8.81772	   1.19766	   0.39678	   1.26168	 -18.32984
7440.47753	   1.00000	   6.97545	   1.25338	   0.40727	   1.31788	 -18.00094
7440.69553	   1.00000	   5.51730	   1.32425	   0.41981	   1.38920	 -17.58944
7440.96453	   1.00000	   4.36941	   1.43442	   0.43451	   1.49879	 -16.85246
7441.29953	   1.00000	   3.45686	   1.52334	   0.47945	   1.59701	 -17.47074
7441.71853	   1.00000	   2.73547	   1.58456	   0.48171	   1.65616	 -16.90934
