time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
15529.49325	   1.00000	20004.45300	   0.37181	  -0.02083	   0.37239	   3.20678
15529.63625	   1.00000	15829.12600	   0.37908	  -0.00412	   0.37911	   0.62287
15529.77825	   1.00000	12516.70300	   0.38590	   0.00953	   0.38602	  -1.41476
15529.92025	   1.00000	9909.44240	   0.39350	   0.02146	   0.39408	  -3.12178
15530.08425	   1.00000	7835.48000	   0.40243	   0.03079	   0.40360	  -4.37482
15530.28525	   1.00000	6217.24610	   0.40874	   0.03871	   0.41057	  -5.40985
15530.52325	   1.00000	4905.29100	   0.41886	   0.04596	   0.42138	  -6.26182
15530.76225	   1.00000	3881.27370	   0.42727	   0.05407	   0.43067	  -7.21211
15531.00025	   1.00000	3070.98270	   0.43715	   0.06064	   0.44134	  -7.89701
15531.23825	   1.00000	2430.77780	   0.44796	   0.06816	   0.45312	  -8.65186
15531.47625	   1.00000	1923.15370	   0.45798	   0.07251	   0.46368	  -8.99707
15531.71425	   1.00000	1522.43580	   0.46971	   0.07983	   0.47645	  -9.64618
15531.95225	   1.00000	1203.84460	   0.48048	   0.08522	   0.48798	 -10.05730
15532.19125	   1.00000	 952.86591	   0.49451	   0.09008	   0.50265	 -10.32384
15532.42925	   1.00000	 754.27557	   0.50802	   0.09916	   0.51761	 -11.04420
15532.66625	   1.00000	 596.71857	   0.52341	   0.10428	   0.53370	 -11.26725
15532.90425	   1.00000	 471.96338	   0.53857	   0.10957	   0.54961	 -11.49946
15533.14325	   1.00000	 373.20856	   0.55533	   0.11548	   0.56721	 -11.74681
15533.38025	   1.00000	 295.47278	   0.57362	   0.12265	   0.58659	 -12.06956
15533.62025	   1.00000	 233.87738	   0.59197	   0.12773	   0.60560	 -12.17582
15533.85825	   1.00000	 185.05922	   0.61062	   0.13389	   0.62513	 -12.36756
15534.09425	   1.00000	 146.35823	   0.63213	   0.14031	   0.64751	 -12.51452
15534.33025	   1.00000	 115.77804	   0.65274	   0.14684	   0.66905	 -12.67821
15534.56525	   1.00000	  91.67210	   0.67433	   0.15269	   0.69140	 -12.75819
15534.81025	   1.00000	  72.51701	   0.69607	   0.15866	   0.71392	 -12.84043
15535.03925	   1.00000	  57.36816	   0.72049	   0.16649	   0.73948	 -13.01154
15535.27625	   1.00000	  45.36290	   0.74247	   0.17311	   0.76238	 -13.12434
15535.50825	   1.00000	  35.93134	   0.76578	   0.18321	   0.78739	 -13.45492
15535.75825	   1.00000	  28.40909	   0.79157	   0.19457	   0.81513	 -13.80990
15535.97325	   1.00000	  22.48202	   0.81994	   0.21028	   0.84648	 -14.38368
15536.23825	   1.00000	  17.79613	   0.85321	   0.22403	   0.88213	 -14.71203
15536.49025	   1.00000	  14.06813	   0.89234	   0.23925	   0.92386	 -15.00887
15536.70625	   1.00000	  11.14480	   0.93626	   0.24925	   0.96887	 -14.90758
15536.97325	   1.00000	   8.81772	   0.98331	   0.25764	   1.01651	 -14.68202
15537.15225	   1.00000	   6.97545	   1.03886	   0.25768	   1.07034	 -13.93038
15537.37025	   1.00000	   5.51730	   1.08438	   0.24762	   1.11229	 -12.86319
15537.63925	   1.00000	   4.36941	   1.13455	   0.23788	   1.15922	 -11.84182
15537.97425	   1.00000	   3.45686	   1.17283	   0.21995	   1.19328	 -10.62184
15538.39325	   1.00000	   2.73547	   1.21063	   0.19638	   1.22646	  -9.21365
15538.91825	   1.00000	   2.16054	   1.24083	   0.17481	   1.25308	  -8.01899
15539.57725	   1.00000	   1.70952	   1.26130	   0.15432	   1.27071	  -6.97523
15540.40625	   1.00000	   1.35352	   1.27889	   0.13486	   1.28598	  -6.01973
15541.44925	   1.00000	   1.07079	   1.29327	   0.11829	   1.29867	  -5.22622
15542.76325	   1.00000	   0.84734	   1.30403	   0.10570	   1.30830	  -4.63426
15544.41825	   1.00000	   0.67072	   1.31290	   0.09636	   1.31644	  -4.19781
15546.50725	   1.00000	   0.53067	   1.31951	   0.08854	   1.32248	  -3.83902
15549.14425	   1.00000	   0.41976	   1.32636	   0.08410	   1.32903	  -3.62814
15552.47525	   1.00000	   0.33183	   1.33367	   0.08376	   1.33630	  -3.59384
15556.68025	   1.00000	   0.26261	   1.34058	   0.08584	   1.34333	  -3.66388
15561.98825	   1.00000	   0.20791	   1.34687	   0.09142	   1.34997	  -3.88304
15568.69325	   1.00000	   0.16452	   1.35323	   0.09777	   1.35675	  -4.13242
15577.16925	   1.00000	   0.13007	   1.36251	   0.10696	   1.36670	  -4.48876
15587.85925	   1.00000	   0.10309	   1.37515	   0.12031	   1.38040	  -5.00014
15601.37326	   1.00000	   0.08153	   1.38777	   0.14054	   1.39486	  -5.78281
15618.47126	   1.00000	   0.06443	   1.40125	   0.16543	   1.41098	  -6.73316
15640.05826	   1.00000	   0.05102	   1.41539	   0.18818	   1.42784	  -7.57334
15667.30026	   1.00000	   0.04042	   1.44119	   0.21387	   1.45698	  -8.44103
15701.79626	   1.00000	   0.03192	   1.47454	   0.25147	   1.49582	  -9.67813
15745.34426	   1.00000	   0.02528	   1.50950	   0.29559	   1.53817	 -11.07949
15800.40926	   1.00000	   0.01999	   1.54473	   0.33756	   1.58118	 -12.32657
31444.73617	   2.00000	20004.45300	   0.38432	  -0.01975	   0.38483	   2.94210
31444.87917	   2.00000	15829.12600	   0.39133	  -0.00291	   0.39134	   0.42629
31445.02117	   2.00000	12516.70300	   0.39688	   0.00974	   0.39700	  -1.40604
31445.16317	   2.00000	9909.44240	   0.40641	   0.02171	   0.40699	  -3.05796
31445.32717	   2.00000	7835.48000	   0.41338	   0.03009	   0.41447	  -4.16293
31445.52817	   2.00000	6217.24610	   0.42111	   0.03918	   0.42293	  -5.31594
31445.76617	   2.00000	4905.29100	   0.43141	   0.04816	   0.43409	  -6.36954
31446.00517	   2.00000	3881.27370	   0.43902	   0.05487	   0.44244	  -7.12391
31446.24317	   2.00000	3070.98270	   0.44894	   0.06088	   0.45305	  -7.72253
31446.48117	   2.00000	2430.77780	   0.46032	   0.06800	   0.46531	  -8.40265
31446.71917	   2.00000	1923.15370	   0.46996	   0.07428	   0.47579	  -8.98156
31446.95717	   2.00000	1522.43580	   0.48197	   0.08044	   0.48864	  -9.47504
31447.19517	   2.00000	1203.84460	   0.49445	   0.08548	   0.50178	  -9.80792
31447.43417	   2.00000	 952.86591	   0.50829	   0.09218	   0.51658	 -10.27862
31447.67217	   2.00000	 754.27557	   0.52304	   0.09836	   0.53221	 -10.65034
31447.90917	   2.00000	 596.71857	   0.53769	   0.10465	   0.54778	 -11.01386
31448.14717	   2.00000	 471.96338	   0.55458	   0.11078	   0.56554	 -11.29678
31448.38617	   2.00000	 373.20856	   0.57125	   0.11778	   0.58326	 -11.64994
31448.62417	   2.00000	 295.47278	   0.58844	   0.12294	   0.60114	 -11.80098
31448.86317	   2.00000	 233.87738	   0.60765	   0.13016	   0.62144	 -12.09011
31449.10117	   2.00000	 185.05922	   0.62765	   0.13452	   0.64190	 -12.09730
31449.33717	   2.00000	 146.35823	   0.64796	   0.14257	   0.66346	 -12.40901
31449.57417	   2.00000	 115.77804	   0.66868	   0.14787	   0.68483	 -12.46982
31449.80817	   2.00000	  91.67210	   0.69234	   0.15403	   0.70926	 -12.54279
31450.05317	   2.00000	  72.51701	   0.71383	   0.16051	   0.73165	 -12.67273
31450.28217	   2.00000	  57.36816	   0.73613	   0.16659	   0.75475	 -12.75146
31450.51917	   2.00000	  45.36290	   0.75986	   0.17505	   0.77977	 -12.97275
31450.75117	   2.00000	  35.93134	   0.78387	   0.18540	   0.80550	 -13.30681
31451.00217	   2.00000	  28.40909	   0.80967	   0.19572	   0.83299	 -13.58900
31451.21617	   2.00000	  22.48202	   0.84068	   0.20936	   0.86635	 -13.98423
31451.48117	   2.00000	  17.79613	   0.87379	   0.22504	   0.90230	 -14.44267
31451.73317	   2.00000	  14.06813	   0.91368	   0.23893	   0.94440	 -14.65507
31451.94917	   2.00000	  11.14480	   0.95770	   0.24912	   0.98957	 -14.58109
31452.21717	   2.00000	   8.81772	   1.00643	   0.25398	   1.03798	 -14.16342
31452.39517	   2.00000	   6.97545	   1.05451	   0.25678	   1.08532	 -13.68577
31452.61317	   2.00000	   5.51730	   1.10607	   0.24337	   1.13253	 -12.40894
31452.88217	   2.00000	   4.36941	   1.14792	   0.23299	   1.17133	 -11.47321
31453.21717	   2.00000	   3.45686	   1.18786	   0.21080	   1.20642	 -10.06307
31453.63617	   2.00000	   2.73547	   1.22346	   0.19049	   1.23820	  -8.84962
31454.16117	   2.00000	   2.16054	   1.25033	   0.16951	   1.26177	  -7.72048
