time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
13107.88718	   1.00000	20004.45300	   0.38507	  -0.03633	   0.38678	   5.39048
13108.03018	   1.00000	15829.12600	   0.39111	  -0.01645	   0.39146	   2.40809
13108.17218	   1.00000	12516.70300	   0.39611	  -0.00079	   0.39611	   0.11398
13108.31418	   1.00000	9909.44240	   0.40373	   0.01287	   0.40394	  -1.82535
13108.47818	   1.00000	7835.48000	   0.41209	   0.02413	   0.41279	  -3.35151
13108.67918	   1.00000	6217.24610	   0.42103	   0.03620	   0.42258	  -4.91409
13108.91718	   1.00000	4905.29100	   0.42808	   0.04434	   0.43038	  -5.91366
13109.15518	   1.00000	3881.27370	   0.43698	   0.05192	   0.44005	  -6.77529
13109.39418	   1.00000	3070.98270	   0.44882	   0.05979	   0.45279	  -7.58831
13109.63218	   1.00000	2430.77780	   0.45911	   0.06765	   0.46407	  -8.38260
13109.87018	   1.00000	1923.15370	   0.46806	   0.07432	   0.47393	  -9.02164
13110.10818	   1.00000	1522.43580	   0.48147	   0.08092	   0.48822	  -9.54059
13110.34618	   1.00000	1203.84460	   0.49438	   0.08854	   0.50225	 -10.15402
13110.58518	   1.00000	 952.86591	   0.50444	   0.09383	   0.51309	 -10.53705
13110.82318	   1.00000	 754.27557	   0.51938	   0.10009	   0.52894	 -10.90790
13111.06018	   1.00000	 596.71857	   0.53637	   0.10796	   0.54713	 -11.38011
13111.29818	   1.00000	 471.96338	   0.55243	   0.11335	   0.56394	 -11.59521
13111.53718	   1.00000	 373.20856	   0.57077	   0.11946	   0.58314	 -11.82133
13111.77518	   1.00000	 295.47278	   0.59049	   0.12536	   0.60365	 -11.98599
13112.01418	   1.00000	 233.87738	   0.61165	   0.13115	   0.62555	 -12.10261
13112.25218	   1.00000	 185.05922	   0.63034	   0.13805	   0.64528	 -12.35292
13112.48818	   1.00000	 146.35823	   0.65623	   0.14368	   0.67178	 -12.35020
13112.72418	   1.00000	 115.77804	   0.67648	   0.14915	   0.69273	 -12.43363
13112.95918	   1.00000	  91.67210	   0.70020	   0.15253	   0.71662	 -12.28937
13113.20418	   1.00000	  72.51701	   0.72784	   0.15876	   0.74496	 -12.30473
13113.43318	   1.00000	  57.36816	   0.75076	   0.16957	   0.76967	 -12.72766
13113.67018	   1.00000	  45.36290	   0.77960	   0.17640	   0.79931	 -12.74927
13113.90218	   1.00000	  35.93134	   0.81353	   0.16728	   0.83055	 -11.61958
13114.15318	   1.00000	  28.40909	   0.84921	   0.17338	   0.86673	 -11.53947
13114.36718	   1.00000	  22.48202	   0.88191	   0.16512	   0.89724	 -10.60459
13114.63218	   1.00000	  17.79613	   0.90645	   0.14907	   0.91863	  -9.33879
13114.88418	   1.00000	  14.06813	   0.92175	   0.15479	   0.93466	  -9.53266
13115.10018	   1.00000	  11.14480	   0.96502	   0.12151	   0.97264	  -7.17660
13115.36818	   1.00000	   8.81772	   0.97366	   0.14025	   0.98371	  -8.19646
13115.54618	   1.00000	   6.97545	   0.96534	   0.10686	   0.97123	  -6.31662
13115.76418	   1.00000	   5.51730	   1.00336	   0.06186	   1.00527	  -3.52804
13116.03318	   1.00000	   4.36941	   1.05269	   0.07340	   1.05524	  -3.98880
13116.36818	   1.00000	   3.45686	   1.05358	   0.11097	   1.05941	  -6.01261
13116.78718	   1.00000	   2.73547	   1.00918	   0.12278	   1.01662	  -6.93692
13117.31218	   1.00000	   2.16054	   0.96692	   0.08150	   0.97034	  -4.81780
13117.97118	   1.00000	   1.70952	   0.96521	   0.00714	   0.96523	  -0.42359
13118.80018	   1.00000	   1.35352	   1.02456	  -0.05851	   1.02623	   3.26847
13119.84318	   1.00000	   1.07079	   1.12880	  -0.06740	   1.13081	   3.41723
13121.15618	   1.00000	   0.84734	   1.22267	   0.00236	   1.22267	  -0.11080
13122.81118	   1.00000	   0.67072	   1.26240	   0.11474	   1.26760	  -5.19346
13124.90018	   1.00000	   0.53067	   1.18800	   0.25938	   1.21598	 -12.31643
13127.53718	   1.00000	   0.41976	   1.02579	   0.32765	   1.07684	 -17.71400
13130.86818	   1.00000	   0.33183	   0.84055	   0.26453	   0.88119	 -17.46945
13135.07418	   1.00000	   0.26261	   0.72905	   0.06682	   0.73211	  -5.23682
13140.38218	   1.00000	   0.20791	   0.77725	  -0.18985	   0.80010	  13.72605
13147.08718	   1.00000	   0.16452	   1.01476	  -0.38828	   1.08651	  20.93871
13155.56318	   1.00000	   0.13007	   1.37361	  -0.40646	   1.43248	  16.48370
13166.25318	   1.00000	   0.10309	   1.72226	  -0.17906	   1.73154	   5.93575
13179.76718	   1.00000	   0.08153	   1.89892	   0.25345	   1.91576	  -7.60241
13196.86518	   1.00000	   0.06443	   1.83984	   0.69968	   1.96840	 -20.82157
13218.45118	   1.00000	   0.05102	   1.44445	   1.11668	   1.82576	 -37.70703
13245.69418	   1.00000	   0.04042	   0.82816	   1.20363	   1.46102	 -55.46979
13280.18918	   1.00000	   0.03192	   0.20741	   0.84828	   0.87327	 -76.26012
13323.73719	   1.00000	   0.02528	  -0.11252	   0.05934	   0.12721	-152.19595
13378.80219	   1.00000	   0.01999	   0.23799	  -0.91573	   0.94615	  75.43168
29144.86229	   2.00000	20004.45300	   0.39021	  -0.03639	   0.39191	   5.32800
29145.00529	   2.00000	15829.12600	   0.39470	  -0.01685	   0.39506	   2.44431
29145.14729	   2.00000	12516.70300	   0.40142	   0.00061	   0.40142	  -0.08773
29145.28929	   2.00000	9909.44240	   0.40914	   0.01271	   0.40934	  -1.77976
29145.45329	   2.00000	7835.48000	   0.41743	   0.02605	   0.41824	  -3.57070
29145.65429	   2.00000	6217.24610	   0.42285	   0.03454	   0.42426	  -4.66941
29145.89229	   2.00000	4905.29100	   0.43044	   0.04365	   0.43265	  -5.79092
29146.13129	   2.00000	3881.27370	   0.44251	   0.05143	   0.44548	  -6.62963
29146.36929	   2.00000	3070.98270	   0.45135	   0.06117	   0.45548	  -7.71798
29146.60729	   2.00000	2430.77780	   0.45987	   0.06819	   0.46489	  -8.43455
29146.84529	   2.00000	1923.15370	   0.46832	   0.07512	   0.47431	  -9.11266
29147.08329	   2.00000	1522.43580	   0.48120	   0.08067	   0.48791	  -9.51630
29147.32129	   2.00000	1203.84460	   0.49652	   0.08793	   0.50425	 -10.04243
29147.56029	   2.00000	 952.86591	   0.51110	   0.09500	   0.51985	 -10.52952
29147.79829	   2.00000	 754.27557	   0.52492	   0.10274	   0.53488	 -11.07451
29148.03529	   2.00000	 596.71857	   0.54212	   0.10904	   0.55298	 -11.37262
29148.27329	   2.00000	 471.96338	   0.55925	   0.11559	   0.57107	 -11.67753
29148.51229	   2.00000	 373.20856	   0.57608	   0.12133	   0.58872	 -11.89304
29148.75029	   2.00000	 295.47278	   0.59626	   0.12584	   0.60939	 -11.91731
29148.98929	   2.00000	 233.87738	   0.61644	   0.13274	   0.63057	 -12.15257
29149.22729	   2.00000	 185.05922	   0.63726	   0.13901	   0.65224	 -12.30558
29149.46329	   2.00000	 146.35823	   0.65947	   0.14661	   0.67557	 -12.53357
29149.69929	   2.00000	 115.77804	   0.68374	   0.15101	   0.70021	 -12.45407
29149.93429	   2.00000	  91.67210	   0.70688	   0.15616	   0.72392	 -12.45769
29150.17929	   2.00000	  72.51701	   0.73305	   0.16439	   0.75126	 -12.63977
29150.40829	   2.00000	  57.36816	   0.75346	   0.16931	   0.77225	 -12.66480
29150.64529	   2.00000	  45.36290	   0.78129	   0.17411	   0.80046	 -12.56338
29150.87729	   2.00000	  35.93134	   0.82134	   0.17539	   0.83986	 -12.05379
29151.12829	   2.00000	  28.40909	   0.84977	   0.18088	   0.86880	 -12.01655
29151.34229	   2.00000	  22.48202	   0.88509	   0.17679	   0.90258	 -11.29581
29151.60729	   2.00000	  17.79613	   0.91972	   0.16023	   0.93357	  -9.88253
29151.85929	   2.00000	  14.06813	   0.92826	   0.14409	   0.93938	  -8.82305
29152.07529	   2.00000	  11.14480	   0.97944	   0.14109	   0.98955	  -8.19729
29152.34329	   2.00000	   8.81772	   0.96639	   0.13032	   0.97514	  -7.68030
29152.52129	   2.00000	   6.97545	   0.99226	   0.08842	   0.99619	  -5.09189
29152.73929	   2.00000	   5.51730	   1.04408	   0.08313	   1.04739	  -4.55231
29153.00829	   2.00000	   4.36941	   1.04936	   0.11455	   1.05559	  -6.22959
29153.34329	   2.00000	   3.45686	   1.01283	   0.11782	   1.01966	  -6.63499
29153.76229	   2.00000	   2.73547	   0.98379	   0.07273	   0.98647	  -4.22807
29154.28729	   2.00000	   2.16054	   1.00166	   0.00601	   1.00168	  -0.34377
29154.94629	   2.00000	   1.70952	   1.06950	  -0.03434	   1.07005	   1.83929
29155.77529	   2.00000	   1.35352	   1.15386	  -0.01401	   1.15394	   0.69550
29156.81829	   2.00000	   1.07079	   1.20678	   0.06877	   1.20874	  -3.26160
29158.13229	   2.00000	   0.84734	   1.18425	   0.17626	   1.19729	  -8.46580
29159.78729	   2.00000	   0.67072	   1.09745	   0.24820	   1.12516	 -12.74345
29161.87629	   2.00000	   0.53067	   0.94885	   0.24256	   0.97936	 -14.33951
29164.51329	   2.00000	   0.41976	   0.82894	   0.11920	   0.83747	  -8.18312
29167.84429	   2.00000	   0.33183	   0.81855	  -0.08439	   0.82289	   5.88626
29172.05029	   2.00000	   0.26261	   0.96365	  -0.27467	   1.00203	  15.90925
29177.35829	   2.00000	   0.20791	   1.24020	  -0.34468	   1.28720	  15.53176
29184.06329	   2.00000	   0.16452	   1.54716	  -0.21760	   1.56239	   8.00588
29192.53929	   2.00000	   0.13007	   1.74446	   0.10453	   1.74758	  -3.42915
29203.22929	   2.00000	   0.10309	   1.71671	   0.51729	   1.79296	 -16.76903
29216.74329	   2.00000	   0.08153	   1.42751	   0.86286	   1.66802	 -31.15090
29233.84129	   2.00000	   0.06443	   1.03328	   0.99681	   1.43573	 -43.97075
29255.42830	   2.00000	   0.05102	   0.52571	   0.79410	   0.95235	 -56.49491
29282.67030	   2.00000	   0.04042	   0.24861	   0.25246	   0.35432	 -45.43984
29317.16630	   2.00000	   0.03192	   0.38046	  -0.48774	   0.61858	  52.04446
29360.71330	   2.00000	   0.02528	   1.05651	  -1.12170	   1.54092	  46.71423
29415.77730	   2.00000	   0.01999	   2.18692	  -1.21040	   2.49954	  28.96339
44993.79234	   3.00000	20004.45300	   0.38921	  -0.03405	   0.39069	   4.99984
44993.93534	   3.00000	15829.12600	   0.39597	  -0.01534	   0.39627	   2.21791
44994.07734	   3.00000	12516.70300	   0.40447	   0.00106	   0.40447	  -0.14957
44994.21934	   3.00000	9909.44240	   0.41016	   0.01371	   0.41039	  -1.91499
44994.38334	   3.00000	7835.48000	   0.41606	   0.02669	   0.41692	  -3.67049
44994.58434	   3.00000	6217.24610	   0.42671	   0.03451	   0.42810	  -4.62387
44994.82134	   3.00000	4905.29100	   0.43295	   0.04444	   0.43522	  -5.86022
44995.06034	   3.00000	3881.27370	   0.44224	   0.05353	   0.44546	  -6.90141
44995.29834	   3.00000	3070.98270	   0.45217	   0.05841	   0.45593	  -7.36091
44995.53634	   3.00000	2430.77780	   0.46305	   0.06772	   0.46798	  -8.32048
44995.77434	   3.00000	1923.15370	   0.46968	   0.07424	   0.47551	  -8.98234
44996.01234	   3.00000	1522.43580	   0.48233	   0.08170	   0.48921	  -9.61388
44996.25034	   3.00000	1203.84460	   0.49677	   0.08830	   0.50455	 -10.07934
44996.48934	   3.00000	 952.86591	   0.51221	   0.09438	   0.52083	 -10.44052
44996.72734	   3.00000	 754.27557	   0.52778	   0.10237	   0.53762	 -10.97737
44996.96434	   3.00000	 596.71857	   0.54455	   0.10766	   0.55509	 -11.18288
44997.20234	   3.00000	 471.96338	   0.56147	   0.11506	   0.57313	 -11.58074
44997.44134	   3.00000	 373.20856	   0.58015	   0.12235	   0.59291	 -11.90856
44997.67934	   3.00000	 295.47278	   0.59685	   0.12603	   0.61001	 -11.92341
44997.91834	   3.00000	 233.87738	   0.61893	   0.13354	   0.63317	 -12.17551
44998.15634	   3.00000	 185.05922	   0.63904	   0.13857	   0.65389	 -12.23422
44998.39234	   3.00000	 146.35823	   0.66246	   0.14569	   0.67829	 -12.40342
44998.62834	   3.00000	 115.77804	   0.68696	   0.15199	   0.70357	 -12.47574
44998.86334	   3.00000	  91.67210	   0.71082	   0.15646	   0.72784	 -12.41385
44999.10834	   3.00000	  72.51701	   0.73449	   0.16629	   0.75308	 -12.75676
44999.33734	   3.00000	  57.36816	   0.75505	   0.16869	   0.77366	 -12.59385
44999.57434	   3.00000	  45.36290	   0.78523	   0.17488	   0.80447	 -12.55552
44999.80634	   3.00000	  35.93134	   0.82501	   0.17506	   0.84337	 -11.97991
45000.05734	   3.00000	  28.40909	   0.85451	   0.18310	   0.87391	 -12.09406
45000.27134	   3.00000	  22.48202	   0.88986	   0.17585	   0.90706	 -11.17860
45000.53634	   3.00000	  17.79613	   0.92425	   0.15931	   0.93788	  -9.77963
45000.78834	   3.00000	  14.06813	   0.93050	   0.14814	   0.94222	  -9.04580
45001.00434	   3.00000	  11.14480	   0.98342	   0.14067	   0.99343	  -8.14064
45001.27234	   3.00000	   8.81772	   0.97147	   0.13553	   0.98088	  -7.94222
45001.45034	   3.00000	   6.97545	   0.99325	   0.08947	   0.99727	  -5.14723
45001.66834	   3.00000	   5.51730	   1.04531	   0.07879	   1.04827	  -4.31034
45001.93734	   3.00000	   4.36941	   1.06120	   0.11098	   1.06699	  -5.97027
45002.27234	   3.00000	   3.45686	   1.02670	   0.12229	   1.03396	  -6.79256
45002.69134	   3.00000	   2.73547	   0.98954	   0.08450	   0.99314	  -4.88100
45003.21634	   3.00000	   2.16054	   0.99509	   0.01632	   0.99522	  -0.93947
45003.87534	   3.00000	   1.70952	   1.05574	  -0.03617	   1.05636	   1.96239
45004.70434	   3.00000	   1.35352	   1.14639	  -0.03149	   1.14682	   1.57325
45005.74734	   3.00000	   1.07079	   1.21499	   0.04271	   1.21574	  -2.01311
45007.06134	   3.00000	   0.84734	   1.21429	   0.15631	   1.22431	  -7.33531
45008.71634	   3.00000	   0.67072	   1.13897	   0.24625	   1.16528	 -12.19978
45010.80534	   3.00000	   0.53067	   0.98778	   0.26906	   1.02377	 -15.23700
45013.44234	   3.00000	   0.41976	   0.84504	   0.16879	   0.86174	 -11.29551
45016.77334	   3.00000	   0.33183	   0.79774	  -0.03091	   0.79834	   2.21913
45020.97934	   3.00000	   0.26261	   0.90833	  -0.24765	   0.94148	  15.25094
45026.28734	   3.00000	   0.20791	   1.17537	  -0.36441	   1.23057	  17.22520
45032.99234	   3.00000	   0.16452	   1.50591	  -0.28583	   1.53279	  10.74715
45041.46835	   3.00000	   0.13007	   1.76748	   0.01043	   1.76751	  -0.33797
45052.15835	   3.00000	   0.10309	   1.80338	   0.43960	   1.85619	 -13.69937
45065.67235	   3.00000	   0.08153	   1.56877	   0.84084	   1.77990	 -28.19071
45082.77035	   3.00000	   0.06443	   1.18928	   1.05220	   1.58792	 -41.50032
45104.35635	   3.00000	   0.05102	   0.63834	   0.94370	   1.13932	 -55.92444
45131.59935	   3.00000	   0.04042	   0.26675	   0.45782	   0.52986	 -59.77294
45166.09535	   3.00000	   0.03192	   0.25614	  -0.30115	   0.39535	  49.61702
45209.64235	   3.00000	   0.02528	   0.81755	  -1.03500	   1.31894	  51.69448
45264.70736	   3.00000	   0.01999	   1.91474	  -1.29491	   2.31150	  34.06989
60708.87022	   4.00000	20004.45300	   0.39231	  -0.03390	   0.39377	   4.93836
60709.01322	   4.00000	15829.12600	   0.39760	  -0.01403	   0.39785	   2.02083
60709.15522	   4.00000	12516.70300	   0.40523	   0.00024	   0.40523	  -0.03349
60709.29722	   4.00000	9909.44240	   0.41150	   0.01413	   0.41175	  -1.96638
60709.46122	   4.00000	7835.48000	   0.41920	   0.02707	   0.42008	  -3.69444
60709.66222	   4.00000	6217.24610	   0.42734	   0.03541	   0.42880	  -4.73633
60709.90022	   4.00000	4905.29100	   0.43682	   0.04527	   0.43915	  -5.91626
60710.13922	   4.00000	3881.27370	   0.44357	   0.05213	   0.44663	  -6.70266
60710.37722	   4.00000	3070.98270	   0.45564	   0.06033	   0.45962	  -7.54287
60710.61522	   4.00000	2430.77780	   0.46659	   0.06805	   0.47153	  -8.29826
60710.85322	   4.00000	1923.15370	   0.47462	   0.07488	   0.48049	  -8.96595
60711.09122	   4.00000	1522.43580	   0.48466	   0.08099	   0.49139	  -9.48691
60711.32922	   4.00000	1203.84460	   0.49695	   0.08849	   0.50477	 -10.09684
60711.56822	   4.00000	 952.86591	   0.51217	   0.09559	   0.52101	 -10.57208
60711.80622	   4.00000	 754.27557	   0.52970	   0.10217	   0.53946	 -10.91746
60712.04322	   4.00000	 596.71857	   0.54628	   0.10848	   0.55694	 -11.23133
60712.28122	   4.00000	 471.96338	   0.56228	   0.11726	   0.57438	 -11.78008
60712.52022	   4.00000	 373.20856	   0.58040	   0.12177	   0.59303	 -11.84939
60712.75822	   4.00000	 295.47278	   0.60078	   0.12850	   0.61437	 -12.07256
60712.99722	   4.00000	 233.87738	   0.62049	   0.13596	   0.63521	 -12.35911
60713.23522	   4.00000	 185.05922	   0.64165	   0.14018	   0.65678	 -12.32390
60713.47122	   4.00000	 146.35823	   0.66404	   0.14641	   0.67999	 -12.43381
60713.70722	   4.00000	 115.77804	   0.68699	   0.15512	   0.70428	 -12.72426
60713.94222	   4.00000	  91.67210	   0.71356	   0.16046	   0.73138	 -12.67338
60714.18722	   4.00000	  72.51701	   0.73484	   0.16773	   0.75373	 -12.85756
60714.41622	   4.00000	  57.36816	   0.76085	   0.16720	   0.77900	 -12.39416
60714.65322	   4.00000	  45.36290	   0.78578	   0.17199	   0.80438	 -12.34635
60714.88522	   4.00000	  35.93134	   0.82649	   0.18025	   0.84592	 -12.30280
