time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
13841.71118	   1.00000	20004.45300	   0.29643	  -0.01761	   0.29695	   3.40023
13841.85318	   1.00000	15829.12600	   0.30391	  -0.00063	   0.30391	   0.11902
13841.99518	   1.00000	12516.70300	   0.31181	   0.01784	   0.31232	  -3.27503
13842.13718	   1.00000	9909.44240	   0.32172	   0.03261	   0.32337	  -5.78755
13842.30118	   1.00000	7835.48000	   0.33242	   0.04572	   0.33555	  -7.83144
13842.50118	   1.00000	6217.24610	   0.34144	   0.05524	   0.34588	  -9.19015
13842.74018	   1.00000	4905.29100	   0.35358	   0.06745	   0.35995	 -10.79983
13842.97818	   1.00000	3881.27370	   0.36647	   0.07701	   0.37448	 -11.86816
13843.21618	   1.00000	3070.98270	   0.37751	   0.08622	   0.38723	 -12.86504
13843.45418	   1.00000	2430.77780	   0.39322	   0.09473	   0.40447	 -13.54468
13843.69218	   1.00000	1923.15370	   0.40808	   0.10502	   0.42138	 -14.43224
13843.93018	   1.00000	1522.43580	   0.42542	   0.11434	   0.44052	 -15.04402
13844.16818	   1.00000	1203.84460	   0.44193	   0.12412	   0.45903	 -15.68776
13844.40718	   1.00000	 952.86591	   0.46160	   0.13218	   0.48015	 -15.97943
13844.64518	   1.00000	 754.27557	   0.48105	   0.14211	   0.50161	 -16.45828
13844.88318	   1.00000	 596.71857	   0.50161	   0.15019	   0.52361	 -16.66845
13845.12018	   1.00000	 471.96338	   0.52621	   0.16184	   0.55054	 -17.09562
13845.35918	   1.00000	 373.20856	   0.54916	   0.17197	   0.57545	 -17.38817
13845.59718	   1.00000	 295.47278	   0.57508	   0.18262	   0.60338	 -17.61769
13845.83618	   1.00000	 233.87738	   0.60099	   0.19467	   0.63173	 -17.94841
13846.07418	   1.00000	 185.05922	   0.63080	   0.20720	   0.66396	 -18.18438
13846.31018	   1.00000	 146.35823	   0.66145	   0.21875	   0.69668	 -18.30017
13846.54718	   1.00000	 115.77804	   0.69695	   0.23202	   0.73455	 -18.41336
13846.78118	   1.00000	  91.67210	   0.73055	   0.24256	   0.76976	 -18.36763
13847.02618	   1.00000	  72.51701	   0.76762	   0.25396	   0.80854	 -18.30612
13847.25618	   1.00000	  57.36816	   0.80479	   0.26528	   0.84738	 -18.24353
13847.49218	   1.00000	  45.36290	   0.84419	   0.27768	   0.88869	 -18.20783
13847.72518	   1.00000	  35.93134	   0.88256	   0.29072	   0.92921	 -18.23184
13847.97518	   1.00000	  28.40909	   0.92408	   0.30485	   0.97306	 -18.25740
13848.18918	   1.00000	  22.48202	   0.96776	   0.32230	   1.02001	 -18.41973
13848.45418	   1.00000	  17.79613	   1.01300	   0.34321	   1.06956	 -18.71649
13848.70618	   1.00000	  14.06813	   1.06729	   0.36286	   1.12729	 -18.77700
13848.92218	   1.00000	  11.14480	   1.12030	   0.38584	   1.18488	 -19.00394
13849.18918	   1.00000	   8.81772	   1.18623	   0.40557	   1.25365	 -18.87557
13849.36818	   1.00000	   6.97545	   1.27036	   0.42760	   1.34039	 -18.60317
13849.58618	   1.00000	   5.51730	   1.33308	   0.43574	   1.40249	 -18.10095
13849.85518	   1.00000	   4.36941	   1.42234	   0.44113	   1.48918	 -17.23106
13850.19018	   1.00000	   3.45686	   1.50001	   0.43025	   1.56050	 -16.00467
13850.60918	   1.00000	   2.73547	   1.59021	   0.40873	   1.64190	 -14.41455
13851.13418	   1.00000	   2.16054	   1.67206	   0.39385	   1.71782	 -13.25421
13851.79318	   1.00000	   1.70952	   1.72731	   0.37586	   1.76773	 -12.27619
13852.62218	   1.00000	   1.35352	   1.76680	   0.34871	   1.80088	 -11.16487
13853.66518	   1.00000	   1.07079	   1.79604	   0.31623	   1.82367	  -9.98583
13854.97818	   1.00000	   0.84734	   1.82095	   0.27895	   1.84220	  -8.70944
13856.63418	   1.00000	   0.67072	   1.84978	   0.24378	   1.86577	  -7.50763
13858.72218	   1.00000	   0.53067	   1.89175	   0.21280	   1.90368	  -6.41823
13861.35918	   1.00000	   0.41976	   1.94999	   0.20811	   1.96107	  -6.09181
13864.69018	   1.00000	   0.33183	   2.01351	   0.24082	   2.02786	  -6.82041
13868.89618	   1.00000	   0.26261	   2.05855	   0.31490	   2.08249	  -8.69716
13874.20418	   1.00000	   0.20791	   2.05975	   0.41441	   2.10102	 -11.37563
13880.90818	   1.00000	   0.16452	   2.01445	   0.49704	   2.07486	 -13.86007
13889.38519	   1.00000	   0.13007	   1.95029	   0.52989	   2.02100	 -15.20027
13900.07519	   1.00000	   0.10309	   1.91057	   0.49661	   1.97406	 -14.57044
13913.58919	   1.00000	   0.08153	   1.95680	   0.40070	   1.99741	 -11.57272
13930.68619	   1.00000	   0.06443	   2.12231	   0.30329	   2.14387	  -8.13280
13952.27319	   1.00000	   0.05102	   2.50183	   0.22567	   2.51198	  -5.15421
13979.51519	   1.00000	   0.04042	   3.08851	   0.37483	   3.11117	  -6.91983
14014.01119	   1.00000	   0.03192	   3.72765	   0.91612	   3.83858	 -13.80753
14057.55819	   1.00000	   0.02528	   4.15040	   1.88493	   4.55837	 -24.42543
14112.62320	   1.00000	   0.01999	   4.06261	   3.18676	   5.16336	 -38.11102
29765.98050	   2.00000	20004.45300	   0.30312	  -0.01723	   0.30361	   3.25278
29766.12250	   2.00000	15829.12600	   0.31108	   0.00272	   0.31109	  -0.50171
29766.26450	   2.00000	12516.70300	   0.31851	   0.01951	   0.31911	  -3.50507
29766.40650	   2.00000	9909.44240	   0.32733	   0.03224	   0.32892	  -5.62566
29766.57150	   2.00000	7835.48000	   0.33635	   0.04634	   0.33953	  -7.84496
29766.77150	   2.00000	6217.24610	   0.34613	   0.05833	   0.35101	  -9.56574
29767.00950	   2.00000	4905.29100	   0.35911	   0.06826	   0.36554	 -10.76303
29767.24850	   2.00000	3881.27370	   0.37242	   0.07751	   0.38040	 -11.75686
