time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7161.65811	   1.00000	20004.45300	   0.28660	  -0.01492	   0.28699	   2.98087
7161.80111	   1.00000	15829.12600	   0.29726	   0.00424	   0.29729	  -0.81790
7161.94311	   1.00000	12516.70300	   0.30663	   0.02372	   0.30754	  -4.42402
7162.08511	   1.00000	9909.44240	   0.31612	   0.03993	   0.31863	  -7.19961
7162.24911	   1.00000	7835.48000	   0.32648	   0.05221	   0.33063	  -9.08625
7162.45011	   1.00000	6217.24610	   0.33852	   0.06422	   0.34456	 -10.74127
7162.68811	   1.00000	4905.29100	   0.35192	   0.07558	   0.35994	 -12.12106
7162.92711	   1.00000	3881.27370	   0.36440	   0.08686	   0.37461	 -13.40723
7163.16511	   1.00000	3070.98270	   0.38006	   0.09642	   0.39210	 -14.23493
7163.40311	   1.00000	2430.77780	   0.39688	   0.10624	   0.41085	 -14.98606
7163.64111	   1.00000	1923.15370	   0.41315	   0.11680	   0.42934	 -15.78650
7163.87911	   1.00000	1522.43580	   0.43152	   0.12458	   0.44914	 -16.10341
7164.11711	   1.00000	1203.84460	   0.45083	   0.13346	   0.47017	 -16.49062
7164.35611	   1.00000	 952.86591	   0.47082	   0.14363	   0.49224	 -16.96513
7164.59411	   1.00000	 754.27557	   0.49099	   0.15350	   0.51443	 -17.36043
7164.83111	   1.00000	 596.71857	   0.51523	   0.16226	   0.54018	 -17.48072
7165.06911	   1.00000	 471.96338	   0.53871	   0.17299	   0.56580	 -17.80328
7165.30811	   1.00000	 373.20856	   0.56507	   0.18284	   0.59392	 -17.92975
7165.54611	   1.00000	 295.47278	   0.59171	   0.19541	   0.62314	 -18.27542
7165.78511	   1.00000	 233.87738	   0.62106	   0.20636	   0.65445	 -18.37986
7166.02311	   1.00000	 185.05922	   0.65184	   0.21816	   0.68738	 -18.50427
7166.25911	   1.00000	 146.35823	   0.68572	   0.23156	   0.72376	 -18.65908
7166.49611	   1.00000	 115.77804	   0.72243	   0.24353	   0.76237	 -18.62894
7166.73011	   1.00000	  91.67210	   0.75922	   0.25562	   0.80110	 -18.60788
7166.97511	   1.00000	  72.51701	   0.80050	   0.26761	   0.84404	 -18.48486
7167.20411	   1.00000	  57.36816	   0.84252	   0.27620	   0.88664	 -18.15053
7167.44111	   1.00000	  45.36290	   0.88536	   0.28523	   0.93017	 -17.85700
7167.67311	   1.00000	  35.93134	   0.92620	   0.29317	   0.97149	 -17.56420
7167.92411	   1.00000	  28.40909	   0.96637	   0.30278	   1.01270	 -17.39688
7168.13811	   1.00000	  22.48202	   1.00821	   0.31522	   1.05634	 -17.36191
7168.40311	   1.00000	  17.79613	   1.04901	   0.32912	   1.09943	 -17.41911
7168.65511	   1.00000	  14.06813	   1.09193	   0.35107	   1.14698	 -17.82328
7168.87111	   1.00000	  11.14480	   1.13746	   0.37663	   1.19819	 -18.32027
7169.13811	   1.00000	   8.81772	   1.19193	   0.40692	   1.25948	 -18.84960
7169.31711	   1.00000	   6.97545	   1.24673	   0.43658	   1.32096	 -19.29929
7169.53511	   1.00000	   5.51730	   1.32713	   0.48024	   1.41135	 -19.89327
7169.80411	   1.00000	   4.36941	   1.39909	   0.50400	   1.48710	 -19.81089
7170.13911	   1.00000	   3.45686	   1.51431	   0.53297	   1.60536	 -19.38995
7170.55811	   1.00000	   2.73547	   1.61105	   0.56083	   1.70587	 -19.19362
7171.08311	   1.00000	   2.16054	   1.71979	   0.54764	   1.80488	 -17.66339
7171.74211	   1.00000	   1.70952	   1.83888	   0.52752	   1.91305	 -16.00676
7172.57111	   1.00000	   1.35352	   1.93753	   0.49999	   2.00100	 -14.46992
7173.61411	   1.00000	   1.07079	   2.01846	   0.45379	   2.06885	 -12.67046
7174.92711	   1.00000	   0.84734	   2.08854	   0.40055	   2.12660	 -10.85670
7176.58311	   1.00000	   0.67072	   2.14490	   0.35194	   2.17358	  -9.31811
7178.67211	   1.00000	   0.53067	   2.18787	   0.30883	   2.20956	  -8.03450
7181.30811	   1.00000	   0.41976	   2.21945	   0.27127	   2.23597	  -6.96842
7184.64011	   1.00000	   0.33183	   2.24332	   0.23989	   2.25611	  -6.10375
7188.84511	   1.00000	   0.26261	   2.26333	   0.21468	   2.27349	  -5.41842
7194.15411	   1.00000	   0.20791	   2.28134	   0.19730	   2.28986	  -4.94298
