time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
8859.28252	   1.00000	20004.45300	   0.27156	  -0.01514	   0.27198	   3.19078
8859.42552	   1.00000	15829.12600	   0.28309	   0.00604	   0.28316	  -1.22146
8859.56752	   1.00000	12516.70300	   0.29273	   0.02491	   0.29379	  -4.86360
8859.70952	   1.00000	9909.44240	   0.30313	   0.03965	   0.30572	  -7.45262
8859.87352	   1.00000	7835.48000	   0.31344	   0.05204	   0.31773	  -9.42645
8860.07452	   1.00000	6217.24610	   0.32426	   0.06717	   0.33115	 -11.70336
8860.31252	   1.00000	4905.29100	   0.33903	   0.07872	   0.34805	 -13.07205
8860.55152	   1.00000	3881.27370	   0.35351	   0.08954	   0.36467	 -14.21367
8860.78952	   1.00000	3070.98270	   0.36865	   0.10014	   0.38201	 -15.19686
8861.02752	   1.00000	2430.77780	   0.38489	   0.10966	   0.40020	 -15.90320
8861.26552	   1.00000	1923.15370	   0.40117	   0.11868	   0.41835	 -16.48011
8861.50352	   1.00000	1522.43580	   0.42223	   0.12795	   0.44119	 -16.85860
8861.74152	   1.00000	1203.84460	   0.44361	   0.13807	   0.46460	 -17.28888
8861.98052	   1.00000	 952.86591	   0.46343	   0.14665	   0.48608	 -17.56021
8862.21852	   1.00000	 754.27557	   0.48624	   0.15648	   0.51080	 -17.83927
8862.45552	   1.00000	 596.71857	   0.51106	   0.16744	   0.53779	 -18.14038
8862.69352	   1.00000	 471.96338	   0.53574	   0.17626	   0.56399	 -18.21145
8862.93253	   1.00000	 373.20856	   0.56367	   0.18673	   0.59380	 -18.32868
8863.17053	   1.00000	 295.47278	   0.59041	   0.19656	   0.62227	 -18.41412
8863.40953	   1.00000	 233.87738	   0.62188	   0.20617	   0.65516	 -18.34169
8863.64753	   1.00000	 185.05922	   0.65302	   0.21500	   0.68751	 -18.22374
8863.88353	   1.00000	 146.35823	   0.68728	   0.22521	   0.72324	 -18.14318
8864.11953	   1.00000	 115.77804	   0.72115	   0.23463	   0.75836	 -18.02228
8864.35453	   1.00000	  91.67210	   0.75839	   0.24492	   0.79696	 -17.89760
8864.59953	   1.00000	  72.51701	   0.79647	   0.25450	   0.83615	 -17.72079
8864.82853	   1.00000	  57.36816	   0.83885	   0.26132	   0.87861	 -17.30269
8865.06553	   1.00000	  45.36290	   0.87739	   0.26708	   0.91714	 -16.93045
8865.29753	   1.00000	  35.93134	   0.91702	   0.27341	   0.95691	 -16.60208
8865.54753	   1.00000	  28.40909	   0.96046	   0.28002	   1.00045	 -16.25410
8865.76253	   1.00000	  22.48202	   1.00376	   0.28844	   1.04438	 -16.03230
8866.02753	   1.00000	  17.79613	   1.04727	   0.29608	   1.08831	 -15.78649
8866.27953	   1.00000	  14.06813	   1.09878	   0.30311	   1.13983	 -15.42212
8866.49553	   1.00000	  11.14480	   1.14990	   0.30962	   1.19085	 -15.06983
8866.76253	   1.00000	   8.81772	   1.20503	   0.30952	   1.24415	 -14.40535
8866.94053	   1.00000	   6.97545	   1.25994	   0.30991	   1.29749	 -13.81882
8867.15953	   1.00000	   5.51730	   1.31521	   0.29451	   1.34778	 -12.62166
8867.42853	   1.00000	   4.36941	   1.36258	   0.27823	   1.39070	 -11.54080
8867.76353	   1.00000	   3.45686	   1.41569	   0.25546	   1.43855	 -10.22886
8868.18253	   1.00000	   2.73547	   1.45923	   0.23876	   1.47863	  -9.29251
8868.70753	   1.00000	   2.16054	   1.48896	   0.21850	   1.50491	  -8.34831
8869.36653	   1.00000	   1.70952	   1.51137	   0.19559	   1.52398	  -7.37389
8870.19553	   1.00000	   1.35352	   1.53089	   0.17283	   1.54061	  -6.44122
8871.23753	   1.00000	   1.07079	   1.54742	   0.15193	   1.55486	  -5.60763
8872.55153	   1.00000	   0.84734	   1.56599	   0.13274	   1.57160	  -4.84506
8874.20753	   1.00000	   0.67072	   1.58671	   0.12008	   1.59124	  -4.32774
8876.29653	   1.00000	   0.53067	   1.61064	   0.11567	   1.61479	  -4.10769
8878.93253	   1.00000	   0.41976	   1.63073	   0.12543	   1.63555	  -4.39835
8882.26453	   1.00000	   0.33183	   1.63965	   0.14401	   1.64596	  -5.01927
8886.46953	   1.00000	   0.26261	   1.63350	   0.16137	   1.64145	  -5.64173
8891.77753	   1.00000	   0.20791	   1.61756	   0.16800	   1.62626	  -5.92967
8898.48253	   1.00000	   0.16452	   1.60192	   0.15652	   1.60955	  -5.58042
8906.95853	   1.00000	   0.13007	   1.60097	   0.12797	   1.60607	  -4.57006
8917.64853	   1.00000	   0.10309	   1.63122	   0.09302	   1.63387	  -3.26381
8931.16253	   1.00000	   0.08153	   1.70112	   0.07202	   1.70265	  -2.42443
8948.26053	   1.00000	   0.06443	   1.79848	   0.09070	   1.80077	  -2.88707
8969.84653	   1.00000	   0.05102	   1.91728	   0.18380	   1.92607	  -5.47591
8997.08853	   1.00000	   0.04042	   1.98877	   0.36200	   2.02144	 -10.31603
9031.58453	   1.00000	   0.03192	   1.95081	   0.58192	   2.03575	 -16.60977
9075.13154	   1.00000	   0.02528	   1.78607	   0.74873	   1.93666	 -22.74376
9130.19554	   1.00000	   0.01999	   1.54306	   0.77043	   1.72470	 -26.53229
24534.47564	   2.00000	20004.45300	   0.27717	  -0.01202	   0.27743	   2.48299
24534.61864	   2.00000	15829.12600	   0.28657	   0.00676	   0.28665	  -1.35188
24534.76064	   2.00000	12516.70300	   0.29864	   0.02580	   0.29975	  -4.93808
24534.90264	   2.00000	9909.44240	   0.30899	   0.04213	   0.31185	  -7.76367
24535.06664	   2.00000	7835.48000	   0.31960	   0.05711	   0.32467	 -10.13143
24535.26764	   2.00000	6217.24610	   0.33178	   0.06808	   0.33869	 -11.59518
24535.50564	   2.00000	4905.29100	   0.34590	   0.08031	   0.35510	 -13.07184
24535.74364	   2.00000	3881.27370	   0.36062	   0.09107	   0.37194	 -14.17267
24535.98164	   2.00000	3070.98270	   0.37659	   0.10176	   0.39010	 -15.12057
24536.22064	   2.00000	2430.77780	   0.39359	   0.11095	   0.40892	 -15.74240
24536.45864	   2.00000	1923.15370	   0.41070	   0.12300	   0.42872	 -16.67252
24536.69664	   2.00000	1522.43580	   0.43202	   0.13170	   0.45165	 -16.95342
24536.93464	   2.00000	1203.84460	   0.45069	   0.14179	   0.47247	 -17.46440
24537.17364	   2.00000	 952.86591	   0.47423	   0.15383	   0.49856	 -17.97245
24537.41164	   2.00000	 754.27557	   0.49698	   0.16248	   0.52286	 -18.10409
24537.64864	   2.00000	 596.71857	   0.52324	   0.17291	   0.55107	 -18.28696
24537.88664	   2.00000	 471.96338	   0.54985	   0.18077	   0.57881	 -18.19860
24538.12564	   2.00000	 373.20856	   0.57563	   0.19230	   0.60690	 -18.47330
24538.36264	   2.00000	 295.47278	   0.60664	   0.20171	   0.63929	 -18.39213
24538.60264	   2.00000	 233.87738	   0.63673	   0.21100	   0.67078	 -18.33432
24538.84064	   2.00000	 185.05922	   0.66950	   0.22159	   0.70521	 -18.31338
24539.07664	   2.00000	 146.35823	   0.70365	   0.23193	   0.74089	 -18.24309
24539.31264	   2.00000	 115.77804	   0.73953	   0.23973	   0.77741	 -17.96088
24539.54764	   2.00000	  91.67210	   0.77764	   0.24792	   0.81620	 -17.68279
24539.79264	   2.00000	  72.51701	   0.81599	   0.25701	   0.85551	 -17.48253
24540.02164	   2.00000	  57.36816	   0.85625	   0.26438	   0.89614	 -17.15902
24540.25864	   2.00000	  45.36290	   0.89851	   0.27287	   0.93903	 -16.89326
24540.49064	   2.00000	  35.93134	   0.93903	   0.28019	   0.97994	 -16.61418
24540.74064	   2.00000	  28.40909	   0.98241	   0.28599	   1.02319	 -16.23076
24540.95564	   2.00000	  22.48202	   1.02562	   0.29402	   1.06693	 -15.99628
24541.22064	   2.00000	  17.79613	   1.07269	   0.30034	   1.11395	 -15.64169
24541.47264	   2.00000	  14.06813	   1.12176	   0.30757	   1.16316	 -15.33302
24541.68864	   2.00000	  11.14480	   1.17478	   0.31275	   1.21570	 -14.90750
24541.95564	   2.00000	   8.81772	   1.22888	   0.31251	   1.26799	 -14.26802
24542.13364	   2.00000	   6.97545	   1.28346	   0.30614	   1.31946	 -13.41574
24542.35164	   2.00000	   5.51730	   1.34233	   0.29789	   1.37499	 -12.51239
24542.62164	   2.00000	   4.36941	   1.38843	   0.28208	   1.41679	 -11.48423
24542.95664	   2.00000	   3.45686	   1.43893	   0.26102	   1.46242	 -10.28163
24543.37464	   2.00000	   2.73547	   1.47612	   0.23756	   1.49511	  -9.14258
24543.89964	   2.00000	   2.16054	   1.51239	   0.20952	   1.52683	  -7.88739
24544.55964	   2.00000	   1.70952	   1.54441	   0.18883	   1.55591	  -6.97068
24545.38764	   2.00000	   1.35352	   1.56951	   0.17445	   1.57918	  -6.34221
24546.43064	   2.00000	   1.07079	   1.58623	   0.16444	   1.59473	  -5.91864
