time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
15747.40125	   1.00000	20004.45300	   0.40511	  -0.02774	   0.40606	   3.91746
15747.54425	   1.00000	15829.12600	   0.41137	  -0.01052	   0.41151	   1.46475
15747.68625	   1.00000	12516.70300	   0.41745	   0.00433	   0.41748	  -0.59362
15747.82825	   1.00000	9909.44240	   0.42497	   0.01694	   0.42530	  -2.28268
15747.99225	   1.00000	7835.48000	   0.43232	   0.02861	   0.43327	  -3.78569
15748.19325	   1.00000	6217.24610	   0.44111	   0.03866	   0.44280	  -5.00831
15748.43125	   1.00000	4905.29100	   0.44968	   0.04522	   0.45195	  -5.74275
15748.67025	   1.00000	3881.27370	   0.45798	   0.05462	   0.46122	  -6.80074
15748.90825	   1.00000	3070.98270	   0.46849	   0.06133	   0.47249	  -7.45771
15749.14625	   1.00000	2430.77780	   0.47826	   0.06900	   0.48322	  -8.20949
15749.38425	   1.00000	1923.15370	   0.49138	   0.07635	   0.49728	  -8.83202
15749.62225	   1.00000	1522.43580	   0.50257	   0.08319	   0.50941	  -9.39844
15749.86025	   1.00000	1203.84460	   0.51665	   0.08988	   0.52441	  -9.86886
15750.09925	   1.00000	 952.86591	   0.52948	   0.09671	   0.53824	 -10.35127
15750.33725	   1.00000	 754.27557	   0.54554	   0.10412	   0.55538	 -10.80489
15750.57425	   1.00000	 596.71857	   0.56057	   0.11107	   0.57147	 -11.20749
15750.81225	   1.00000	 471.96338	   0.57763	   0.11803	   0.58957	 -11.54833
15751.05125	   1.00000	 373.20856	   0.59574	   0.12492	   0.60869	 -11.84284
15751.28925	   1.00000	 295.47278	   0.61366	   0.13208	   0.62772	 -12.14666
15751.52825	   1.00000	 233.87738	   0.63367	   0.13908	   0.64875	 -12.37922
15751.76625	   1.00000	 185.05922	   0.65602	   0.14722	   0.67233	 -12.64837
15752.00225	   1.00000	 146.35823	   0.67911	   0.15405	   0.69637	 -12.78087
15752.23925	   1.00000	 115.77804	   0.70185	   0.16080	   0.72003	 -12.90391
15752.47325	   1.00000	  91.67210	   0.72719	   0.16766	   0.74627	 -12.98351
15752.71825	   1.00000	  72.51701	   0.75010	   0.17452	   0.77013	 -13.09762
15752.94725	   1.00000	  57.36816	   0.77705	   0.18080	   0.79781	 -13.09850
15753.18425	   1.00000	  45.36290	   0.80314	   0.18917	   0.82512	 -13.25360
15753.41625	   1.00000	  35.93134	   0.82970	   0.19736	   0.85285	 -13.38029
15753.66725	   1.00000	  28.40909	   0.85908	   0.20963	   0.88429	 -13.71298
15753.88125	   1.00000	  22.48202	   0.89331	   0.22184	   0.92044	 -13.94650
15754.14625	   1.00000	  17.79613	   0.92851	   0.23330	   0.95737	 -14.10446
15754.39825	   1.00000	  14.06813	   0.97202	   0.24497	   1.00242	 -14.14507
15754.61425	   1.00000	  11.14480	   1.01797	   0.25226	   1.04876	 -13.91770
15754.88225	   1.00000	   8.81772	   1.06595	   0.25173	   1.09527	 -13.28748
15755.06025	   1.00000	   6.97545	   1.11418	   0.24708	   1.14125	 -12.50340
15755.27825	   1.00000	   5.51730	   1.16270	   0.23389	   1.18599	 -11.37409
15755.54725	   1.00000	   4.36941	   1.19966	   0.21570	   1.21889	 -10.19311
15755.88225	   1.00000	   3.45686	   1.23755	   0.19349	   1.25259	  -8.88608
15756.30125	   1.00000	   2.73547	   1.26615	   0.17372	   1.27801	  -7.81244
15756.82625	   1.00000	   2.16054	   1.28756	   0.15152	   1.29645	  -6.71166
15757.48525	   1.00000	   1.70952	   1.30634	   0.13153	   1.31294	  -5.74939
15758.31425	   1.00000	   1.35352	   1.31953	   0.11531	   1.32456	  -4.99408
15759.35725	   1.00000	   1.07079	   1.33013	   0.10195	   1.33403	  -4.38310
15760.67125	   1.00000	   0.84734	   1.33801	   0.09070	   1.34108	  -3.87788
15762.32625	   1.00000	   0.67072	   1.34512	   0.08345	   1.34771	  -3.55006
15764.41525	   1.00000	   0.53067	   1.35182	   0.07737	   1.35403	  -3.27581
15767.05225	   1.00000	   0.41976	   1.35787	   0.07623	   1.36000	  -3.21335
15770.38325	   1.00000	   0.33183	   1.36322	   0.07637	   1.36536	  -3.20664
15774.58925	   1.00000	   0.26261	   1.36787	   0.07876	   1.37013	  -3.29519
15779.89725	   1.00000	   0.20791	   1.37507	   0.08283	   1.37756	  -3.44707
15786.60225	   1.00000	   0.16452	   1.38334	   0.09054	   1.38630	  -3.74471
15795.07825	   1.00000	   0.13007	   1.39212	   0.10339	   1.39595	  -4.24756
15805.76825	   1.00000	   0.10309	   1.39926	   0.11850	   1.40427	  -4.84071
15819.28225	   1.00000	   0.08153	   1.40833	   0.13488	   1.41477	  -5.47058
15836.38025	   1.00000	   0.06443	   1.42273	   0.15522	   1.43117	  -6.22649
15857.96625	   1.00000	   0.05102	   1.44364	   0.18114	   1.45496	  -7.15182
15885.20925	   1.00000	   0.04042	   1.46621	   0.21622	   1.48207	  -8.38902
15919.70526	   1.00000	   0.03192	   1.48895	   0.25196	   1.51011	  -9.60452
15963.25226	   1.00000	   0.02528	   1.52001	   0.28312	   1.54615	 -10.55096
