time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
15428.58025	   1.00000	20004.45300	   0.30841	  -0.01514	   0.30878	   2.81055
15428.72325	   1.00000	15829.12600	   0.31570	   0.00553	   0.31575	  -1.00415
15428.86525	   1.00000	12516.70300	   0.32282	   0.02104	   0.32350	  -3.72878
15429.00725	   1.00000	9909.44240	   0.33259	   0.03547	   0.33448	  -6.08740
15429.17125	   1.00000	7835.48000	   0.34361	   0.04944	   0.34714	  -8.18751
15429.37225	   1.00000	6217.24610	   0.35527	   0.06215	   0.36067	  -9.92282
15429.61025	   1.00000	4905.29100	   0.36710	   0.07058	   0.37382	 -10.88341
15429.84825	   1.00000	3881.27370	   0.38082	   0.08153	   0.38945	 -12.08419
15430.08625	   1.00000	3070.98270	   0.39500	   0.08995	   0.40511	 -12.82831
15430.32525	   1.00000	2430.77780	   0.40915	   0.09933	   0.42103	 -13.64621
15430.56325	   1.00000	1923.15370	   0.42507	   0.10941	   0.43893	 -14.43477
15430.80125	   1.00000	1522.43580	   0.44116	   0.11777	   0.45661	 -14.94697
15431.03925	   1.00000	1203.84460	   0.45984	   0.12622	   0.47685	 -15.34827
15431.27825	   1.00000	 952.86591	   0.47989	   0.13511	   0.49854	 -15.72442
15431.51625	   1.00000	 754.27557	   0.50015	   0.14279	   0.52013	 -15.93373
15431.75325	   1.00000	 596.71857	   0.52171	   0.15230	   0.54349	 -16.27417
15431.99125	   1.00000	 471.96338	   0.54304	   0.16249	   0.56683	 -16.65807
15432.23025	   1.00000	 373.20856	   0.56889	   0.17289	   0.59458	 -16.90451
15432.46825	   1.00000	 295.47278	   0.59487	   0.18280	   0.62232	 -17.08207
15432.70725	   1.00000	 233.87738	   0.62247	   0.19363	   0.65189	 -17.27893
15432.94525	   1.00000	 185.05922	   0.65132	   0.20409	   0.68255	 -17.39808
15433.18125	   1.00000	 146.35823	   0.68232	   0.21565	   0.71559	 -17.53930
15433.41725	   1.00000	 115.77804	   0.71716	   0.22859	   0.75272	 -17.67955
15433.65225	   1.00000	  91.67210	   0.75170	   0.23855	   0.78864	 -17.60648
15433.89725	   1.00000	  72.51701	   0.78877	   0.24830	   0.82693	 -17.47361
15434.12625	   1.00000	  57.36816	   0.82952	   0.25673	   0.86834	 -17.19728
15434.36325	   1.00000	  45.36290	   0.86951	   0.26623	   0.90936	 -17.02343
15434.59525	   1.00000	  35.93134	   0.90963	   0.27157	   0.94930	 -16.62293
15434.84525	   1.00000	  28.40909	   0.94965	   0.27725	   0.98930	 -16.27528
15435.06025	   1.00000	  22.48202	   0.99322	   0.28682	   1.03380	 -16.10732
15435.32525	   1.00000	  17.79613	   1.03546	   0.29454	   1.07653	 -15.87839
15435.57725	   1.00000	  14.06813	   1.08335	   0.30458	   1.12535	 -15.70322
15435.79325	   1.00000	  11.14480	   1.13600	   0.31373	   1.17853	 -15.43877
15436.06025	   1.00000	   8.81772	   1.18865	   0.31874	   1.23064	 -15.01075
15436.23925	   1.00000	   6.97545	   1.24700	   0.32581	   1.28886	 -14.64287
15436.45725	   1.00000	   5.51730	   1.30930	   0.31194	   1.34595	 -13.40099
15436.72625	   1.00000	   4.36941	   1.36512	   0.30891	   1.39964	 -12.75040
15437.06125	   1.00000	   3.45686	   1.41962	   0.28456	   1.44786	 -11.33454
15437.48025	   1.00000	   2.73547	   1.47138	   0.26247	   1.49461	 -10.11422
15438.00525	   1.00000	   2.16054	   1.50941	   0.23642	   1.52781	  -8.90195
15438.66425	   1.00000	   1.70952	   1.54275	   0.20597	   1.55644	  -7.60443
15439.49325	   1.00000	   1.35352	   1.56974	   0.18033	   1.58006	  -6.55348
15440.53625	   1.00000	   1.07079	   1.58988	   0.15834	   1.59774	  -5.68729
15441.84925	   1.00000	   0.84734	   1.60428	   0.13920	   1.61031	  -4.95899
15443.50525	   1.00000	   0.67072	   1.61584	   0.12445	   1.62062	  -4.40419
15445.59425	   1.00000	   0.53067	   1.62503	   0.11233	   1.62891	  -3.95434
15448.23125	   1.00000	   0.41976	   1.63339	   0.10374	   1.63669	  -3.63421
15451.56225	   1.00000	   0.33183	   1.64032	   0.09969	   1.64335	  -3.47794
15455.76825	   1.00000	   0.26261	   1.64748	   0.09817	   1.65040	  -3.41002
15461.07625	   1.00000	   0.20791	   1.65559	   0.09972	   1.65859	  -3.44685
15467.78025	   1.00000	   0.16452	   1.66578	   0.10563	   1.66913	  -3.62848
15476.25725	   1.00000	   0.13007	   1.67666	   0.11742	   1.68077	  -4.00606
15486.94725	   1.00000	   0.10309	   1.68612	   0.13562	   1.69157	  -4.59872
15500.46125	   1.00000	   0.08153	   1.69336	   0.15650	   1.70057	  -5.28041
15517.55925	   1.00000	   0.06443	   1.70204	   0.17907	   1.71144	  -6.00585
15539.14525	   1.00000	   0.05102	   1.71825	   0.19937	   1.72978	  -6.61864
15566.38826	   1.00000	   0.04042	   1.74117	   0.22852	   1.75610	  -7.47698
15600.88326	   1.00000	   0.03192	   1.76793	   0.26499	   1.78768	  -8.52454
15644.43126	   1.00000	   0.02528	   1.80252	   0.30185	   1.82762	  -9.50651
15699.49626	   1.00000	   0.01999	   1.85496	   0.34337	   1.88647	 -10.48721
