time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12699.27076	   1.00000	20004.45300	   0.26546	  -0.01633	   0.26596	   3.52014
12699.41376	   1.00000	15829.12600	   0.27469	   0.00194	   0.27469	  -0.40452
12699.55576	   1.00000	12516.70300	   0.28046	   0.02137	   0.28127	  -4.35690
12699.69776	   1.00000	9909.44240	   0.29147	   0.03509	   0.29357	  -6.86456
12699.86176	   1.00000	7835.48000	   0.30112	   0.05009	   0.30526	  -9.44379
12700.06276	   1.00000	6217.24610	   0.31111	   0.06044	   0.31693	 -10.99462
12700.30076	   1.00000	4905.29100	   0.32314	   0.07205	   0.33108	 -12.56988
12700.53976	   1.00000	3881.27370	   0.33718	   0.08280	   0.34719	 -13.79669
12700.77776	   1.00000	3070.98270	   0.35150	   0.09109	   0.36311	 -14.52833
12701.01576	   1.00000	2430.77780	   0.36664	   0.10198	   0.38056	 -15.54399
12701.25376	   1.00000	1923.15370	   0.38254	   0.11295	   0.39886	 -16.44995
12701.49176	   1.00000	1522.43580	   0.39993	   0.12140	   0.41795	 -16.88604
12701.72976	   1.00000	1203.84460	   0.41968	   0.13125	   0.43972	 -17.36632
12701.96876	   1.00000	 952.86591	   0.43805	   0.13949	   0.45972	 -17.66296
12702.20676	   1.00000	 754.27557	   0.45980	   0.14980	   0.48358	 -18.04556
12702.44376	   1.00000	 596.71857	   0.48304	   0.15890	   0.50850	 -18.20877
12702.68176	   1.00000	 471.96338	   0.50697	   0.16838	   0.53420	 -18.37260
12702.92076	   1.00000	 373.20856	   0.53324	   0.17767	   0.56206	 -18.42727
12703.15776	   1.00000	 295.47278	   0.55890	   0.18816	   0.58973	 -18.60637
12703.39776	   1.00000	 233.87738	   0.58912	   0.19891	   0.62179	 -18.65665
12703.63576	   1.00000	 185.05922	   0.61738	   0.20844	   0.65162	 -18.65613
12703.87176	   1.00000	 146.35823	   0.65153	   0.21861	   0.68723	 -18.54812
12704.10776	   1.00000	 115.77804	   0.68638	   0.23003	   0.72390	 -18.52782
12704.34276	   1.00000	  91.67210	   0.72310	   0.23955	   0.76175	 -18.32920
12704.58776	   1.00000	  72.51701	   0.76054	   0.24640	   0.79946	 -17.95112
12704.81676	   1.00000	  57.36816	   0.80120	   0.25339	   0.84032	 -17.55049
12705.05376	   1.00000	  45.36290	   0.84333	   0.25936	   0.88231	 -17.09502
12705.28576	   1.00000	  35.93134	   0.88392	   0.26168	   0.92184	 -16.49114
12705.53576	   1.00000	  28.40909	   0.92648	   0.26585	   0.96387	 -16.01032
12705.75076	   1.00000	  22.48202	   0.97101	   0.26767	   1.00723	 -15.41138
12706.01576	   1.00000	  17.79613	   1.01405	   0.26859	   1.04901	 -14.83526
12706.26776	   1.00000	  14.06813	   1.06101	   0.26628	   1.09392	 -14.08835
12706.48376	   1.00000	  11.14480	   1.10596	   0.26255	   1.13669	 -13.35448
12706.75076	   1.00000	   8.81772	   1.15047	   0.25399	   1.17817	 -12.44953
12706.92876	   1.00000	   6.97545	   1.19543	   0.24433	   1.22014	 -11.55125
12707.14676	   1.00000	   5.51730	   1.23580	   0.22517	   1.25615	 -10.32626
12707.41676	   1.00000	   4.36941	   1.27160	   0.21001	   1.28882	  -9.37800
12707.75176	   1.00000	   3.45686	   1.30194	   0.18899	   1.31558	  -8.25923
12708.16976	   1.00000	   2.73547	   1.33034	   0.16860	   1.34098	  -7.22278
12708.69576	   1.00000	   2.16054	   1.35139	   0.15231	   1.35995	  -6.43050
12709.35476	   1.00000	   1.70952	   1.36726	   0.13589	   1.37399	  -5.67611
