time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
15687.50105	   1.00000	20004.45300	   0.28954	  -0.02335	   0.29048	   4.61007
15687.64405	   1.00000	15829.12600	   0.29528	  -0.00354	   0.29530	   0.68663
15687.78605	   1.00000	12516.70300	   0.30583	   0.01545	   0.30622	  -2.89265
15687.92805	   1.00000	9909.44240	   0.31382	   0.03242	   0.31549	  -5.89791
15688.09205	   1.00000	7835.48000	   0.32439	   0.04449	   0.32743	  -7.80955
15688.29305	   1.00000	6217.24610	   0.33534	   0.05678	   0.34011	  -9.60980
15688.53105	   1.00000	4905.29100	   0.34756	   0.06993	   0.35452	 -11.37588
15688.77005	   1.00000	3881.27370	   0.36088	   0.07938	   0.36951	 -12.40597
15689.00805	   1.00000	3070.98270	   0.37560	   0.09016	   0.38627	 -13.49763
15689.24605	   1.00000	2430.77780	   0.38980	   0.09981	   0.40237	 -14.36233
15689.48405	   1.00000	1923.15370	   0.40554	   0.11091	   0.42043	 -15.29584
15689.72205	   1.00000	1522.43580	   0.42502	   0.11917	   0.44141	 -15.66304
15689.96005	   1.00000	1203.84460	   0.44114	   0.12842	   0.45946	 -16.23083
15690.19905	   1.00000	 952.86591	   0.46096	   0.13842	   0.48130	 -16.71407
15690.43705	   1.00000	 754.27557	   0.48241	   0.14713	   0.50435	 -16.96093
15690.67405	   1.00000	 596.71857	   0.50449	   0.15731	   0.52845	 -17.31802
15690.91205	   1.00000	 471.96338	   0.52817	   0.16906	   0.55457	 -17.74907
15691.15105	   1.00000	 373.20856	   0.55299	   0.17909	   0.58127	 -17.94470
15691.38805	   1.00000	 295.47278	   0.57847	   0.19119	   0.60925	 -18.28966
15691.62805	   1.00000	 233.87738	   0.60764	   0.20410	   0.64100	 -18.56659
15691.86605	   1.00000	 185.05922	   0.63748	   0.21675	   0.67332	 -18.77813
15692.10205	   1.00000	 146.35823	   0.67185	   0.23090	   0.71042	 -18.96703
15692.33805	   1.00000	 115.77804	   0.70735	   0.24613	   0.74895	 -19.18621
15692.57305	   1.00000	  91.67210	   0.74548	   0.25798	   0.78885	 -19.08867
15692.81805	   1.00000	  72.51701	   0.78706	   0.26990	   0.83205	 -18.92762
15693.04705	   1.00000	  57.36816	   0.83005	   0.28131	   0.87642	 -18.72197
15693.28405	   1.00000	  45.36290	   0.87506	   0.28959	   0.92173	 -18.31108
15693.51605	   1.00000	  35.93134	   0.91863	   0.29881	   0.96600	 -18.01846
15693.76705	   1.00000	  28.40909	   0.96360	   0.30812	   1.01166	 -17.73219
15693.98105	   1.00000	  22.48202	   1.00707	   0.31755	   1.05595	 -17.50122
15694.24605	   1.00000	  17.79613	   1.05455	   0.33064	   1.10517	 -17.40794
15694.49805	   1.00000	  14.06813	   1.10424	   0.34397	   1.15657	 -17.30192
15694.71405	   1.00000	  11.14480	   1.15760	   0.35799	   1.21169	 -17.18416
15694.98205	   1.00000	   8.81772	   1.21314	   0.37396	   1.26947	 -17.13230
15695.16005	   1.00000	   6.97545	   1.28258	   0.39298	   1.34143	 -17.03487
15695.37805	   1.00000	   5.51730	   1.35048	   0.39004	   1.40568	 -16.10964
15695.64705	   1.00000	   4.36941	   1.42315	   0.40515	   1.47970	 -15.89070
15695.98205	   1.00000	   3.45686	   1.49505	   0.38949	   1.54495	 -14.60194
15696.40105	   1.00000	   2.73547	   1.57657	   0.37417	   1.62036	 -13.35098
15696.92605	   1.00000	   2.16054	   1.64293	   0.35307	   1.68044	 -12.12852
15697.58505	   1.00000	   1.70952	   1.69827	   0.31831	   1.72785	 -10.61571
15698.41405	   1.00000	   1.35352	   1.74801	   0.28126	   1.77049	  -9.14086
15699.45705	   1.00000	   1.07079	   1.78673	   0.24811	   1.80388	  -7.90576
15700.77005	   1.00000	   0.84734	   1.81485	   0.21794	   1.82789	  -6.84785
15702.42605	   1.00000	   0.67072	   1.83780	   0.19123	   1.84772	  -5.94036
15704.51505	   1.00000	   0.53067	   1.85407	   0.16834	   1.86169	  -5.18803
15707.15105	   1.00000	   0.41976	   1.86910	   0.15123	   1.87521	  -4.62573
15710.48305	   1.00000	   0.33183	   1.88150	   0.14017	   1.88671	  -4.26075
15714.68905	   1.00000	   0.26261	   1.89232	   0.13372	   1.89704	  -4.04193
15719.99705	   1.00000	   0.20791	   1.90135	   0.13054	   1.90583	  -3.92760
15726.70105	   1.00000	   0.16452	   1.91222	   0.13035	   1.91666	  -3.89962
15735.17805	   1.00000	   0.13007	   1.92474	   0.13537	   1.92950	  -4.02301
15745.86805	   1.00000	   0.10309	   1.93732	   0.14769	   1.94295	  -4.35957
15759.38205	   1.00000	   0.08153	   1.94924	   0.16491	   1.95620	  -4.83590
15776.48005	   1.00000	   0.06443	   1.96350	   0.18544	   1.97223	  -5.39527
15798.06605	   1.00000	   0.05102	   1.98339	   0.20632	   1.99409	  -5.93878
15825.30905	   1.00000	   0.04042	   2.01328	   0.23622	   2.02709	  -6.69189
15859.80406	   1.00000	   0.03192	   2.04652	   0.27843	   2.06537	  -7.74761
15903.35206	   1.00000	   0.02528	   2.07967	   0.32207	   2.10446	  -8.80333
15958.41706	   1.00000	   0.01999	   2.12285	   0.36078	   2.15328	  -9.64524
31822.57736	   2.00000	20004.45300	   0.29335	  -0.02339	   0.29428	   4.55845
31822.72036	   2.00000	15829.12600	   0.29995	  -0.00273	   0.29997	   0.52091
31822.86236	   2.00000	12516.70300	   0.30949	   0.01619	   0.30991	  -2.99518
31823.00436	   2.00000	9909.44240	   0.31854	   0.03154	   0.32010	  -5.65475
31823.16836	   2.00000	7835.48000	   0.32899	   0.04436	   0.33197	  -7.67853
31823.36936	   2.00000	6217.24610	   0.33945	   0.05950	   0.34462	  -9.94282
31823.60736	   2.00000	4905.29100	   0.35338	   0.07009	   0.36026	 -11.21824
31823.84636	   2.00000	3881.27370	   0.36511	   0.08149	   0.37409	 -12.58118
31824.08436	   2.00000	3070.98270	   0.38037	   0.09181	   0.39129	 -13.56943
31824.32236	   2.00000	2430.77780	   0.39354	   0.10070	   0.40622	 -14.35344
31824.56036	   2.00000	1923.15370	   0.41177	   0.11162	   0.42663	 -15.16694
31824.79836	   2.00000	1522.43580	   0.42915	   0.12030	   0.44569	 -15.65959
31825.03636	   2.00000	1203.84460	   0.44809	   0.13170	   0.46705	 -16.37900
31825.27536	   2.00000	 952.86591	   0.46674	   0.13963	   0.48717	 -16.65468
31825.51336	   2.00000	 754.27557	   0.48911	   0.14939	   0.51142	 -16.98460
31825.75036	   2.00000	 596.71857	   0.51202	   0.16141	   0.53686	 -17.49723
31825.98836	   2.00000	 471.96338	   0.53647	   0.17219	   0.56343	 -17.79447
31826.22736	   2.00000	 373.20856	   0.56019	   0.18382	   0.58958	 -18.16646
31826.46536	   2.00000	 295.47278	   0.58703	   0.19543	   0.61870	 -18.41321
31826.70436	   2.00000	 233.87738	   0.61718	   0.20520	   0.65040	 -18.39116
31826.94236	   2.00000	 185.05922	   0.64868	   0.22027	   0.68506	 -18.75608
31827.17836	   2.00000	 146.35823	   0.68020	   0.23314	   0.71904	 -18.91940
31827.41536	   2.00000	 115.77804	   0.71689	   0.24740	   0.75838	 -19.03972
31827.64936	   2.00000	  91.67210	   0.75548	   0.25988	   0.79893	 -18.98270
31827.89436	   2.00000	  72.51701	   0.79809	   0.27285	   0.84344	 -18.87451
31828.12336	   2.00000	  57.36816	   0.84113	   0.28528	   0.88819	 -18.73531
31828.36036	   2.00000	  45.36290	   0.88491	   0.29325	   0.93223	 -18.33468
31828.59236	   2.00000	  35.93134	   0.93066	   0.30092	   0.97810	 -17.91800
31828.84336	   2.00000	  28.40909	   0.97510	   0.31100	   1.02349	 -17.68987
31829.05736	   2.00000	  22.48202	   1.02075	   0.32087	   1.07000	 -17.45044
31829.32236	   2.00000	  17.79613	   1.06854	   0.33214	   1.11898	 -17.26717
31829.57436	   2.00000	  14.06813	   1.11540	   0.34589	   1.16779	 -17.22883
31829.79036	   2.00000	  11.14480	   1.16893	   0.36096	   1.22339	 -17.16035
31830.05736	   2.00000	   8.81772	   1.23152	   0.37542	   1.28747	 -16.95344
31830.23636	   2.00000	   6.97545	   1.29454	   0.37863	   1.34878	 -16.30325
31830.45436	   2.00000	   5.51730	   1.36166	   0.39451	   1.41765	 -16.15784
31830.72336	   2.00000	   4.36941	   1.43656	   0.38535	   1.48734	 -15.01575
31831.05836	   2.00000	   3.45686	   1.51541	   0.38522	   1.56360	 -14.26261
31831.47736	   2.00000	   2.73547	   1.57896	   0.36463	   1.62052	 -13.00332
31832.00236	   2.00000	   2.16054	   1.64790	   0.33447	   1.68150	 -11.47324
31832.66136	   2.00000	   1.70952	   1.70530	   0.30488	   1.73234	 -10.13644
31833.49036	   2.00000	   1.35352	   1.74775	   0.27200	   1.76879	  -8.84602
31834.53336	   2.00000	   1.07079	   1.78261	   0.23780	   1.79841	  -7.59844
31835.84736	   2.00000	   0.84734	   1.81036	   0.20657	   1.82211	  -6.50955
31837.50236	   2.00000	   0.67072	   1.83156	   0.18193	   1.84057	  -5.67253
31839.59136	   2.00000	   0.53067	   1.84855	   0.16249	   1.85568	  -5.02357
31842.22736	   2.00000	   0.41976	   1.86104	   0.14703	   1.86684	  -4.51708
31845.55836	   2.00000	   0.33183	   1.87226	   0.13527	   1.87714	  -4.13238
31849.76436	   2.00000	   0.26261	   1.88305	   0.12824	   1.88741	  -3.89580
31855.07236	   2.00000	   0.20791	   1.89390	   0.12668	   1.89813	  -3.82670
31861.77636	   2.00000	   0.16452	   1.90360	   0.13045	   1.90807	  -3.92023
31870.25336	   2.00000	   0.13007	   1.91242	   0.13788	   1.91739	  -4.12369
31880.94336	   2.00000	   0.10309	   1.92363	   0.14681	   1.92923	  -4.36421
