time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
15532.46125	   1.00000	20004.45300	   0.28271	  -0.01560	   0.28314	   3.15739
15532.60425	   1.00000	15829.12600	   0.29153	   0.00254	   0.29154	  -0.49986
15532.74625	   1.00000	12516.70300	   0.29794	   0.01919	   0.29856	  -3.68567
15532.88825	   1.00000	9909.44240	   0.30711	   0.03439	   0.30903	  -6.38971
15533.05225	   1.00000	7835.48000	   0.31650	   0.04799	   0.32012	  -8.62125
15533.25325	   1.00000	6217.24610	   0.32831	   0.05792	   0.33338	 -10.00445
15533.49125	   1.00000	4905.29100	   0.34046	   0.06951	   0.34749	 -11.53989
15533.72925	   1.00000	3881.27370	   0.35166	   0.07946	   0.36053	 -12.73179
15533.96825	   1.00000	3070.98270	   0.36574	   0.08987	   0.37662	 -13.80468
15534.20625	   1.00000	2430.77780	   0.38055	   0.09940	   0.39332	 -14.63930
15534.44425	   1.00000	1923.15370	   0.39575	   0.10776	   0.41016	 -15.23253
15534.68225	   1.00000	1522.43580	   0.41282	   0.11764	   0.42925	 -15.90622
15534.92025	   1.00000	1203.84460	   0.43210	   0.12773	   0.45059	 -16.46708
15535.15925	   1.00000	 952.86591	   0.45094	   0.13663	   0.47119	 -16.85570
15535.39725	   1.00000	 754.27557	   0.47051	   0.14565	   0.49254	 -17.20061
15535.63425	   1.00000	 596.71857	   0.49402	   0.15487	   0.51772	 -17.40547
15535.87225	   1.00000	 471.96338	   0.51653	   0.16494	   0.54222	 -17.70933
15536.11125	   1.00000	 373.20856	   0.54032	   0.17693	   0.56855	 -18.13111
15536.34925	   1.00000	 295.47278	   0.56715	   0.18715	   0.59724	 -18.26194
15536.58825	   1.00000	 233.87738	   0.59422	   0.19859	   0.62652	 -18.47945
15536.82625	   1.00000	 185.05922	   0.62491	   0.21226	   0.65997	 -18.76080
15537.06225	   1.00000	 146.35823	   0.65704	   0.22334	   0.69396	 -18.77367
15537.29825	   1.00000	 115.77804	   0.69281	   0.23694	   0.73221	 -18.88092
15537.53325	   1.00000	  91.67210	   0.72971	   0.24921	   0.77110	 -18.85610
15537.77825	   1.00000	  72.51701	   0.76710	   0.26034	   0.81008	 -18.74645
15538.00725	   1.00000	  57.36816	   0.80963	   0.27081	   0.85372	 -18.49448
15538.24425	   1.00000	  45.36290	   0.85227	   0.27909	   0.89680	 -18.13215
15538.47625	   1.00000	  35.93134	   0.89401	   0.28735	   0.93905	 -17.81805
15538.72725	   1.00000	  28.40909	   0.93466	   0.29573	   0.98033	 -17.55760
15538.94125	   1.00000	  22.48202	   0.97810	   0.30748	   1.02529	 -17.45134
15539.20625	   1.00000	  17.79613	   1.02282	   0.32006	   1.07172	 -17.37578
15539.45825	   1.00000	  14.06813	   1.06547	   0.33398	   1.11659	 -17.40419
15539.67425	   1.00000	  11.14480	   1.11614	   0.35032	   1.16982	 -17.42542
15539.94125	   1.00000	   8.81772	   1.17135	   0.37218	   1.22905	 -17.62689
15540.12025	   1.00000	   6.97545	   1.23986	   0.38360	   1.29785	 -17.19146
15540.33825	   1.00000	   5.51730	   1.29674	   0.40281	   1.35786	 -17.25641
15540.60725	   1.00000	   4.36941	   1.38189	   0.40761	   1.44075	 -16.43416
15540.94225	   1.00000	   3.45686	   1.45643	   0.41869	   1.51542	 -16.03855
15541.36125	   1.00000	   2.73547	   1.53315	   0.40046	   1.58459	 -14.63872
15541.88625	   1.00000	   2.16054	   1.61599	   0.37906	   1.65986	 -13.20120
15542.54525	   1.00000	   1.70952	   1.68148	   0.35373	   1.71828	 -11.87999
15543.37325	   1.00000	   1.35352	   1.73472	   0.31749	   1.76353	 -10.37151
15544.41625	   1.00000	   1.07079	   1.78162	   0.27964	   1.80343	  -8.92029
15545.73025	   1.00000	   0.84734	   1.81807	   0.24546	   1.83457	  -7.68907
15547.38625	   1.00000	   0.67072	   1.84578	   0.21492	   1.85825	  -6.64146
15549.47525	   1.00000	   0.53067	   1.86524	   0.19046	   1.87494	  -5.83042
15552.11125	   1.00000	   0.41976	   1.88177	   0.16923	   1.88936	  -5.13901
15555.44325	   1.00000	   0.33183	   1.89634	   0.15409	   1.90259	  -4.64536
15559.64825	   1.00000	   0.26261	   1.90922	   0.14507	   1.91473	  -4.34520
15564.95725	   1.00000	   0.20791	   1.92029	   0.14220	   1.92555	  -4.23522
15571.66125	   1.00000	   0.16452	   1.93000	   0.14310	   1.93530	  -4.24043
15580.13825	   1.00000	   0.13007	   1.93998	   0.14734	   1.94556	  -4.34338
15590.82825	   1.00000	   0.10309	   1.95305	   0.15527	   1.95921	  -4.54558
15604.34225	   1.00000	   0.08153	   1.96948	   0.17090	   1.97688	  -4.95950
15621.43925	   1.00000	   0.06443	   1.98756	   0.19507	   1.99711	  -5.60522
15643.02625	   1.00000	   0.05102	   2.00288	   0.22307	   2.01526	  -6.35513
15670.26825	   1.00000	   0.04042	   2.02577	   0.25168	   2.04134	  -7.08211
15704.76426	   1.00000	   0.03192	   2.06259	   0.28749	   2.08253	  -7.93508
15748.31126	   1.00000	   0.02528	   2.10708	   0.33797	   2.13401	  -9.11243
15803.37726	   1.00000	   0.01999	   2.15191	   0.39827	   2.18845	 -10.48544
31411.63116	   2.00000	20004.45300	   0.28604	  -0.01436	   0.28640	   2.87367
31411.77416	   2.00000	15829.12600	   0.29309	   0.00503	   0.29313	  -0.98265
31411.91616	   2.00000	12516.70300	   0.30068	   0.02137	   0.30143	  -4.06542
31412.05816	   2.00000	9909.44240	   0.30950	   0.03550	   0.31153	  -6.54343
