time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7791.94632	   1.00000	20004.45300	   0.40010	  -0.02804	   0.40108	   4.00871
7792.08932	   1.00000	15829.12600	   0.40805	  -0.01134	   0.40821	   1.59230
7792.23132	   1.00000	12516.70300	   0.41420	   0.00455	   0.41422	  -0.62903
7792.37332	   1.00000	9909.44240	   0.42085	   0.01776	   0.42123	  -2.41701
7792.53732	   1.00000	7835.48000	   0.42950	   0.02812	   0.43042	  -3.74616
7792.73832	   1.00000	6217.24610	   0.43687	   0.03765	   0.43849	  -4.92596
7792.97632	   1.00000	4905.29100	   0.44554	   0.04663	   0.44797	  -5.97506
7793.21532	   1.00000	3881.27370	   0.45646	   0.05419	   0.45966	  -6.76996
7793.45332	   1.00000	3070.98270	   0.46376	   0.06157	   0.46783	  -7.56302
7793.69132	   1.00000	2430.77780	   0.47457	   0.06846	   0.47949	  -8.20862
7793.92932	   1.00000	1923.15370	   0.48671	   0.07456	   0.49238	  -8.70956
7794.16732	   1.00000	1522.43580	   0.49887	   0.08252	   0.50565	  -9.39232
7794.40532	   1.00000	1203.84460	   0.51136	   0.08998	   0.51922	  -9.98020
7794.64432	   1.00000	 952.86591	   0.52341	   0.09752	   0.53241	 -10.55408
7794.88232	   1.00000	 754.27557	   0.54032	   0.10272	   0.55000	 -10.76393
7795.11932	   1.00000	 596.71857	   0.55478	   0.11011	   0.56560	 -11.22584
7795.35732	   1.00000	 471.96338	   0.57387	   0.11907	   0.58609	 -11.72188
7795.59632	   1.00000	 373.20856	   0.59145	   0.12421	   0.60435	 -11.86020
7795.83432	   1.00000	 295.47278	   0.60979	   0.13248	   0.62401	 -12.25722
7796.07332	   1.00000	 233.87738	   0.63087	   0.14019	   0.64626	 -12.52859
7796.31132	   1.00000	 185.05922	   0.65072	   0.14707	   0.66714	 -12.73564
7796.54732	   1.00000	 146.35823	   0.67347	   0.15235	   0.69048	 -12.74679
7796.78432	   1.00000	 115.77804	   0.69675	   0.16074	   0.71505	 -12.99053
7797.01832	   1.00000	  91.67210	   0.71983	   0.16725	   0.73900	 -13.08060
7797.26332	   1.00000	  72.51701	   0.74638	   0.17199	   0.76594	 -12.97644
7797.49232	   1.00000	  57.36816	   0.77434	   0.17968	   0.79492	 -13.06375
7797.72932	   1.00000	  45.36290	   0.80098	   0.18779	   0.82270	 -13.19483
7797.96132	   1.00000	  35.93134	   0.82534	   0.19654	   0.84842	 -13.39416
7798.21232	   1.00000	  28.40909	   0.85753	   0.20466	   0.88161	 -13.42299
7798.42632	   1.00000	  22.48202	   0.88795	   0.21587	   0.91381	 -13.66382
7798.69132	   1.00000	  17.79613	   0.92255	   0.22884	   0.95051	 -13.93090
7798.94332	   1.00000	  14.06813	   0.97447	   0.23783	   1.00307	 -13.71544
7799.15932	   1.00000	  11.14480	   1.00899	   0.23765	   1.03660	 -13.25363
7799.42632	   1.00000	   8.81772	   1.06575	   0.23321	   1.09097	 -12.34333
7799.60532	   1.00000	   6.97545	   1.10956	   0.23805	   1.13481	 -12.10913
7799.82332	   1.00000	   5.51730	   1.13699	   0.21510	   1.15715	 -10.71309
7800.09232	   1.00000	   4.36941	   1.17116	   0.18355	   1.18545	  -8.90712
7800.42732	   1.00000	   3.45686	   1.21915	   0.15392	   1.22883	  -7.19575
7800.84632	   1.00000	   2.73547	   1.25802	   0.14814	   1.26671	  -6.71590
7801.37132	   1.00000	   2.16054	   1.27330	   0.15099	   1.28222	  -6.76250
7802.03032	   1.00000	   1.70952	   1.26460	   0.14555	   1.27295	  -6.56542
