time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
11354.50791	   1.00000	20004.45300	   0.27113	  -0.01700	   0.27166	   3.58860
11354.64991	   1.00000	15829.12600	   0.27886	   0.00587	   0.27892	  -1.20654
11354.79191	   1.00000	12516.70300	   0.28751	   0.02291	   0.28842	  -4.55660
11354.93391	   1.00000	9909.44240	   0.29732	   0.03991	   0.29999	  -7.64504
11355.09891	   1.00000	7835.48000	   0.30917	   0.05415	   0.31387	  -9.93392
11355.29891	   1.00000	6217.24610	   0.32214	   0.06726	   0.32909	 -11.79419
11355.53791	   1.00000	4905.29100	   0.33542	   0.07898	   0.34459	 -13.24988
11355.77591	   1.00000	3881.27370	   0.34829	   0.08751	   0.35912	 -14.10397
11356.01391	   1.00000	3070.98270	   0.36574	   0.09902	   0.37891	 -15.14894
11356.25191	   1.00000	2430.77780	   0.38127	   0.10918	   0.39659	 -15.97921
11356.48991	   1.00000	1923.15370	   0.39959	   0.12076	   0.41744	 -16.81517
11356.72791	   1.00000	1522.43580	   0.41927	   0.12904	   0.43868	 -17.10741
11356.96591	   1.00000	1203.84460	   0.43969	   0.13836	   0.46094	 -17.46738
11357.20491	   1.00000	 952.86591	   0.46071	   0.14703	   0.48360	 -17.69994
11357.44291	   1.00000	 754.27557	   0.48268	   0.15950	   0.50835	 -18.28572
11357.68091	   1.00000	 596.71857	   0.50703	   0.16621	   0.53358	 -18.14940
11357.91791	   1.00000	 471.96338	   0.53326	   0.17536	   0.56135	 -18.20318
11358.15691	   1.00000	 373.20856	   0.55989	   0.18648	   0.59013	 -18.42085
11358.39491	   1.00000	 295.47278	   0.58989	   0.19669	   0.62182	 -18.44063
11358.63391	   1.00000	 233.87738	   0.61825	   0.20568	   0.65156	 -18.40146
11358.87191	   1.00000	 185.05922	   0.64731	   0.21595	   0.68238	 -18.44937
11359.10791	   1.00000	 146.35823	   0.68388	   0.22673	   0.72049	 -18.34203
11359.34491	   1.00000	 115.77804	   0.71816	   0.23438	   0.75544	 -18.07477
11359.57891	   1.00000	  91.67210	   0.75591	   0.24303	   0.79402	 -17.82256
11359.82391	   1.00000	  72.51701	   0.79497	   0.24997	   0.83334	 -17.45557
11360.05391	   1.00000	  57.36816	   0.83289	   0.25637	   0.87145	 -17.10869
11360.28991	   1.00000	  45.36290	   0.87442	   0.26095	   0.91252	 -16.61627
11360.52191	   1.00000	  35.93134	   0.91560	   0.26531	   0.95326	 -16.15976
11360.77291	   1.00000	  28.40909	   0.95816	   0.27085	   0.99570	 -15.78436
11360.98691	   1.00000	  22.48202	   0.99980	   0.27508	   1.03695	 -15.38368
11361.25191	   1.00000	  17.79613	   1.04427	   0.27836	   1.08073	 -14.92573
11361.50391	   1.00000	  14.06813	   1.08803	   0.28055	   1.12362	 -14.45888
11361.71991	   1.00000	  11.14480	   1.13976	   0.27987	   1.17362	 -13.79617
11361.98691	   1.00000	   8.81772	   1.18685	   0.27973	   1.21937	 -13.26210
11362.16491	   1.00000	   6.97545	   1.23860	   0.26804	   1.26727	 -12.21088
11362.38291	   1.00000	   5.51730	   1.28211	   0.25249	   1.30674	 -11.14094
11362.65191	   1.00000	   4.36941	   1.33190	   0.23877	   1.35313	 -10.16357
11362.98691	   1.00000	   3.45686	   1.36515	   0.22230	   1.38313	  -9.24861
11363.40591	   1.00000	   2.73547	   1.39480	   0.19964	   1.40901	  -8.14565
11363.93091	   1.00000	   2.16054	   1.41986	   0.17690	   1.43084	  -7.10175
11364.58991	   1.00000	   1.70952	   1.44107	   0.15441	   1.44932	  -6.11582
11365.41891	   1.00000	   1.35352	   1.46120	   0.13493	   1.46741	  -5.27599
11366.46191	   1.00000	   1.07079	   1.48157	   0.12205	   1.48659	  -4.70952
11367.77491	   1.00000	   0.84734	   1.49885	   0.11809	   1.50349	  -4.50482
11369.43091	   1.00000	   0.67072	   1.51017	   0.11896	   1.51485	  -4.50401
11371.51991	   1.00000	   0.53067	   1.51156	   0.12216	   1.51649	  -4.62061
11374.15691	   1.00000	   0.41976	   1.50850	   0.12108	   1.51335	  -4.58920
11377.48791	   1.00000	   0.33183	   1.50842	   0.11414	   1.51274	  -4.32722
11381.69391	   1.00000	   0.26261	   1.51421	   0.10345	   1.51774	  -3.90846
11387.00191	   1.00000	   0.20791	   1.52960	   0.09549	   1.53258	  -3.57225
11393.70591	   1.00000	   0.16452	   1.55566	   0.09504	   1.55856	  -3.49605
11402.18191	   1.00000	   0.13007	   1.58791	   0.11034	   1.59173	  -3.97486
11412.87291	   1.00000	   0.10309	   1.61611	   0.14176	   1.62231	  -5.01288
11426.38591	   1.00000	   0.08153	   1.63300	   0.18743	   1.64372	  -6.54737
11443.48392	   1.00000	   0.06443	   1.63699	   0.23245	   1.65341	  -8.08192
