time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
7360.17971	   1.00000	20004.45300	   0.36145	  -0.02229	   0.36214	   3.52861
7360.32271	   1.00000	15829.12600	   0.36755	  -0.00385	   0.36757	   0.60065
7360.46471	   1.00000	12516.70300	   0.37587	   0.00832	   0.37596	  -1.26854
7360.60671	   1.00000	9909.44240	   0.38398	   0.01910	   0.38445	  -2.84731
7360.77071	   1.00000	7835.48000	   0.39144	   0.02960	   0.39256	  -4.32499
7360.97171	   1.00000	6217.24610	   0.39879	   0.03906	   0.40069	  -5.59477
7361.20971	   1.00000	4905.29100	   0.40799	   0.04696	   0.41069	  -6.56563
7361.44771	   1.00000	3881.27370	   0.41531	   0.05382	   0.41878	  -7.38374
7361.68571	   1.00000	3070.98270	   0.42490	   0.05892	   0.42896	  -7.89461
7361.92471	   1.00000	2430.77780	   0.43624	   0.06605	   0.44121	  -8.60911
7362.16271	   1.00000	1923.15370	   0.44677	   0.07192	   0.45252	  -9.14437
7362.40071	   1.00000	1522.43580	   0.45928	   0.07928	   0.46607	  -9.79358
7362.63871	   1.00000	1203.84460	   0.47014	   0.08527	   0.47781	 -10.27992
7362.87771	   1.00000	 952.86591	   0.48509	   0.09218	   0.49377	 -10.75936
7363.11571	   1.00000	 754.27557	   0.49741	   0.09753	   0.50688	 -11.09404
7363.35271	   1.00000	 596.71857	   0.51305	   0.10287	   0.52326	 -11.33756
7363.59071	   1.00000	 471.96338	   0.52930	   0.10950	   0.54051	 -11.68837
7363.82971	   1.00000	 373.20856	   0.54509	   0.11503	   0.55709	 -11.91627
7364.06671	   1.00000	 295.47278	   0.56392	   0.12185	   0.57693	 -12.19253
7364.30671	   1.00000	 233.87738	   0.58100	   0.12912	   0.59518	 -12.53006
7364.54471	   1.00000	 185.05922	   0.60116	   0.13322	   0.61575	 -12.49493
7364.78071	   1.00000	 146.35823	   0.62100	   0.13916	   0.63640	 -12.63041
7365.01671	   1.00000	 115.77804	   0.64297	   0.14533	   0.65919	 -12.73665
7365.25171	   1.00000	  91.67210	   0.66487	   0.15225	   0.68208	 -12.89758
7365.49671	   1.00000	  72.51701	   0.68591	   0.15804	   0.70388	 -12.97508
7365.72571	   1.00000	  57.36816	   0.70957	   0.16553	   0.72862	 -13.13098
7365.96271	   1.00000	  45.36290	   0.73235	   0.17235	   0.75236	 -13.24256
7366.19471	   1.00000	  35.93134	   0.75584	   0.18266	   0.77760	 -13.58590
7366.44571	   1.00000	  28.40909	   0.78160	   0.19581	   0.80576	 -14.06459
7366.65971	   1.00000	  22.48202	   0.80965	   0.20810	   0.83597	 -14.41409
7366.92471	   1.00000	  17.79613	   0.84183	   0.22467	   0.87130	 -14.94281
7367.17671	   1.00000	  14.06813	   0.88122	   0.24007	   0.91334	 -15.23903
7367.39271	   1.00000	  11.14480	   0.92557	   0.25204	   0.95927	 -15.23273
7367.66071	   1.00000	   8.81772	   0.97200	   0.26028	   1.00625	 -14.99089
7367.83871	   1.00000	   6.97545	   1.02218	   0.26500	   1.05597	 -14.53369
7368.05671	   1.00000	   5.51730	   1.07531	   0.25537	   1.10521	 -13.35937
7368.32571	   1.00000	   4.36941	   1.12121	   0.24626	   1.14793	 -12.38744
7368.66071	   1.00000	   3.45686	   1.16589	   0.22467	   1.18734	 -10.90744
7369.07971	   1.00000	   2.73547	   1.20489	   0.20544	   1.22228	  -9.67636
7369.60471	   1.00000	   2.16054	   1.23385	   0.18356	   1.24743	  -8.46196
7370.26371	   1.00000	   1.70952	   1.25697	   0.15992	   1.26710	  -7.25074
7371.09271	   1.00000	   1.35352	   1.27709	   0.13999	   1.28474	  -6.25551
7372.13571	   1.00000	   1.07079	   1.29098	   0.12375	   1.29690	  -5.47539
7373.44971	   1.00000	   0.84734	   1.30286	   0.11091	   1.30757	  -4.86573
7375.10471	   1.00000	   0.67072	   1.31126	   0.10004	   1.31507	  -4.36269
7377.19371	   1.00000	   0.53067	   1.31967	   0.09165	   1.32285	  -3.97256
7379.83071	   1.00000	   0.41976	   1.32782	   0.08784	   1.33073	  -3.78479
7383.16171	   1.00000	   0.33183	   1.33463	   0.08708	   1.33747	  -3.73296
7387.36771	   1.00000	   0.26261	   1.34054	   0.08899	   1.34349	  -3.79802
7392.67571	   1.00000	   0.20791	   1.34668	   0.09252	   1.34986	  -3.93036
7399.38071	   1.00000	   0.16452	   1.35543	   0.09784	   1.35896	  -4.12862
7407.85671	   1.00000	   0.13007	   1.36545	   0.10840	   1.36975	  -4.53913
7418.54671	   1.00000	   0.10309	   1.37572	   0.12358	   1.38126	  -5.13297
7432.06071	   1.00000	   0.08153	   1.38540	   0.14072	   1.39253	  -5.79980
7449.15871	   1.00000	   0.06443	   1.40015	   0.16067	   1.40934	  -6.54605
7470.74572	   1.00000	   0.05102	   1.42259	   0.18312	   1.43433	  -7.33503
7497.98772	   1.00000	   0.04042	   1.44975	   0.21679	   1.46587	  -8.50476
7532.48372	   1.00000	   0.03192	   1.47616	   0.25617	   1.49822	  -9.84482
7576.03172	   1.00000	   0.02528	   1.50442	   0.29060	   1.53223	 -10.93284
7631.09672	   1.00000	   0.01999	   1.54724	   0.32116	   1.58022	 -11.72632
23410.19663	   2.00000	20004.45300	   0.37771	  -0.01981	   0.37823	   3.00281
23410.33863	   2.00000	15829.12600	   0.38454	  -0.00337	   0.38455	   0.50199
23410.48063	   2.00000	12516.70300	   0.39271	   0.00931	   0.39282	  -1.35870
23410.62263	   2.00000	9909.44240	   0.39945	   0.02150	   0.40003	  -3.08155
23410.78663	   2.00000	7835.48000	   0.40687	   0.03122	   0.40806	  -4.38845
23410.98763	   2.00000	6217.24610	   0.41532	   0.03875	   0.41712	  -5.33104
23411.22563	   2.00000	4905.29100	   0.42260	   0.04655	   0.42516	  -6.28535
23411.46463	   2.00000	3881.27370	   0.43218	   0.05461	   0.43562	  -7.20141
23411.70263	   2.00000	3070.98270	   0.44363	   0.05893	   0.44752	  -7.56634
23411.94063	   2.00000	2430.77780	   0.45236	   0.06738	   0.45735	  -8.47196
23412.17863	   2.00000	1923.15370	   0.46312	   0.07282	   0.46881	  -8.93577
23412.41663	   2.00000	1522.43580	   0.47479	   0.07938	   0.48138	  -9.49104
23412.65463	   2.00000	1203.84460	   0.48640	   0.08608	   0.49396	 -10.03624
23412.89363	   2.00000	 952.86591	   0.50086	   0.09176	   0.50920	 -10.38197
23413.13163	   2.00000	 754.27557	   0.51572	   0.09639	   0.52466	 -10.58672
23413.36863	   2.00000	 596.71857	   0.53031	   0.10366	   0.54035	 -11.05965
