time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
11432.18711	   1.00000	20004.45300	   0.29223	  -0.01579	   0.29266	   3.09197
11432.32911	   1.00000	15829.12600	   0.29733	   0.00467	   0.29736	  -0.89936
11432.47111	   1.00000	12516.70300	   0.30746	   0.02011	   0.30812	  -3.74157
11432.61311	   1.00000	9909.44240	   0.31728	   0.03579	   0.31929	  -6.43554
11432.77811	   1.00000	7835.48000	   0.32682	   0.04809	   0.33034	  -8.37010
11432.97811	   1.00000	6217.24610	   0.33835	   0.06106	   0.34382	 -10.23029
11433.21711	   1.00000	4905.29100	   0.35012	   0.07284	   0.35762	 -11.75167
11433.45511	   1.00000	3881.27370	   0.36239	   0.08149	   0.37144	 -12.67341
11433.69311	   1.00000	3070.98270	   0.37819	   0.09219	   0.38927	 -13.70003
11433.93111	   1.00000	2430.77780	   0.39312	   0.10154	   0.40602	 -14.48299
11434.16911	   1.00000	1923.15370	   0.40752	   0.10933	   0.42193	 -15.01741
11434.40711	   1.00000	1522.43580	   0.42566	   0.11827	   0.44179	 -15.52859
11434.64511	   1.00000	1203.84460	   0.44637	   0.12781	   0.46431	 -15.97778
11434.88411	   1.00000	 952.86591	   0.46582	   0.13728	   0.48563	 -16.42115
11435.12211	   1.00000	 754.27557	   0.48606	   0.14630	   0.50760	 -16.75126
11435.36011	   1.00000	 596.71857	   0.50957	   0.15431	   0.53242	 -16.84782
11435.59711	   1.00000	 471.96338	   0.53178	   0.16450	   0.55664	 -17.18872
11435.83611	   1.00000	 373.20856	   0.55776	   0.17247	   0.58382	 -17.18316
11436.07411	   1.00000	 295.47278	   0.58375	   0.18303	   0.61177	 -17.40842
11436.31311	   1.00000	 233.87738	   0.61196	   0.19067	   0.64097	 -17.30548
11436.55111	   1.00000	 185.05922	   0.64164	   0.19948	   0.67193	 -17.27012
11436.78711	   1.00000	 146.35823	   0.67208	   0.20748	   0.70338	 -17.15640
11437.02411	   1.00000	 115.77804	   0.70586	   0.21779	   0.73869	 -17.14735
11437.25811	   1.00000	  91.67210	   0.74149	   0.22534	   0.77497	 -16.90415
11437.50311	   1.00000	  72.51701	   0.77512	   0.23269	   0.80929	 -16.70960
11437.73311	   1.00000	  57.36816	   0.81442	   0.23757	   0.84836	 -16.26195
11437.96911	   1.00000	  45.36290	   0.85552	   0.24281	   0.88931	 -15.84458
11438.20211	   1.00000	  35.93134	   0.89552	   0.24588	   0.92866	 -15.35301
11438.45211	   1.00000	  28.40909	   0.93711	   0.24585	   0.96882	 -14.70019
11438.66611	   1.00000	  22.48202	   0.97694	   0.24578	   1.00739	 -14.12116
11438.93111	   1.00000	  17.79613	   1.01930	   0.24295	   1.04785	 -13.40643
11439.18411	   1.00000	  14.06813	   1.06272	   0.23657	   1.08873	 -12.55005
11439.40011	   1.00000	  11.14480	   1.10355	   0.22380	   1.12601	 -11.46395
11439.66711	   1.00000	   8.81772	   1.14229	   0.20856	   1.16118	 -10.34730
11439.84511	   1.00000	   6.97545	   1.17597	   0.19400	   1.19186	  -9.36765
11440.06311	   1.00000	   5.51730	   1.20193	   0.17300	   1.21431	  -8.19076
11440.33211	   1.00000	   4.36941	   1.22738	   0.15428	   1.23704	  -7.16442
11440.66711	   1.00000	   3.45686	   1.24775	   0.13383	   1.25490	  -6.12182
11441.08611	   1.00000	   2.73547	   1.26865	   0.12103	   1.27441	  -5.44946
11441.61111	   1.00000	   2.16054	   1.27977	   0.11298	   1.28475	  -5.04495
11442.27011	   1.00000	   1.70952	   1.28580	   0.10505	   1.29008	  -4.67051
11443.09911	   1.00000	   1.35352	   1.29027	   0.09593	   1.29383	  -4.25227
11444.14211	   1.00000	   1.07079	   1.29637	   0.08577	   1.29920	  -3.78507
11445.45611	   1.00000	   0.84734	   1.30495	   0.07593	   1.30715	  -3.33008
11447.11111	   1.00000	   0.67072	   1.31782	   0.07003	   1.31967	  -3.04181
11449.20011	   1.00000	   0.53067	   1.33489	   0.06952	   1.33669	  -2.98115
11451.83711	   1.00000	   0.41976	   1.35206	   0.07840	   1.35434	  -3.31848
11455.16811	   1.00000	   0.33183	   1.36265	   0.09615	   1.36604	  -4.03616
11459.37411	   1.00000	   0.26261	   1.36255	   0.11556	   1.36744	  -4.84792
11464.68211	   1.00000	   0.20791	   1.35523	   0.12826	   1.36128	  -5.40636
11471.38711	   1.00000	   0.16452	   1.34792	   0.13220	   1.35439	  -5.60145
11479.86311	   1.00000	   0.13007	   1.34936	   0.12800	   1.35541	  -5.41902
11490.55311	   1.00000	   0.10309	   1.36428	   0.12411	   1.36991	  -5.19792
11504.06711	   1.00000	   0.08153	   1.39191	   0.12793	   1.39778	  -5.25113
11521.16511	   1.00000	   0.06443	   1.42698	   0.14712	   1.43454	  -5.88613
11542.75112	   1.00000	   0.05102	   1.46932	   0.18188	   1.48053	  -7.05660
11569.99412	   1.00000	   0.04042	   1.50766	   0.24033	   1.52670	  -9.05709
11604.48912	   1.00000	   0.03192	   1.52830	   0.31291	   1.56000	 -11.57098
11648.03712	   1.00000	   0.02528	   1.53086	   0.37929	   1.57715	 -13.91542
11703.10212	   1.00000	   0.01999	   1.53333	   0.42614	   1.59145	 -15.53173
27192.63423	   2.00000	20004.45300	   0.29511	  -0.01629	   0.29556	   3.15962
27192.77623	   2.00000	15829.12600	   0.30145	   0.00419	   0.30148	  -0.79687
27192.91823	   2.00000	12516.70300	   0.30969	   0.02241	   0.31050	  -4.13964
27193.06023	   2.00000	9909.44240	   0.31985	   0.03571	   0.32184	  -6.37108
27193.22523	   2.00000	7835.48000	   0.33044	   0.04896	   0.33405	  -8.42813
27193.42523	   2.00000	6217.24610	   0.34068	   0.06052	   0.34601	 -10.07311
27193.66323	   2.00000	4905.29100	   0.35421	   0.07318	   0.36169	 -11.67391
27193.90223	   2.00000	3881.27370	   0.36755	   0.08228	   0.37665	 -12.61837
27194.14023	   2.00000	3070.98270	   0.38172	   0.09161	   0.39256	 -13.49604
27194.37823	   2.00000	2430.77780	   0.39661	   0.10234	   0.40960	 -14.46915
27194.61623	   2.00000	1923.15370	   0.41403	   0.11077	   0.42860	 -14.97786
27194.85423	   2.00000	1522.43580	   0.43228	   0.12115	   0.44893	 -15.65559
27195.09223	   2.00000	1203.84460	   0.45059	   0.13040	   0.46908	 -16.14012
27195.33123	   2.00000	 952.86591	   0.47018	   0.13850	   0.49015	 -16.41360
27195.56823	   2.00000	 754.27557	   0.49169	   0.14727	   0.51327	 -16.67391
27195.80623	   2.00000	 596.71857	   0.51585	   0.15616	   0.53897	 -16.84221
27196.04323	   2.00000	 471.96338	   0.53910	   0.16488	   0.56375	 -17.00649
27196.28223	   2.00000	 373.20856	   0.56389	   0.17431	   0.59022	 -17.17729
27196.52023	   2.00000	 295.47278	   0.59046	   0.18391	   0.61844	 -17.30000
27196.75923	   2.00000	 233.87738	   0.61875	   0.19370	   0.64836	 -17.38262
27196.99723	   2.00000	 185.05922	   0.64852	   0.20064	   0.67885	 -17.19102
27197.23323	   2.00000	 146.35823	   0.68033	   0.21103	   0.71231	 -17.23333
27197.47023	   2.00000	 115.77804	   0.71212	   0.21895	   0.74502	 -17.09059
27197.70423	   2.00000	  91.67210	   0.74818	   0.22641	   0.78168	 -16.83655
27197.94923	   2.00000	  72.51701	   0.78520	   0.23476	   0.81955	 -16.64591
27198.17923	   2.00000	  57.36816	   0.82525	   0.24129	   0.85980	 -16.29787
27198.41523	   2.00000	  45.36290	   0.86278	   0.24528	   0.89697	 -15.86990
27198.64723	   2.00000	  35.93134	   0.90068	   0.24627	   0.93374	 -15.29257
27198.89823	   2.00000	  28.40909	   0.94471	   0.25048	   0.97736	 -14.84965
27199.11223	   2.00000	  22.48202	   0.98616	   0.24986	   1.01732	 -14.21789
27199.37723	   2.00000	  17.79613	   1.02984	   0.24601	   1.05881	 -13.43508
27199.62923	   2.00000	  14.06813	   1.07259	   0.24085	   1.09930	 -12.65609
27199.84523	   2.00000	  11.14480	   1.11440	   0.22855	   1.13760	 -11.59012
27200.11323	   2.00000	   8.81772	   1.15559	   0.21474	   1.17537	 -10.52711
27200.29123	   2.00000	   6.97545	   1.18711	   0.19692	   1.20333	  -9.41877
27200.50923	   2.00000	   5.51730	   1.21576	   0.17806	   1.22873	  -8.33243
27200.77823	   2.00000	   4.36941	   1.24165	   0.15579	   1.25138	  -7.15159
27201.11423	   2.00000	   3.45686	   1.26606	   0.13969	   1.27374	  -6.29639
27201.53223	   2.00000	   2.73547	   1.28070	   0.12834	   1.28712	  -5.72254
27202.05723	   2.00000	   2.16054	   1.29041	   0.11640	   1.29564	  -5.15458
27202.71623	   2.00000	   1.70952	   1.29750	   0.10411	   1.30167	  -4.58749
27203.54523	   2.00000	   1.35352	   1.30551	   0.09257	   1.30879	  -4.05599
27204.58823	   2.00000	   1.07079	   1.31553	   0.08160	   1.31806	  -3.54961
27205.90123	   2.00000	   0.84734	   1.32892	   0.07417	   1.33098	  -3.19459
27207.55723	   2.00000	   0.67072	   1.34415	   0.07281	   1.34612	  -3.10062
27209.64623	   2.00000	   0.53067	   1.35908	   0.08046	   1.36146	  -3.38803
27212.28223	   2.00000	   0.41976	   1.36671	   0.09521	   1.37002	  -3.98512
27215.61323	   2.00000	   0.33183	   1.36577	   0.10958	   1.37016	  -4.58717
27219.81923	   2.00000	   0.26261	   1.35902	   0.11743	   1.36408	  -4.93837
