time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
13069.48658	   1.00000	20004.45300	   0.27252	  -0.02573	   0.27373	   5.39447
13069.62958	   1.00000	15829.12600	   0.27995	  -0.00265	   0.27996	   0.54233
13069.77158	   1.00000	12516.70300	   0.29086	   0.01448	   0.29122	  -2.85076
13069.91358	   1.00000	9909.44240	   0.29843	   0.03210	   0.30015	  -6.13937
13070.07758	   1.00000	7835.48000	   0.30858	   0.04622	   0.31202	  -8.51795
13070.27858	   1.00000	6217.24610	   0.32057	   0.05799	   0.32577	 -10.25416
13070.51658	   1.00000	4905.29100	   0.33359	   0.07123	   0.34111	 -12.05384
13070.75558	   1.00000	3881.27370	   0.34406	   0.08341	   0.35403	 -13.62655
13070.99358	   1.00000	3070.98270	   0.36092	   0.09335	   0.37279	 -14.50140
13071.23158	   1.00000	2430.77780	   0.37638	   0.10426	   0.39055	 -15.48256
13071.46958	   1.00000	1923.15370	   0.39304	   0.11495	   0.40950	 -16.30206
13071.70758	   1.00000	1522.43580	   0.41151	   0.12306	   0.42951	 -16.64879
13071.94558	   1.00000	1203.84460	   0.43146	   0.13180	   0.45114	 -16.98705
13072.18458	   1.00000	 952.86591	   0.45124	   0.14273	   0.47327	 -17.55235
13072.42258	   1.00000	 754.27557	   0.47350	   0.15199	   0.49730	 -17.79635
13072.65958	   1.00000	 596.71857	   0.49555	   0.16126	   0.52113	 -18.02580
13072.89758	   1.00000	 471.96338	   0.52108	   0.17020	   0.54817	 -18.08817
13073.13658	   1.00000	 373.20856	   0.54844	   0.17889	   0.57688	 -18.06474
13073.37358	   1.00000	 295.47278	   0.57384	   0.18832	   0.60395	 -18.16857
13073.61358	   1.00000	 233.87738	   0.60163	   0.19899	   0.63368	 -18.30148
13073.85158	   1.00000	 185.05922	   0.63328	   0.20807	   0.66659	 -18.18815
13074.08758	   1.00000	 146.35823	   0.66767	   0.21895	   0.70265	 -18.15590
13074.32358	   1.00000	 115.77804	   0.70246	   0.22806	   0.73855	 -17.98691
13074.55858	   1.00000	  91.67210	   0.73764	   0.23362	   0.77376	 -17.57372
13074.80358	   1.00000	  72.51701	   0.77852	   0.24556	   0.81633	 -17.50617
13075.03258	   1.00000	  57.36816	   0.81465	   0.25452	   0.85349	 -17.35005
13075.26958	   1.00000	  45.36290	   0.85768	   0.25982	   0.89616	 -16.85325
13075.50058	   1.00000	  35.93134	   0.90152	   0.25278	   0.93629	 -15.66343
13075.75058	   1.00000	  28.40909	   0.95028	   0.26237	   0.98583	 -15.43498
13075.96558	   1.00000	  22.48202	   0.99611	   0.25746	   1.02884	 -14.49212
13076.23058	   1.00000	  17.79613	   1.03430	   0.24801	   1.06361	 -13.48410
13076.48258	   1.00000	  14.06813	   1.06485	   0.26061	   1.09627	 -13.75227
13076.69858	   1.00000	  11.14480	   1.13022	   0.22756	   1.15290	 -11.38357
13076.96558	   1.00000	   8.81772	   1.16106	   0.25086	   1.18785	 -12.19184
13077.14358	   1.00000	   6.97545	   1.17346	   0.21164	   1.19239	 -10.22367
13077.36258	   1.00000	   5.51730	   1.23202	   0.15815	   1.24213	  -7.31466
13077.63158	   1.00000	   4.36941	   1.30479	   0.15879	   1.31442	  -6.93858
13077.96658	   1.00000	   3.45686	   1.32069	   0.19285	   1.33470	  -8.30772
13078.38558	   1.00000	   2.73547	   1.28356	   0.19745	   1.29866	  -8.74513
13078.91058	   1.00000	   2.16054	   1.24022	   0.14505	   1.24867	  -6.67093
13079.56958	   1.00000	   1.70952	   1.24106	   0.05430	   1.24225	  -2.50512
13080.39858	   1.00000	   1.35352	   1.30871	  -0.02865	   1.30902	   1.25395
13081.44058	   1.00000	   1.07079	   1.42698	  -0.04987	   1.42785	   2.00170
13082.75458	   1.00000	   0.84734	   1.53824	   0.01933	   1.53837	  -0.72014
13084.41058	   1.00000	   0.67072	   1.58453	   0.14527	   1.59118	  -5.23837
13086.49958	   1.00000	   0.53067	   1.51436	   0.30755	   1.54527	 -11.47991
13089.13558	   1.00000	   0.41976	   1.33048	   0.38914	   1.38622	 -16.30317
13092.46758	   1.00000	   0.33183	   1.11232	   0.31715	   1.15665	 -15.91420
13096.67358	   1.00000	   0.26261	   0.97922	   0.08922	   0.98328	  -5.20628
13101.98158	   1.00000	   0.20791	   1.03382	  -0.21332	   1.05560	  11.65913
13108.68558	   1.00000	   0.16452	   1.30585	  -0.44695	   1.38022	  18.89441
13117.16258	   1.00000	   0.13007	   1.72362	  -0.46880	   1.78624	  15.21550
13127.85258	   1.00000	   0.10309	   2.11737	  -0.20763	   2.12752	   5.60052
13141.36658	   1.00000	   0.08153	   2.30259	   0.27611	   2.31909	  -6.83787
13158.46358	   1.00000	   0.06443	   2.22533	   0.75674	   2.35048	 -18.78086
13180.05058	   1.00000	   0.05102	   1.79572	   1.18907	   2.15372	 -33.51127
13207.29258	   1.00000	   0.04042	   1.15696	   1.28751	   1.73097	 -48.05720
13241.78858	   1.00000	   0.03192	   0.51848	   0.95170	   1.08376	 -61.41884
13285.33559	   1.00000	   0.02528	   0.20004	   0.14593	   0.24762	 -36.11081
13340.40159	   1.00000	   0.01999	   0.58718	  -0.86511	   1.04556	  55.83406
29249.34049	   2.00000	20004.45300	   0.27562	  -0.02430	   0.27669	   5.03903
29249.48349	   2.00000	15829.12600	   0.28352	  -0.00230	   0.28353	   0.46553
29249.62549	   2.00000	12516.70300	   0.29281	   0.01676	   0.29329	  -3.27654
29249.76749	   2.00000	9909.44240	   0.30269	   0.03299	   0.30448	  -6.22048
29249.93149	   2.00000	7835.48000	   0.31199	   0.04637	   0.31541	  -8.45365
29250.13249	   2.00000	6217.24610	   0.32156	   0.05889	   0.32690	 -10.37758
29250.37049	   2.00000	4905.29100	   0.33702	   0.07215	   0.34465	 -12.08310
29250.60949	   2.00000	3881.27370	   0.34852	   0.08227	   0.35809	 -13.28150
29250.84749	   2.00000	3070.98270	   0.36439	   0.09337	   0.37616	 -14.37218
29251.08549	   2.00000	2430.77780	   0.37799	   0.10487	   0.39227	 -15.50687
29251.32349	   2.00000	1923.15370	   0.39840	   0.11388	   0.41435	 -15.95270
29251.56149	   2.00000	1522.43580	   0.41400	   0.12459	   0.43234	 -16.74853
