time/s	           cycle number	freq/Hz	           Re(Z)/Ohm	  -Im(Z)/Ohm	   |Z|/Ohm	   Phase(Z)/deg
12874.40798	   1.00000	20004.45300	   0.29149	  -0.01735	   0.29200	   3.40587
12874.55098	   1.00000	15829.12600	   0.30000	   0.00320	   0.30002	  -0.61052
12874.69298	   1.00000	12516.70300	   0.30704	   0.02031	   0.30771	  -3.78500
12874.83498	   1.00000	9909.44240	   0.31713	   0.03497	   0.31905	  -6.29226
12874.99898	   1.00000	7835.48000	   0.32626	   0.04884	   0.32990	  -8.51387
12875.19998	   1.00000	6217.24610	   0.33806	   0.06096	   0.34352	 -10.22185
12875.43798	   1.00000	4905.29100	   0.34861	   0.07055	   0.35568	 -11.44073
12875.67698	   1.00000	3881.27370	   0.36348	   0.08179	   0.37257	 -12.68189
12875.91498	   1.00000	3070.98270	   0.37925	   0.09029	   0.38985	 -13.39193
12876.15298	   1.00000	2430.77780	   0.39068	   0.09997	   0.40326	 -14.35318
12876.39098	   1.00000	1923.15370	   0.40887	   0.10754	   0.42278	 -14.73577
12876.62898	   1.00000	1522.43580	   0.42655	   0.11890	   0.44281	 -15.57565
12876.86698	   1.00000	1203.84460	   0.44599	   0.12691	   0.46369	 -15.88413
12877.10598	   1.00000	 952.86591	   0.46456	   0.13547	   0.48391	 -16.25703
12877.34398	   1.00000	 754.27557	   0.48656	   0.14412	   0.50746	 -16.49917
12877.58098	   1.00000	 596.71857	   0.50686	   0.15235	   0.52927	 -16.72982
12877.81898	   1.00000	 471.96338	   0.53101	   0.16092	   0.55486	 -16.85932
12878.05798	   1.00000	 373.20856	   0.55492	   0.16911	   0.58012	 -16.94822
12878.29498	   1.00000	 295.47278	   0.58054	   0.17803	   0.60723	 -17.04907
12878.53498	   1.00000	 233.87738	   0.60743	   0.18624	   0.63534	 -17.04596
12878.77298	   1.00000	 185.05922	   0.63637	   0.19499	   0.66558	 -17.03573
12879.00898	   1.00000	 146.35823	   0.67038	   0.20410	   0.70076	 -16.93334
12879.24498	   1.00000	 115.77804	   0.69889	   0.21164	   0.73023	 -16.84732
12879.47998	   1.00000	  91.67210	   0.73141	   0.21825	   0.76327	 -16.61464
12879.72498	   1.00000	  72.51701	   0.77100	   0.22582	   0.80339	 -16.32482
12879.95398	   1.00000	  57.36816	   0.80486	   0.23715	   0.83907	 -16.41742
12880.19098	   1.00000	  45.36290	   0.84411	   0.24357	   0.87855	 -16.09582
12880.42298	   1.00000	  35.93134	   0.88224	   0.23513	   0.91304	 -14.92328
12880.67298	   1.00000	  28.40909	   0.92956	   0.24359	   0.96094	 -14.68431
12880.88798	   1.00000	  22.48202	   0.97266	   0.23867	   1.00152	 -13.78696
12881.15298	   1.00000	  17.79613	   1.00671	   0.23068	   1.03281	 -12.90620
12881.40498	   1.00000	  14.06813	   1.04119	   0.24949	   1.07066	 -13.47510
12881.62098	   1.00000	  11.14480	   1.09913	   0.20956	   1.11893	 -10.79426
12881.88798	   1.00000	   8.81772	   1.13722	   0.23645	   1.16154	 -11.74549
12882.06598	   1.00000	   6.97545	   1.14083	   0.20184	   1.15855	 -10.03300
12882.28498	   1.00000	   5.51730	   1.18866	   0.14185	   1.19710	  -6.80544
12882.55398	   1.00000	   4.36941	   1.26343	   0.13408	   1.27052	  -6.05767
12882.88898	   1.00000	   3.45686	   1.29076	   0.17222	   1.30219	  -7.59966
12883.30798	   1.00000	   2.73547	   1.25731	   0.19134	   1.27179	  -8.65296
12883.83298	   1.00000	   2.16054	   1.20444	   0.15461	   1.21432	  -7.31469
12884.49198	   1.00000	   1.70952	   1.18342	   0.06835	   1.18540	  -3.30571
12885.32098	   1.00000	   1.35352	   1.23310	  -0.02856	   1.23343	   1.32676
12886.36398	   1.00000	   1.07079	   1.34620	  -0.07646	   1.34837	   3.25083
12887.67698	   1.00000	   0.84734	   1.47997	  -0.03235	   1.48033	   1.25214
12889.33298	   1.00000	   0.67072	   1.56202	   0.08665	   1.56443	  -3.17529
12891.42198	   1.00000	   0.53067	   1.53770	   0.27199	   1.56157	 -10.03089
12894.05898	   1.00000	   0.41976	   1.37750	   0.41123	   1.43757	 -16.62231
12897.38998	   1.00000	   0.33183	   1.13613	   0.40929	   1.20761	 -19.81131
12901.59598	   1.00000	   0.26261	   0.93085	   0.22359	   0.95733	 -13.50655
12906.90398	   1.00000	   0.20791	   0.89255	  -0.09733	   0.89784	   6.22357
12913.60798	   1.00000	   0.16452	   1.10360	  -0.41878	   1.18039	  20.77998
12922.08398	   1.00000	   0.13007	   1.53077	  -0.56252	   1.63086	  20.17721
12932.77498	   1.00000	   0.10309	   2.02478	  -0.39974	   2.06387	  11.16789
12946.28898	   1.00000	   0.08153	   2.36941	   0.06661	   2.37035	  -1.61042
12963.38598	   1.00000	   0.06443	   2.43146	   0.62540	   2.51060	 -14.42443
12984.97298	   1.00000	   0.05102	   2.12312	   1.23381	   2.45559	 -30.16218
13012.21498	   1.00000	   0.04042	   1.49086	   1.58284	   2.17441	 -46.71404
13046.71099	   1.00000	   0.03192	   0.72270	   1.45011	   1.62022	 -63.50926
13090.25899	   1.00000	   0.02528	   0.24168	   0.74488	   0.78310	 -72.02434
13145.32399	   1.00000	   0.01999	   0.39162	  -0.30903	   0.49886	  38.27723
28634.85409	   2.00000	20004.45300	   0.29449	  -0.01669	   0.29496	   3.24303
28634.99709	   2.00000	15829.12600	   0.30341	   0.00433	   0.30344	  -0.81720
28635.13909	   2.00000	12516.70300	   0.31213	   0.01933	   0.31272	  -3.54401
28635.28109	   2.00000	9909.44240	   0.32009	   0.03629	   0.32214	  -6.46803
28635.44509	   2.00000	7835.48000	   0.33071	   0.05013	   0.33449	  -8.61981
28635.64609	   2.00000	6217.24610	   0.34045	   0.06056	   0.34580	 -10.08683
28635.88409	   2.00000	4905.29100	   0.35385	   0.07214	   0.36113	 -11.52237
28636.12209	   2.00000	3881.27370	   0.36764	   0.08192	   0.37666	 -12.56219
28636.36009	   2.00000	3070.98270	   0.38212	   0.09191	   0.39301	 -13.52401
28636.59909	   2.00000	2430.77780	   0.39642	   0.10218	   0.40938	 -14.45394
28636.83709	   2.00000	1923.15370	   0.41308	   0.11241	   0.42810	 -15.22262
28637.07509	   2.00000	1522.43580	   0.43143	   0.11911	   0.44757	 -15.43406
28637.31309	   2.00000	1203.84460	   0.45034	   0.12800	   0.46818	 -15.86611
28637.55209	   2.00000	 952.86591	   0.46865	   0.13639	   0.48809	 -16.22639
28637.79009	   2.00000	 754.27557	   0.49052	   0.14479	   0.51144	 -16.44578
28638.02709	   2.00000	 596.71857	   0.51199	   0.15273	   0.53428	 -16.60980
28638.26509	   2.00000	 471.96338	   0.53643	   0.16286	   0.56061	 -16.88876
28638.50409	   2.00000	 373.20856	   0.56019	   0.17095	   0.58569	 -16.97009
28638.74109	   2.00000	 295.47278	   0.58379	   0.17878	   0.61055	 -17.02615
28638.98109	   2.00000	 233.87738	   0.61234	   0.18619	   0.64002	 -16.91272
28639.21909	   2.00000	 185.05922	   0.64106	   0.19557	   0.67023	 -16.96531
28639.45509	   2.00000	 146.35823	   0.67382	   0.20533	   0.70441	 -16.94694
28639.69109	   2.00000	 115.77804	   0.70562	   0.21265	   0.73696	 -16.77105
28639.92609	   2.00000	  91.67210	   0.73931	   0.21949	   0.77120	 -16.53517
28640.17109	   2.00000	  72.51701	   0.77932	   0.23024	   0.81262	 -16.45929
28640.40009	   2.00000	  57.36816	   0.81118	   0.23899	   0.84565	 -16.41637
28640.63709	   2.00000	  45.36290	   0.85179	   0.24581	   0.88655	 -16.09684
28640.86909	   2.00000	  35.93134	   0.89543	   0.23899	   0.92677	 -14.94399
28641.11909	   2.00000	  28.40909	   0.93802	   0.25368	   0.97171	 -15.13307
28641.33409	   2.00000	  22.48202	   0.98278	   0.24950	   1.01396	 -14.24512
28641.59909	   2.00000	  17.79613	   1.02326	   0.23704	   1.05035	 -13.04280
28641.85109	   2.00000	  14.06813	   1.04836	   0.24437	   1.07647	 -13.12140
28642.06709	   2.00000	  11.14480	   1.11874	   0.22150	   1.14046	 -11.19907
28642.33409	   2.00000	   8.81772	   1.13439	   0.23914	   1.15933	 -11.90420
28642.51209	   2.00000	   6.97545	   1.15736	   0.19034	   1.17290	  -9.33913
28642.73009	   2.00000	   5.51730	   1.22622	   0.14775	   1.23509	  -6.87053
28643.00009	   2.00000	   4.36941	   1.28399	   0.16876	   1.29504	  -7.48762
28643.33509	   2.00000	   3.45686	   1.27597	   0.19631	   1.29099	  -8.74659
28643.75409	   2.00000	   2.73547	   1.23186	   0.17741	   1.24457	  -8.19546
28644.27909	   2.00000	   2.16054	   1.20715	   0.10449	   1.21167	  -4.94733
28644.93809	   2.00000	   1.70952	   1.23876	   0.01334	   1.23884	  -0.61706
28645.76609	   2.00000	   1.35352	   1.33471	  -0.04087	   1.33533	   1.75399
28646.80909	   2.00000	   1.07079	   1.45385	  -0.01590	   1.45393	   0.62669
28648.12309	   2.00000	   0.84734	   1.53132	   0.09568	   1.53430	  -3.57543
